Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3243E+001; 1.0000E+000; 2.6076E+001; 1.0000E+000; 2.0260E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9337E+001;
 2.0000E+000; 8.0550E+001; 2.0000E+000; 3.7031E+001; 2.0000E+000; 2.3062E+001; 2.0000E+000; 2.0358E+001; 2.0000E+000; 2.0041E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9223E+001;
 3.0000E+000; 9.2827E+001; 3.0000E+000; 4.7031E+001; 3.0000E+000; 2.7454E+001; 3.0000E+000; 2.1521E+001; 3.0000E+000; 2.0240E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9196E+001;
 4.0000E+000; 1.0245E+002; 4.0000E+000; 5.5807E+001; 4.0000E+000; 3.2440E+001; 4.0000E+000; 2.3434E+001; 4.0000E+000; 2.0758E+001; 4.0000E+000; 2.0143E+001; 4.0000E+000; 1.9206E+001;
 5.0000E+000; 1.1064E+002; 5.0000E+000; 6.3559E+001; 5.0000E+000; 3.7541E+001; 5.0000E+000; 2.5875E+001; 5.0000E+000; 2.1630E+001; 5.0000E+000; 2.0382E+001; 5.0000E+000; 1.9233E+001;
 6.0000E+000; 1.1800E+002; 6.0000E+000; 7.0542E+001; 6.0000E+000; 4.2560E+001; 6.0000E+000; 2.8647E+001; 6.0000E+000; 2.2825E+001; 6.0000E+000; 2.0790E+001; 6.0000E+000; 1.9267E+001;
 7.0000E+000; 1.2481E+002; 7.0000E+000; 7.6961E+001; 7.0000E+000; 4.7430E+001; 7.0000E+000; 3.1613E+001; 7.0000E+000; 2.4286E+001; 7.0000E+000; 2.1377E+001; 7.0000E+000; 1.9303E+001;
 8.0000E+000; 1.3123E+002; 8.0000E+000; 8.2954E+001; 8.0000E+000; 5.2137E+001; 8.0000E+000; 3.4685E+001; 8.0000E+000; 2.5956E+001; 8.0000E+000; 2.2134E+001; 8.0000E+000; 1.9338E+001;
 9.0000E+000; 1.3734E+002; 9.0000E+000; 8.8618E+001; 9.0000E+000; 5.6691E+001; 9.0000E+000; 3.7810E+001; 9.0000E+000; 2.7786E+001; 9.0000E+000; 2.3046E+001; 9.0000E+000; 1.9372E+001;
