Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3226E+001; 1.0000E+000; 2.6073E+001; 1.0000E+000; 2.0259E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9337E+001;
 2.0000E+000; 8.0506E+001; 2.0000E+000; 3.7018E+001; 2.0000E+000; 2.3059E+001; 2.0000E+000; 2.0358E+001; 2.0000E+000; 2.0040E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9222E+001;
 3.0000E+000; 9.2765E+001; 3.0000E+000; 4.7002E+001; 3.0000E+000; 2.7445E+001; 3.0000E+000; 2.1519E+001; 3.0000E+000; 2.0240E+001; 3.0000E+000; 2.0040E+001; 3.0000E+000; 1.9195E+001;
 4.0000E+000; 1.0240E+002; 4.0000E+000; 5.5763E+001; 4.0000E+000; 3.2424E+001; 4.0000E+000; 2.3429E+001; 4.0000E+000; 2.0756E+001; 4.0000E+000; 2.0143E+001; 4.0000E+000; 1.9205E+001;
 5.0000E+000; 1.1063E+002; 5.0000E+000; 6.3511E+001; 5.0000E+000; 3.7518E+001; 5.0000E+000; 2.5866E+001; 5.0000E+000; 2.1627E+001; 5.0000E+000; 2.0381E+001; 5.0000E+000; 1.9231E+001;
 6.0000E+000; 1.1804E+002; 6.0000E+000; 7.0501E+001; 6.0000E+000; 4.2533E+001; 6.0000E+000; 2.8634E+001; 6.0000E+000; 2.2820E+001; 6.0000E+000; 2.0789E+001; 6.0000E+000; 1.9265E+001;
 7.0000E+000; 1.2491E+002; 7.0000E+000; 7.6936E+001; 7.0000E+000; 4.7402E+001; 7.0000E+000; 3.1596E+001; 7.0000E+000; 2.4279E+001; 7.0000E+000; 2.1374E+001; 7.0000E+000; 1.9300E+001;
 8.0000E+000; 1.3140E+002; 8.0000E+000; 8.2955E+001; 8.0000E+000; 5.2114E+001; 8.0000E+000; 3.4667E+001; 8.0000E+000; 2.5946E+001; 8.0000E+000; 2.2130E+001; 8.0000E+000; 1.9335E+001;
 9.0000E+000; 1.3758E+002; 9.0000E+000; 8.8647E+001; 9.0000E+000; 5.6678E+001; 9.0000E+000; 3.7793E+001; 9.0000E+000; 2.7775E+001; 9.0000E+000; 2.3040E+001; 9.0000E+000; 1.9369E+001;
