Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3279E+001; 1.0000E+000; 2.6083E+001; 1.0000E+000; 2.0260E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9338E+001;
 2.0000E+000; 8.0643E+001; 2.0000E+000; 3.7057E+001; 2.0000E+000; 2.3068E+001; 2.0000E+000; 2.0360E+001; 2.0000E+000; 2.0041E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9224E+001;
 3.0000E+000; 9.2960E+001; 3.0000E+000; 4.7091E+001; 3.0000E+000; 2.7471E+001; 3.0000E+000; 2.1525E+001; 3.0000E+000; 2.0241E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9198E+001;
 4.0000E+000; 1.0258E+002; 4.0000E+000; 5.5898E+001; 4.0000E+000; 3.2472E+001; 4.0000E+000; 2.3445E+001; 4.0000E+000; 2.0760E+001; 4.0000E+000; 2.0144E+001; 4.0000E+000; 1.9210E+001;
 5.0000E+000; 1.1070E+002; 5.0000E+000; 6.3663E+001; 5.0000E+000; 3.7590E+001; 5.0000E+000; 2.5894E+001; 5.0000E+000; 2.1636E+001; 5.0000E+000; 2.0384E+001; 5.0000E+000; 1.9237E+001;
 6.0000E+000; 1.1796E+002; 6.0000E+000; 7.0639E+001; 6.0000E+000; 4.2619E+001; 6.0000E+000; 2.8674E+001; 6.0000E+000; 2.2835E+001; 6.0000E+000; 2.0794E+001; 6.0000E+000; 1.9272E+001;
 7.0000E+000; 1.2466E+002; 7.0000E+000; 7.7030E+001; 7.0000E+000; 4.7491E+001; 7.0000E+000; 3.1647E+001; 7.0000E+000; 2.4302E+001; 7.0000E+000; 2.1383E+001; 7.0000E+000; 1.9309E+001;
 8.0000E+000; 1.3096E+002; 8.0000E+000; 8.2982E+001; 8.0000E+000; 5.2192E+001; 8.0000E+000; 3.4723E+001; 8.0000E+000; 2.5977E+001; 8.0000E+000; 2.2143E+001; 8.0000E+000; 1.9345E+001;
 9.0000E+000; 1.3695E+002; 9.0000E+000; 8.8594E+001; 9.0000E+000; 5.6732E+001; 9.0000E+000; 3.7849E+001; 9.0000E+000; 2.7811E+001; 9.0000E+000; 2.3058E+001; 9.0000E+000; 1.9379E+001;
 1.0000E+001; 1.4270E+002; 1.0000E+001; 9.3932E+001; 1.0000E+001; 6.1125E+001; 1.0000E+001; 4.0993E+001; 1.0000E+001; 2.9764E+001; 1.0000E+001; 2.4109E+001; 1.0000E+001; 1.9411E+001;
 1.1000E+001; 1.4824E+002; 1.1000E+001; 9.9047E+001; 1.1000E+001; 6.5388E+001; 1.1000E+001; 4.4134E+001; 1.1000E+001; 3.1806E+001; 1.1000E+001; 2.5278E+001; 1.1000E+001; 1.9442E+001;
 1.2000E+001; 1.5360E+002; 1.2000E+001; 1.0397E+002; 1.2000E+001; 6.9533E+001; 1.2000E+001; 4.7263E+001; 1.2000E+001; 3.3915E+001; 1.2000E+001; 2.6546E+001; 1.2000E+001; 1.9472E+001;
 1.3000E+001; 1.5880E+002; 1.3000E+001; 1.0874E+002; 1.3000E+001; 7.3575E+001; 1.3000E+001; 5.0371E+001; 1.3000E+001; 3.6074E+001; 1.3000E+001; 2.7897E+001; 1.3000E+001; 1.9501E+001;
