Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3327E+001; 1.0000E+000; 2.6090E+001; 1.0000E+000; 2.0261E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9338E+001;
 2.0000E+000; 8.0760E+001; 2.0000E+000; 3.7091E+001; 2.0000E+000; 2.3076E+001; 2.0000E+000; 2.0361E+001; 2.0000E+000; 2.0041E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9226E+001;
 3.0000E+000; 9.3132E+001; 3.0000E+000; 4.7164E+001; 3.0000E+000; 2.7492E+001; 3.0000E+000; 2.1530E+001; 3.0000E+000; 2.0242E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9201E+001;
 4.0000E+000; 1.0275E+002; 4.0000E+000; 5.6011E+001; 4.0000E+000; 3.2512E+001; 4.0000E+000; 2.3457E+001; 4.0000E+000; 2.0764E+001; 4.0000E+000; 2.0145E+001; 4.0000E+000; 1.9214E+001;
 5.0000E+000; 1.1083E+002; 5.0000E+000; 6.3800E+001; 5.0000E+000; 3.7649E+001; 5.0000E+000; 2.5916E+001; 5.0000E+000; 2.1643E+001; 5.0000E+000; 2.0386E+001; 5.0000E+000; 1.9242E+001;
 6.0000E+000; 1.1799E+002; 6.0000E+000; 7.0776E+001; 6.0000E+000; 4.2694E+001; 6.0000E+000; 2.8707E+001; 6.0000E+000; 2.2848E+001; 6.0000E+000; 2.0798E+001; 6.0000E+000; 1.9278E+001;
 7.0000E+000; 1.2457E+002; 7.0000E+000; 7.7145E+001; 7.0000E+000; 4.7574E+001; 7.0000E+000; 3.1690E+001; 7.0000E+000; 2.4320E+001; 7.0000E+000; 2.1389E+001; 7.0000E+000; 1.9315E+001;
 8.0000E+000; 1.3075E+002; 8.0000E+000; 8.3059E+001; 8.0000E+000; 5.2273E+001; 8.0000E+000; 3.4773E+001; 8.0000E+000; 2.6002E+001; 8.0000E+000; 2.2153E+001; 8.0000E+000; 1.9352E+001;
 9.0000E+000; 1.3662E+002; 9.0000E+000; 8.8621E+001; 9.0000E+000; 5.6802E+001; 9.0000E+000; 3.7902E+001; 9.0000E+000; 2.7841E+001; 9.0000E+000; 2.3072E+001; 9.0000E+000; 1.9387E+001;
 1.0000E+001; 1.4224E+002; 1.0000E+001; 9.3900E+001; 1.0000E+001; 6.1176E+001; 1.0000E+001; 4.1044E+001; 1.0000E+001; 2.9798E+001; 1.0000E+001; 2.4128E+001; 1.0000E+001; 1.9420E+001;
 1.1000E+001; 1.4766E+002; 1.1000E+001; 9.8951E+001; 1.1000E+001; 6.5413E+001; 1.1000E+001; 4.4180E+001; 1.1000E+001; 3.1842E+001; 1.1000E+001; 2.5300E+001; 1.1000E+001; 1.9451E+001;
