Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3250E+001; 1.0000E+000; 2.6078E+001; 1.0000E+000; 2.0260E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9337E+001;
 2.0000E+000; 8.0569E+001; 2.0000E+000; 3.7036E+001; 2.0000E+000; 2.3063E+001; 2.0000E+000; 2.0359E+001; 2.0000E+000; 2.0041E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9223E+001;
 3.0000E+000; 9.2854E+001; 3.0000E+000; 4.7044E+001; 3.0000E+000; 2.7457E+001; 3.0000E+000; 2.1522E+001; 3.0000E+000; 2.0241E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9196E+001;
 4.0000E+000; 1.0248E+002; 4.0000E+000; 5.5826E+001; 4.0000E+000; 3.2446E+001; 4.0000E+000; 2.3436E+001; 4.0000E+000; 2.0758E+001; 4.0000E+000; 2.0144E+001; 4.0000E+000; 1.9207E+001;
 5.0000E+000; 1.1065E+002; 5.0000E+000; 6.3580E+001; 5.0000E+000; 3.7551E+001; 5.0000E+000; 2.5879E+001; 5.0000E+000; 2.1631E+001; 5.0000E+000; 2.0383E+001; 5.0000E+000; 1.9234E+001;
 6.0000E+000; 1.1798E+002; 6.0000E+000; 7.0561E+001; 6.0000E+000; 4.2572E+001; 6.0000E+000; 2.8653E+001; 6.0000E+000; 2.2827E+001; 6.0000E+000; 2.0791E+001; 6.0000E+000; 1.9268E+001;
 7.0000E+000; 1.2477E+002; 7.0000E+000; 7.6973E+001; 7.0000E+000; 4.7442E+001; 7.0000E+000; 3.1620E+001; 7.0000E+000; 2.4289E+001; 7.0000E+000; 2.1378E+001; 7.0000E+000; 1.9304E+001;
 8.0000E+000; 1.3116E+002; 8.0000E+000; 8.2957E+001; 8.0000E+000; 5.2148E+001; 8.0000E+000; 3.4693E+001; 8.0000E+000; 2.5960E+001; 8.0000E+000; 2.2136E+001; 8.0000E+000; 1.9340E+001;
 9.0000E+000; 1.3725E+002; 9.0000E+000; 8.8609E+001; 9.0000E+000; 5.6698E+001; 9.0000E+000; 3.7818E+001; 9.0000E+000; 2.7791E+001; 9.0000E+000; 2.3048E+001; 9.0000E+000; 1.9374E+001;
 1.0000E+001; 1.4309E+002; 1.0000E+001; 9.3993E+001; 1.0000E+001; 6.1108E+001; 1.0000E+001; 4.0964E+001; 1.0000E+001; 2.9743E+001; 1.0000E+001; 2.4097E+001; 1.0000E+001; 1.9406E+001;
 1.1000E+001; 1.4872E+002; 1.1000E+001; 9.9155E+001; 1.1000E+001; 6.5391E+001; 1.1000E+001; 4.4111E+001; 1.1000E+001; 3.1785E+001; 1.1000E+001; 2.5263E+001; 1.1000E+001; 1.9436E+001;
 1.2000E+001; 1.5416E+002; 1.2000E+001; 1.0413E+002; 1.2000E+001; 6.9561E+001; 1.2000E+001; 4.7248E+001; 1.2000E+001; 3.3895E+001; 1.2000E+001; 2.6530E+001; 1.2000E+001; 1.9465E+001;
 1.3000E+001; 1.5943E+002; 1.3000E+001; 1.0895E+002; 1.3000E+001; 7.3630E+001; 1.3000E+001; 5.0368E+001; 1.3000E+001; 3.6057E+001; 1.3000E+001; 2.7882E+001; 1.3000E+001; 1.9494E+001;
