Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3271E+001; 1.0000E+000; 2.6081E+001; 1.0000E+000; 2.0260E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9338E+001;
 2.0000E+000; 8.0622E+001; 2.0000E+000; 3.7051E+001; 2.0000E+000; 2.3067E+001; 2.0000E+000; 2.0359E+001; 2.0000E+000; 2.0041E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9224E+001;
 3.0000E+000; 9.2930E+001; 3.0000E+000; 4.7078E+001; 3.0000E+000; 2.7467E+001; 3.0000E+000; 2.1524E+001; 3.0000E+000; 2.0241E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9198E+001;
 4.0000E+000; 1.0255E+002; 4.0000E+000; 5.5877E+001; 4.0000E+000; 3.2465E+001; 4.0000E+000; 2.3442E+001; 4.0000E+000; 2.0760E+001; 4.0000E+000; 2.0144E+001; 4.0000E+000; 1.9209E+001;
 5.0000E+000; 1.1069E+002; 5.0000E+000; 6.3639E+001; 5.0000E+000; 3.7579E+001; 5.0000E+000; 2.5890E+001; 5.0000E+000; 2.1635E+001; 5.0000E+000; 2.0383E+001; 5.0000E+000; 1.9237E+001;
 6.0000E+000; 1.1796E+002; 6.0000E+000; 7.0616E+001; 6.0000E+000; 4.2606E+001; 6.0000E+000; 2.8668E+001; 6.0000E+000; 2.2833E+001; 6.0000E+000; 2.0793E+001; 6.0000E+000; 1.9271E+001;
 7.0000E+000; 1.2468E+002; 7.0000E+000; 7.7012E+001; 7.0000E+000; 4.7477E+001; 7.0000E+000; 3.1639E+001; 7.0000E+000; 2.4298E+001; 7.0000E+000; 2.1381E+001; 7.0000E+000; 1.9307E+001;
 8.0000E+000; 1.3101E+002; 8.0000E+000; 8.2973E+001; 8.0000E+000; 5.2179E+001; 8.0000E+000; 3.4714E+001; 8.0000E+000; 2.5972E+001; 8.0000E+000; 2.2141E+001; 8.0000E+000; 1.9343E+001;
 9.0000E+000; 1.3703E+002; 9.0000E+000; 8.8595E+001; 9.0000E+000; 5.6721E+001; 9.0000E+000; 3.7840E+001; 9.0000E+000; 2.7805E+001; 9.0000E+000; 2.3055E+001; 9.0000E+000; 1.9377E+001;
 1.0000E+001; 1.4280E+002; 1.0000E+001; 9.3946E+001; 1.0000E+001; 6.1119E+001; 1.0000E+001; 4.0984E+001; 1.0000E+001; 2.9758E+001; 1.0000E+001; 2.4106E+001; 1.0000E+001; 1.9410E+001;
 1.1000E+001; 1.4836E+002; 1.1000E+001; 9.9074E+001; 1.1000E+001; 6.5387E+001; 1.1000E+001; 4.4127E+001; 1.1000E+001; 3.1800E+001; 1.1000E+001; 2.5274E+001; 1.1000E+001; 1.9440E+001;
 1.2000E+001; 1.5375E+002; 1.2000E+001; 1.0401E+002; 1.2000E+001; 6.9539E+001; 1.2000E+001; 4.7258E+001; 1.2000E+001; 3.3909E+001; 1.2000E+001; 2.6541E+001; 1.2000E+001; 1.9470E+001;
 1.3000E+001; 1.5897E+002; 1.3000E+001; 1.0879E+002; 1.3000E+001; 7.3588E+001; 1.3000E+001; 5.0369E+001; 1.3000E+001; 3.6069E+001; 1.3000E+001; 2.7893E+001; 1.3000E+001; 1.9499E+001;
 1.4000E+001; 1.6403E+002; 1.4000E+001; 1.1343E+002; 1.4000E+001; 7.7543E+001; 1.4000E+001; 5.3457E+001; 1.4000E+001; 3.8266E+001; 1.4000E+001; 2.9315E+001; 1.4000E+001; 1.9530E+001;
 1.5000E+001; 1.6895E+002; 1.5000E+001; 1.1794E+002; 1.5000E+001; 8.1413E+001; 1.5000E+001; 5.6520E+001; 1.5000E+001; 4.0492E+001; 1.5000E+001; 3.0796E+001; 1.5000E+001; 1.9562E+001;
 1.6000E+001; 1.7373E+002; 1.6000E+001; 1.2233E+002; 1.6000E+001; 8.5204E+001; 1.6000E+001; 5.9556E+001; 1.6000E+001; 4.2738E+001; 1.6000E+001; 3.2329E+001; 1.6000E+001; 1.9599E+001;
 1.7000E+001; 1.7836E+002; 1.7000E+001; 1.2661E+002; 1.7000E+001; 8.8921E+001; 1.7000E+001; 6.2563E+001; 1.7000E+001; 4.5000E+001; 1.7000E+001; 3.3905E+001; 1.7000E+001; 1.9640E+001;
 1.8000E+001; 1.8287E+002; 1.8000E+001; 1.3077E+002; 1.8000E+001; 9.2567E+001; 1.8000E+001; 6.5543E+001; 1.8000E+001; 4.7273E+001; 1.8000E+001; 3.5519E+001; 1.8000E+001; 1.9688E+001;
 1.9000E+001; 1.8725E+002; 1.9000E+001; 1.3484E+002; 1.9000E+001; 9.6145E+001; 1.9000E+001; 6.8492E+001; 1.9000E+001; 4.9551E+001; 1.9000E+001; 3.7165E+001; 1.9000E+001; 1.9745E+001;
 2.0000E+001; 1.9150E+002; 2.0000E+001; 1.3881E+002; 2.0000E+001; 9.9658E+001; 2.0000E+001; 7.1412E+001; 2.0000E+001; 5.1833E+001; 2.0000E+001; 3.8839E+001; 2.0000E+001; 1.9811E+001;
 2.1000E+001; 1.9563E+002; 2.1000E+001; 1.4268E+002; 2.1000E+001; 1.0311E+002; 2.1000E+001; 7.4302E+001; 2.1000E+001; 5.4116E+001; 2.1000E+001; 4.0536E+001; 2.1000E+001; 1.9888E+001;
 2.2000E+001; 1.9965E+002; 2.2000E+001; 1.4645E+002; 2.2000E+001; 1.0650E+002; 2.2000E+001; 7.7161E+001; 2.2000E+001; 5.6396E+001; 2.2000E+001; 4.2254E+001; 2.2000E+001; 1.9977E+001;
 2.3000E+001; 2.0355E+002; 2.3000E+001; 1.5014E+002; 2.3000E+001; 1.0982E+002; 2.3000E+001; 7.9989E+001; 2.3000E+001; 5.8672E+001; 2.3000E+001; 4.3988E+001; 2.3000E+001; 2.0080E+001;
 2.4000E+001; 2.0734E+002; 2.4000E+001; 1.5373E+002; 2.4000E+001; 1.1309E+002; 2.4000E+001; 8.2785E+001; 2.4000E+001; 6.0941E+001; 2.4000E+001; 4.5736E+001; 2.4000E+001; 2.0198E+001;
 2.5000E+001; 2.1103E+002; 2.5000E+001; 1.5723E+002; 2.5000E+001; 1.1630E+002; 2.5000E+001; 8.5549E+001; 2.5000E+001; 6.3203E+001; 2.5000E+001; 4.7496E+001; 2.5000E+001; 2.0331E+001;
 2.6000E+001; 2.1461E+002; 2.6000E+001; 1.6065E+002; 2.6000E+001; 1.1945E+002; 2.6000E+001; 8.8281E+001; 2.6000E+001; 6.5455E+001; 2.6000E+001; 4.9264E+001; 2.6000E+001; 2.0481E+001;
 2.7000E+001; 2.1808E+002; 2.7000E+001; 1.6397E+002; 2.7000E+001; 1.2255E+002; 2.7000E+001; 9.0980E+001; 2.7000E+001; 6.7696E+001; 2.7000E+001; 5.1040E+001; 2.7000E+001; 2.0648E+001;
 2.8000E+001; 2.2145E+002; 2.8000E+001; 1.6721E+002; 2.8000E+001; 1.2559E+002; 2.8000E+001; 9.3646E+001; 2.8000E+001; 6.9926E+001; 2.8000E+001; 5.2820E+001; 2.8000E+001; 2.0832E+001;
 2.9000E+001; 2.2470E+002; 2.9000E+001; 1.7036E+002; 2.9000E+001; 1.2857E+002; 2.9000E+001; 9.6279E+001; 2.9000E+001; 7.2141E+001; 2.9000E+001; 5.4604E+001; 2.9000E+001; 2.1034E+001;
 3.0000E+001; 2.2783E+002; 3.0000E+001; 1.7342E+002; 3.0000E+001; 1.3149E+002; 3.0000E+001; 9.8878E+001; 3.0000E+001; 7.4343E+001; 3.0000E+001; 5.6390E+001; 3.0000E+001; 2.1255E+001;
 3.1000E+001; 2.3085E+002; 3.1000E+001; 1.7640E+002; 3.1000E+001; 1.3436E+002; 3.1000E+001; 1.0144E+002; 3.1000E+001; 7.6529E+001; 3.1000E+001; 5.8175E+001; 3.1000E+001; 2.1495E+001;
