Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.6850E-002; 0.0000E+000; 9.3724E-002; 0.0000E+000; 9.1599E-002; 0.0000E+000; 9.0233E-002; 0.0000E+000; 8.9470E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.4120E-002; 1.0000E+000; 9.3288E-002; 1.0000E+000; 9.1584E-002; 1.0000E+000; 9.0232E-002; 1.0000E+000; 8.9470E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.5981E-002; 2.0000E+000; 9.1089E-002; 2.0000E+000; 9.1428E-002; 2.0000E+000; 9.0221E-002; 2.0000E+000; 8.9470E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.1157E-002; 3.0000E+000; 8.1739E-002; 3.0000E+000; 9.0907E-002; 3.0000E+000; 9.0143E-002; 3.0000E+000; 8.9460E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.0975E-001; 4.0000E+000; 7.3018E-002; 4.0000E+000; 8.8593E-002; 4.0000E+000; 8.9918E-002; 4.0000E+000; 8.9419E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2777E-001; 5.0000E+000; 6.8596E-002; 5.0000E+000; 8.2478E-002; 5.0000E+000; 8.9374E-002; 5.0000E+000; 8.9317E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4541E-001; 6.0000E+000; 6.7211E-002; 6.0000E+000; 7.2985E-002; 6.0000E+000; 8.7931E-002; 6.0000E+000; 8.9115E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6327E-001; 7.0000E+000; 6.7765E-002; 7.0000E+000; 6.2922E-002; 7.0000E+000; 8.4410E-002; 7.0000E+000; 8.8730E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8183E-001; 8.0000E+000; 6.9687E-002; 8.0000E+000; 5.4686E-002; 8.0000E+000; 7.7462E-002; 8.0000E+000; 8.7935E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0149E-001; 9.0000E+000; 7.2690E-002; 9.0000E+000; 4.8916E-002; 9.0000E+000; 6.7040E-002; 9.0000E+000; 8.6172E-002; 9.0000E+000; 1.0132E-001;
