Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3286E+001; 1.0000E+000; 2.6084E+001; 1.0000E+000; 2.0261E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9338E+001;
 2.0000E+000; 8.0660E+001; 2.0000E+000; 3.7062E+001; 2.0000E+000; 2.3069E+001; 2.0000E+000; 2.0360E+001; 2.0000E+000; 2.0041E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9224E+001;
 3.0000E+000; 9.2985E+001; 3.0000E+000; 4.7102E+001; 3.0000E+000; 2.7474E+001; 3.0000E+000; 2.1526E+001; 3.0000E+000; 2.0241E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9199E+001;
 4.0000E+000; 1.0260E+002; 4.0000E+000; 5.5914E+001; 4.0000E+000; 3.2478E+001; 4.0000E+000; 2.3446E+001; 4.0000E+000; 2.0761E+001; 4.0000E+000; 2.0144E+001; 4.0000E+000; 1.9210E+001;
 5.0000E+000; 1.1072E+002; 5.0000E+000; 6.3683E+001; 5.0000E+000; 3.7598E+001; 5.0000E+000; 2.5897E+001; 5.0000E+000; 2.1637E+001; 5.0000E+000; 2.0384E+001; 5.0000E+000; 1.9238E+001;
 6.0000E+000; 1.1796E+002; 6.0000E+000; 7.0658E+001; 6.0000E+000; 4.2630E+001; 6.0000E+000; 2.8679E+001; 6.0000E+000; 2.2837E+001; 6.0000E+000; 2.0794E+001; 6.0000E+000; 1.9273E+001;
 7.0000E+000; 1.2464E+002; 7.0000E+000; 7.7045E+001; 7.0000E+000; 4.7502E+001; 7.0000E+000; 3.1653E+001; 7.0000E+000; 2.4304E+001; 7.0000E+000; 2.1384E+001; 7.0000E+000; 1.9310E+001;
 8.0000E+000; 1.3092E+002; 8.0000E+000; 8.2990E+001; 8.0000E+000; 5.2203E+001; 8.0000E+000; 3.4730E+001; 8.0000E+000; 2.5980E+001; 8.0000E+000; 2.2144E+001; 8.0000E+000; 1.9346E+001;
 9.0000E+000; 1.3689E+002; 9.0000E+000; 8.8594E+001; 9.0000E+000; 5.6741E+001; 9.0000E+000; 3.7857E+001; 9.0000E+000; 2.7815E+001; 9.0000E+000; 2.3060E+001; 9.0000E+000; 1.9380E+001;
 1.0000E+001; 1.4262E+002; 1.0000E+001; 9.3923E+001; 1.0000E+001; 6.1131E+001; 1.0000E+001; 4.1000E+001; 1.0000E+001; 2.9769E+001; 1.0000E+001; 2.4112E+001; 1.0000E+001; 1.9413E+001;
 1.1000E+001; 1.4814E+002; 1.1000E+001; 9.9028E+001; 1.1000E+001; 6.5389E+001; 1.1000E+001; 4.4140E+001; 1.1000E+001; 3.1811E+001; 1.1000E+001; 2.5281E+001; 1.1000E+001; 1.9443E+001;
 1.2000E+001; 1.5349E+002; 1.2000E+001; 1.0395E+002; 1.2000E+001; 6.9530E+001; 1.2000E+001; 4.7267E+001; 1.2000E+001; 3.3920E+001; 1.2000E+001; 2.6549E+001; 1.2000E+001; 1.9473E+001;
 1.3000E+001; 1.5867E+002; 1.3000E+001; 1.0870E+002; 1.3000E+001; 7.3566E+001; 1.3000E+001; 5.0373E+001; 1.3000E+001; 3.6078E+001; 1.3000E+001; 2.7901E+001; 1.3000E+001; 1.9503E+001;
 1.4000E+001; 1.6370E+002; 1.4000E+001; 1.1332E+002; 1.4000E+001; 7.7508E+001; 1.4000E+001; 5.3455E+001; 1.4000E+001; 3.8273E+001; 1.4000E+001; 2.9323E+001; 1.4000E+001; 1.9533E+001;
 1.5000E+001; 1.6859E+002; 1.5000E+001; 1.1780E+002; 1.5000E+001; 8.1364E+001; 1.5000E+001; 5.6510E+001; 1.5000E+001; 4.0496E+001; 1.5000E+001; 3.0803E+001; 1.5000E+001; 1.9566E+001;
 1.6000E+001; 1.7334E+002; 1.6000E+001; 1.2217E+002; 1.6000E+001; 8.5140E+001; 1.6000E+001; 5.9538E+001; 1.6000E+001; 4.2739E+001; 1.6000E+001; 3.2335E+001; 1.6000E+001; 1.9602E+001;
 1.7000E+001; 1.7796E+002; 1.7000E+001; 1.2643E+002; 1.7000E+001; 8.8843E+001; 1.7000E+001; 6.2537E+001; 1.7000E+001; 4.4997E+001; 1.7000E+001; 3.3909E+001; 1.7000E+001; 1.9644E+001;
