Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9836E-002; 0.0000E+000; 9.8756E-002; 0.0000E+000; 9.7991E-002; 0.0000E+000; 9.7481E-002; 0.0000E+000; 9.7189E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.8282E-002; 1.0000E+000; 9.8512E-002; 1.0000E+000; 9.7982E-002; 1.0000E+000; 9.7480E-002; 1.0000E+000; 9.7189E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.1769E-002; 2.0000E+000; 9.6283E-002; 2.0000E+000; 9.7866E-002; 2.0000E+000; 9.7472E-002; 2.0000E+000; 9.7188E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.6015E-002; 3.0000E+000; 8.8129E-002; 3.0000E+000; 9.7338E-002; 3.0000E+000; 9.7409E-002; 3.0000E+000; 9.7181E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1419E-001; 4.0000E+000; 7.9871E-002; 4.0000E+000; 9.5117E-002; 4.0000E+000; 9.7211E-002; 4.0000E+000; 9.7147E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3324E-001; 5.0000E+000; 7.4990E-002; 5.0000E+000; 8.9881E-002; 5.0000E+000; 9.6655E-002; 5.0000E+000; 9.7061E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5324E-001; 6.0000E+000; 7.3350E-002; 6.0000E+000; 8.1722E-002; 6.0000E+000; 9.5243E-002; 6.0000E+000; 9.6874E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.7466E-001; 7.0000E+000; 7.4201E-002; 7.0000E+000; 7.2421E-002; 7.0000E+000; 9.2209E-002; 7.0000E+000; 9.6482E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9792E-001; 8.0000E+000; 7.6993E-002; 8.0000E+000; 6.4207E-002; 8.0000E+000; 8.6745E-002; 8.0000E+000; 9.5668E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.2364E-001; 9.0000E+000; 8.1415E-002; 9.0000E+000; 5.8247E-002; 9.0000E+000; 7.8579E-002; 9.0000E+000; 9.4058E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.5262E-001; 1.0000E+001; 8.7394E-002; 1.0000E+001; 5.4630E-002; 1.0000E+001; 6.8722E-002; 1.0000E+001; 9.1069E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.8533E-001; 1.1000E+001; 9.4970E-002; 1.1000E+001; 5.3034E-002; 1.1000E+001; 5.9197E-002; 1.1000E+001; 8.5998E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.2226E-001; 1.2000E+001; 1.0422E-001; 1.2000E+001; 5.3088E-002; 1.2000E+001; 5.1589E-002; 1.2000E+001; 7.8409E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.6412E-001; 1.3000E+001; 1.1532E-001; 1.3000E+001; 5.4515E-002; 1.3000E+001; 4.6304E-002; 1.3000E+001; 6.8845E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 4.1152E-001; 1.4000E+001; 1.2855E-001; 1.4000E+001; 5.7173E-002; 1.4000E+001; 4.3074E-002; 1.4000E+001; 5.8997E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.6472E-001; 1.5000E+001; 1.4416E-001; 1.5000E+001; 6.1003E-002; 1.5000E+001; 4.1480E-002; 1.5000E+001; 5.0602E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 5.2403E-001; 1.6000E+001; 1.6244E-001; 1.6000E+001; 6.5996E-002; 1.6000E+001; 4.1164E-002; 1.6000E+001; 4.4375E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 5.8957E-001; 1.7000E+001; 1.8380E-001; 1.7000E+001; 7.2203E-002; 1.7000E+001; 4.1881E-002; 1.7000E+001; 4.0186E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 6.6098E-001; 1.8000E+001; 2.0891E-001; 1.8000E+001; 7.9768E-002; 1.8000E+001; 4.3497E-002; 1.8000E+001; 3.7634E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 7.3830E-001; 1.9000E+001; 2.3833E-001; 1.9000E+001; 8.8874E-002; 1.9000E+001; 4.5959E-002; 1.9000E+001; 3.6342E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 8.2105E-001; 2.0000E+001; 2.7276E-001; 2.0000E+001; 9.9741E-002; 2.0000E+001; 4.9259E-002; 2.0000E+001; 3.6037E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 9.0832E-001; 2.1000E+001; 3.1294E-001; 2.1000E+001; 1.1264E-001; 2.1000E+001; 5.3429E-002; 2.1000E+001; 3.6537E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 9.9862E-001; 2.2000E+001; 3.5960E-001; 2.2000E+001; 1.2793E-001; 2.2000E+001; 5.8539E-002; 2.2000E+001; 3.7736E-002; 2.2000E+001; 1.0132E-001;
 2.3000E+001; 1.0132E-001; 2.3000E+001; 1.0896E+000; 2.3000E+001; 4.1316E-001; 2.3000E+001; 1.4610E-001; 2.3000E+001; 6.4708E-002; 2.3000E+001; 3.9582E-002; 2.3000E+001; 1.0132E-001;
 2.4000E+001; 1.0132E-001; 2.4000E+001; 1.1783E+000; 2.4000E+001; 4.7299E-001; 2.4000E+001; 1.6753E-001; 2.4000E+001; 7.2067E-002; 2.4000E+001; 4.2063E-002; 2.4000E+001; 1.0132E-001;
 2.5000E+001; 1.0132E-001; 2.5000E+001; 1.2615E+000; 2.5000E+001; 5.3743E-001; 2.5000E+001; 1.9254E-001; 2.5000E+001; 8.0741E-002; 2.5000E+001; 4.5179E-002; 2.5000E+001; 1.0132E-001;
 2.6000E+001; 1.0132E-001; 2.6000E+001; 1.3368E+000; 2.6000E+001; 6.0379E-001; 2.6000E+001; 2.2122E-001; 2.6000E+001; 9.0841E-002; 2.6000E+001; 4.8939E-002; 2.6000E+001; 1.0132E-001;
 2.7000E+001; 1.0132E-001; 2.7000E+001; 1.4032E+000; 2.7000E+001; 6.6897E-001; 2.7000E+001; 2.5340E-001; 2.7000E+001; 1.0245E-001; 2.7000E+001; 5.3353E-002; 2.7000E+001; 1.0132E-001;
 2.8000E+001; 1.0132E-001; 2.8000E+001; 1.4614E+000; 2.8000E+001; 7.3001E-001; 2.8000E+001; 2.8891E-001; 2.8000E+001; 1.1566E-001; 2.8000E+001; 5.8438E-002; 2.8000E+001; 1.0132E-001;
 2.9000E+001; 1.0132E-001; 2.9000E+001; 1.5126E+000; 2.9000E+001; 7.8590E-001; 2.9000E+001; 3.2678E-001; 2.9000E+001; 1.3050E-001; 2.9000E+001; 6.4215E-002; 2.9000E+001; 1.0132E-001;
 3.0000E+001; 1.0132E-001; 3.0000E+001; 1.5581E+000; 3.0000E+001; 8.3644E-001; 3.0000E+001; 3.6588E-001; 3.0000E+001; 1.4690E-001; 3.0000E+001; 7.0689E-002; 3.0000E+001; 1.0132E-001;
 3.1000E+001; 1.0132E-001; 3.1000E+001; 1.5993E+000; 3.1000E+001; 8.8196E-001; 3.1000E+001; 4.0512E-001; 3.1000E+001; 1.6472E-001; 3.1000E+001; 7.7854E-002; 3.1000E+001; 1.0132E-001;
 3.2000E+001; 1.0132E-001; 3.2000E+001; 1.6370E+000; 3.2000E+001; 9.2315E-001; 3.2000E+001; 4.4361E-001; 3.2000E+001; 1.8375E-001; 3.2000E+001; 8.5693E-002; 3.2000E+001; 1.0132E-001;
 3.3000E+001; 1.0132E-001; 3.3000E+001; 1.6718E+000; 3.3000E+001; 9.6067E-001; 3.3000E+001; 4.8077E-001; 3.3000E+001; 2.0378E-001; 3.3000E+001; 9.4181E-002; 3.3000E+001; 1.0132E-001;
 3.4000E+001; 1.0132E-001; 3.4000E+001; 1.7039E+000; 3.4000E+001; 9.9506E-001; 3.4000E+001; 5.1620E-001; 3.4000E+001; 2.2471E-001; 3.4000E+001; 1.0331E-001; 3.4000E+001; 1.0132E-001;
 3.5000E+001; 1.0132E-001; 3.5000E+001; 1.7333E+000; 3.5000E+001; 1.0271E+000; 3.5000E+001; 5.4972E-001; 3.5000E+001; 2.4621E-001; 3.5000E+001; 1.1306E-001; 3.5000E+001; 1.0132E-001;
 3.6000E+001; 1.0132E-001; 3.6000E+001; 1.7595E+000; 3.6000E+001; 1.0574E+000; 3.6000E+001; 5.8139E-001; 3.6000E+001; 2.6797E-001; 3.6000E+001; 1.2338E-001; 3.6000E+001; 1.0132E-001;
 3.7000E+001; 1.0132E-001; 3.7000E+001; 1.7819E+000; 3.7000E+001; 1.0867E+000; 3.7000E+001; 6.1142E-001; 3.7000E+001; 2.8977E-001; 3.7000E+001; 1.3420E-001; 3.7000E+001; 1.0132E-001;
 3.8000E+001; 1.0132E-001; 3.8000E+001; 1.7995E+000; 3.8000E+001; 1.1154E+000; 3.8000E+001; 6.4008E-001; 3.8000E+001; 3.1142E-001; 3.8000E+001; 1.4546E-001; 3.8000E+001; 1.0132E-001;
 3.9000E+001; 1.0132E-001; 3.9000E+001; 1.8112E+000; 3.9000E+001; 1.1440E+000; 3.9000E+001; 6.6752E-001; 3.9000E+001; 3.3295E-001; 3.9000E+001; 1.5710E-001; 3.9000E+001; 1.0132E-001;
 4.0000E+001; 1.0132E-001; 4.0000E+001; 1.8161E+000; 4.0000E+001; 1.1725E+000; 4.0000E+001; 6.9376E-001; 4.0000E+001; 3.5457E-001; 4.0000E+001; 1.6913E-001; 4.0000E+001; 1.0132E-001;
 4.1000E+001; 1.0132E-001; 4.1000E+001; 1.8140E+000; 4.1000E+001; 1.2010E+000; 4.1000E+001; 7.1927E-001; 4.1000E+001; 3.7606E-001; 4.1000E+001; 1.8152E-001; 4.1000E+001; 1.0132E-001;
 4.2000E+001; 1.0132E-001; 4.2000E+001; 1.8055E+000; 4.2000E+001; 1.2297E+000; 4.2000E+001; 7.4421E-001; 4.2000E+001; 3.9738E-001; 4.2000E+001; 1.9423E-001; 4.2000E+001; 1.0132E-001;
 4.3000E+001; 1.0132E-001; 4.3000E+001; 1.7919E+000; 4.3000E+001; 1.2583E+000; 4.3000E+001; 7.6863E-001; 4.3000E+001; 4.1851E-001; 4.3000E+001; 2.0723E-001; 4.3000E+001; 1.0132E-001;
 4.4000E+001; 1.0132E-001; 4.4000E+001; 1.7745E+000; 4.4000E+001; 1.2869E+000; 4.4000E+001; 7.9252E-001; 4.4000E+001; 4.3943E-001; 4.4000E+001; 2.2046E-001; 4.4000E+001; 1.0132E-001;
 4.5000E+001; 1.0132E-001; 4.5000E+001; 1.7546E+000; 4.5000E+001; 1.3154E+000; 4.5000E+001; 8.1584E-001; 4.5000E+001; 4.6008E-001; 4.5000E+001; 2.3389E-001; 4.5000E+001; 1.0132E-001;
 4.6000E+001; 1.0132E-001; 4.6000E+001; 1.7330E+000; 4.6000E+001; 1.3438E+000; 4.6000E+001; 8.3846E-001; 4.6000E+001; 4.8043E-001; 4.6000E+001; 2.4753E-001; 4.6000E+001; 1.0132E-001;
