Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3231E+001; 1.0000E+000; 2.6074E+001; 1.0000E+000; 2.0260E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9337E+001;
 2.0000E+000; 8.0519E+001; 2.0000E+000; 3.7022E+001; 2.0000E+000; 2.3060E+001; 2.0000E+000; 2.0358E+001; 2.0000E+000; 2.0040E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9222E+001;
 3.0000E+000; 9.2784E+001; 3.0000E+000; 4.7011E+001; 3.0000E+000; 2.7448E+001; 3.0000E+000; 2.1519E+001; 3.0000E+000; 2.0240E+001; 3.0000E+000; 2.0040E+001; 3.0000E+000; 1.9195E+001;
 4.0000E+000; 1.0242E+002; 4.0000E+000; 5.5777E+001; 4.0000E+000; 3.2429E+001; 4.0000E+000; 2.3431E+001; 4.0000E+000; 2.0757E+001; 4.0000E+000; 2.0143E+001; 4.0000E+000; 1.9205E+001;
 5.0000E+000; 1.1063E+002; 5.0000E+000; 6.3525E+001; 5.0000E+000; 3.7525E+001; 5.0000E+000; 2.5869E+001; 5.0000E+000; 2.1628E+001; 5.0000E+000; 2.0382E+001; 5.0000E+000; 1.9232E+001;
 6.0000E+000; 1.1803E+002; 6.0000E+000; 7.0514E+001; 6.0000E+000; 4.2541E+001; 6.0000E+000; 2.8638E+001; 6.0000E+000; 2.2821E+001; 6.0000E+000; 2.0789E+001; 6.0000E+000; 1.9265E+001;
 7.0000E+000; 1.2488E+002; 7.0000E+000; 7.6943E+001; 7.0000E+000; 4.7411E+001; 7.0000E+000; 3.1601E+001; 7.0000E+000; 2.4281E+001; 7.0000E+000; 2.1375E+001; 7.0000E+000; 1.9301E+001;
 8.0000E+000; 1.3134E+002; 8.0000E+000; 8.2954E+001; 8.0000E+000; 5.2121E+001; 8.0000E+000; 3.4672E+001; 8.0000E+000; 2.5949E+001; 8.0000E+000; 2.2131E+001; 8.0000E+000; 1.9336E+001;
 9.0000E+000; 1.3750E+002; 9.0000E+000; 8.8637E+001; 9.0000E+000; 5.6681E+001; 9.0000E+000; 3.7798E+001; 9.0000E+000; 2.7778E+001; 9.0000E+000; 2.3042E+001; 9.0000E+000; 1.9370E+001;
 1.0000E+001; 1.4341E+002; 1.0000E+001; 9.4054E+001; 1.0000E+001; 6.1105E+001; 1.0000E+001; 4.0947E+001; 1.0000E+001; 2.9729E+001; 1.0000E+001; 2.4089E+001; 1.0000E+001; 1.9401E+001;
 1.1000E+001; 1.4909E+002; 1.1000E+001; 9.9253E+001; 1.1000E+001; 6.5404E+001; 1.1000E+001; 4.4099E+001; 1.1000E+001; 3.1771E+001; 1.1000E+001; 2.5254E+001; 1.1000E+001; 1.9431E+001;
 1.2000E+001; 1.5459E+002; 1.2000E+001; 1.0426E+002; 1.2000E+001; 6.9593E+001; 1.2000E+001; 4.7244E+001; 1.2000E+001; 3.3883E+001; 1.2000E+001; 2.6520E+001; 1.2000E+001; 1.9460E+001;
 1.3000E+001; 1.5992E+002; 1.3000E+001; 1.0911E+002; 1.3000E+001; 7.3681E+001; 1.3000E+001; 5.0372E+001; 1.3000E+001; 3.6048E+001; 1.3000E+001; 2.7871E+001; 1.3000E+001; 1.9489E+001;
