Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3218E+001; 1.0000E+000; 2.6072E+001; 1.0000E+000; 2.0259E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9337E+001;
 2.0000E+000; 8.0483E+001; 2.0000E+000; 3.7011E+001; 2.0000E+000; 2.3057E+001; 2.0000E+000; 2.0358E+001; 2.0000E+000; 2.0040E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9221E+001;
 3.0000E+000; 9.2733E+001; 3.0000E+000; 4.6986E+001; 3.0000E+000; 2.7441E+001; 3.0000E+000; 2.1517E+001; 3.0000E+000; 2.0239E+001; 3.0000E+000; 2.0040E+001; 3.0000E+000; 1.9194E+001;
 4.0000E+000; 1.0238E+002; 4.0000E+000; 5.5741E+001; 4.0000E+000; 3.2415E+001; 4.0000E+000; 2.3426E+001; 4.0000E+000; 2.0755E+001; 4.0000E+000; 2.0143E+001; 4.0000E+000; 1.9204E+001;
 5.0000E+000; 1.1063E+002; 5.0000E+000; 6.3486E+001; 5.0000E+000; 3.7506E+001; 5.0000E+000; 2.5861E+001; 5.0000E+000; 2.1625E+001; 5.0000E+000; 2.0381E+001; 5.0000E+000; 1.9230E+001;
 6.0000E+000; 1.1807E+002; 6.0000E+000; 7.0482E+001; 6.0000E+000; 4.2519E+001; 6.0000E+000; 2.8627E+001; 6.0000E+000; 2.2817E+001; 6.0000E+000; 2.0788E+001; 6.0000E+000; 1.9263E+001;
 7.0000E+000; 1.2498E+002; 7.0000E+000; 7.6927E+001; 7.0000E+000; 4.7389E+001; 7.0000E+000; 3.1588E+001; 7.0000E+000; 2.4275E+001; 7.0000E+000; 2.1373E+001; 7.0000E+000; 1.9299E+001;
 8.0000E+000; 1.3150E+002; 8.0000E+000; 8.2958E+001; 8.0000E+000; 5.2104E+001; 8.0000E+000; 3.4658E+001; 8.0000E+000; 2.5941E+001; 8.0000E+000; 2.2128E+001; 8.0000E+000; 1.9333E+001;
 9.0000E+000; 1.3771E+002; 9.0000E+000; 8.8667E+001; 9.0000E+000; 5.6673E+001; 9.0000E+000; 3.7784E+001; 9.0000E+000; 2.7769E+001; 9.0000E+000; 2.3037E+001; 9.0000E+000; 1.9367E+001;
