Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8100E-002; 0.0000E+000; 9.5809E-002; 0.0000E+000; 9.4224E-002; 0.0000E+000; 9.3190E-002; 0.0000E+000; 9.2607E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.5768E-002; 1.0000E+000; 9.5432E-002; 1.0000E+000; 9.4211E-002; 1.0000E+000; 9.3189E-002; 1.0000E+000; 9.2607E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.7914E-002; 2.0000E+000; 9.3293E-002; 2.0000E+000; 9.4070E-002; 2.0000E+000; 9.3179E-002; 2.0000E+000; 9.2607E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.2778E-002; 3.0000E+000; 8.4317E-002; 3.0000E+000; 9.3568E-002; 3.0000E+000; 9.3108E-002; 3.0000E+000; 9.2598E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1122E-001; 4.0000E+000; 7.5577E-002; 4.0000E+000; 9.1340E-002; 4.0000E+000; 9.2897E-002; 4.0000E+000; 9.2560E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2951E-001; 5.0000E+000; 7.0848E-002; 5.0000E+000; 8.5565E-002; 5.0000E+000; 9.2368E-002; 5.0000E+000; 9.2465E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4781E-001; 6.0000E+000; 6.9264E-002; 6.0000E+000; 7.6442E-002; 6.0000E+000; 9.0975E-002; 6.0000E+000; 9.2273E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6669E-001; 7.0000E+000; 6.9818E-002; 7.0000E+000; 6.6425E-002; 7.0000E+000; 8.7690E-002; 7.0000E+000; 9.1899E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8660E-001; 8.0000E+000; 7.1927E-002; 8.0000E+000; 5.7982E-002; 8.0000E+000; 8.1315E-002; 8.0000E+000; 9.1122E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0796E-001; 9.0000E+000; 7.5284E-002; 9.0000E+000; 5.1987E-002; 9.0000E+000; 7.1592E-002; 9.0000E+000; 8.9462E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.3148E-001; 1.0000E+001; 7.9784E-002; 1.0000E+001; 4.8261E-002; 1.0000E+001; 6.0339E-002; 1.0000E+001; 8.6017E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.5757E-001; 1.1000E+001; 8.5445E-002; 1.1000E+001; 4.6355E-002; 1.1000E+001; 5.0277E-002; 1.1000E+001; 7.9560E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.8658E-001; 1.2000E+001; 9.2304E-002; 1.2000E+001; 4.5862E-002; 1.2000E+001; 4.2768E-002; 1.2000E+001; 6.9525E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.1895E-001; 1.3000E+001; 1.0042E-001; 1.3000E+001; 4.6486E-002; 1.3000E+001; 3.7747E-002; 1.3000E+001; 5.7546E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.5514E-001; 1.4000E+001; 1.0990E-001; 1.4000E+001; 4.8049E-002; 1.4000E+001; 3.4660E-002; 1.4000E+001; 4.6647E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 3.9532E-001; 1.5000E+001; 1.2086E-001; 1.5000E+001; 5.0448E-002; 1.5000E+001; 3.2977E-002; 1.5000E+001; 3.8457E-002; 1.5000E+001; 1.0132E-001;
