Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.7279E-002; 0.0000E+000; 9.4436E-002; 0.0000E+000; 9.2492E-002; 0.0000E+000; 9.1235E-002; 0.0000E+000; 9.0532E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.4678E-002; 1.0000E+000; 9.4018E-002; 1.0000E+000; 9.2477E-002; 1.0000E+000; 9.1234E-002; 1.0000E+000; 9.0532E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.6603E-002; 2.0000E+000; 9.1846E-002; 2.0000E+000; 9.2326E-002; 2.0000E+000; 9.1224E-002; 2.0000E+000; 9.0531E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.1679E-002; 3.0000E+000; 8.2613E-002; 3.0000E+000; 9.1813E-002; 3.0000E+000; 9.1148E-002; 3.0000E+000; 9.0522E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1022E-001; 4.0000E+000; 7.3868E-002; 4.0000E+000; 8.9533E-002; 4.0000E+000; 9.0928E-002; 4.0000E+000; 9.0482E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2832E-001; 5.0000E+000; 6.9333E-002; 5.0000E+000; 8.3533E-002; 5.0000E+000; 9.0391E-002; 5.0000E+000; 9.0382E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4616E-001; 6.0000E+000; 6.7875E-002; 6.0000E+000; 7.4148E-002; 6.0000E+000; 8.8968E-002; 6.0000E+000; 9.0184E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6434E-001; 7.0000E+000; 6.8420E-002; 7.0000E+000; 6.4077E-002; 7.0000E+000; 8.5533E-002; 7.0000E+000; 8.9803E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8330E-001; 8.0000E+000; 7.0393E-002; 8.0000E+000; 5.5754E-002; 8.0000E+000; 7.8777E-002; 8.0000E+000; 8.9017E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0348E-001; 9.0000E+000; 7.3500E-002; 9.0000E+000; 4.9897E-002; 9.0000E+000; 6.8568E-002; 9.0000E+000; 8.7295E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.2553E-001; 1.0000E+001; 7.7637E-002; 1.0000E+001; 4.6247E-002; 1.0000E+001; 5.7093E-002; 1.0000E+001; 8.3592E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.4984E-001; 1.1000E+001; 8.2825E-002; 1.1000E+001; 4.4333E-002; 1.1000E+001; 4.7169E-002; 1.1000E+001; 7.6492E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.7673E-001; 1.2000E+001; 8.9094E-002; 1.2000E+001; 4.3752E-002; 1.2000E+001; 3.9931E-002; 1.2000E+001; 6.5573E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.0660E-001; 1.3000E+001; 9.6487E-002; 1.3000E+001; 4.4215E-002; 1.3000E+001; 3.5154E-002; 1.3000E+001; 5.3122E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.3982E-001; 1.4000E+001; 1.0509E-001; 1.4000E+001; 4.5542E-002; 1.4000E+001; 3.2221E-002; 1.4000E+001; 4.2424E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 3.7654E-001; 1.5000E+001; 1.1498E-001; 1.5000E+001; 4.7629E-002; 1.5000E+001; 3.0598E-002; 1.5000E+001; 3.4713E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.1697E-001; 1.6000E+001; 1.2625E-001; 1.6000E+001; 5.0413E-002; 1.6000E+001; 2.9912E-002; 1.6000E+001; 2.9607E-002; 1.6000E+001; 1.0132E-001;
