Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9170E-002; 0.0000E+000; 9.7620E-002; 0.0000E+000; 9.6531E-002; 0.0000E+000; 9.5811E-002; 0.0000E+000; 9.5401E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.7263E-002; 1.0000E+000; 9.7314E-002; 1.0000E+000; 9.6521E-002; 1.0000E+000; 9.5810E-002; 1.0000E+000; 9.5401E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.0015E-002; 2.0000E+000; 9.5160E-002; 2.0000E+000; 9.6394E-002; 2.0000E+000; 9.5801E-002; 2.0000E+000; 9.5401E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.4539E-002; 3.0000E+000; 8.6619E-002; 3.0000E+000; 9.5889E-002; 3.0000E+000; 9.5735E-002; 3.0000E+000; 9.5393E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1282E-001; 4.0000E+000; 7.8055E-002; 4.0000E+000; 9.3690E-002; 4.0000E+000; 9.5535E-002; 4.0000E+000; 9.5358E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3149E-001; 5.0000E+000; 7.3157E-002; 5.0000E+000; 8.8229E-002; 5.0000E+000; 9.5001E-002; 5.0000E+000; 9.5268E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5066E-001; 6.0000E+000; 7.1477E-002; 6.0000E+000; 7.9602E-002; 6.0000E+000; 9.3615E-002; 6.0000E+000; 9.5083E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.7084E-001; 7.0000E+000; 7.2135E-002; 7.0000E+000; 6.9876E-002; 7.0000E+000; 9.0497E-002; 7.0000E+000; 9.4705E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9246E-001; 8.0000E+000; 7.4558E-002; 8.0000E+000; 6.1443E-002; 8.0000E+000; 8.4655E-002; 8.0000E+000; 9.3920E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1603E-001; 9.0000E+000; 7.8427E-002; 9.0000E+000; 5.5375E-002; 9.0000E+000; 7.5773E-002; 9.0000E+000; 9.2308E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.4231E-001; 1.0000E+001; 8.3647E-002; 1.0000E+001; 5.1638E-002; 1.0000E+001; 6.5165E-002; 1.0000E+001; 8.9156E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.7176E-001; 1.1000E+001; 9.0242E-002; 1.1000E+001; 4.9839E-002; 1.1000E+001; 5.5220E-002; 1.1000E+001; 8.3536E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.0477E-001; 1.2000E+001; 9.8265E-002; 1.2000E+001; 4.9582E-002; 1.2000E+001; 4.7510E-002; 1.2000E+001; 7.4895E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.4193E-001; 1.3000E+001; 1.0782E-001; 1.3000E+001; 5.0573E-002; 1.3000E+001; 4.2242E-002; 1.3000E+001; 6.4115E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.8380E-001; 1.4000E+001; 1.1909E-001; 1.4000E+001; 5.2645E-002; 1.4000E+001; 3.9004E-002; 1.4000E+001; 5.3504E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.3063E-001; 1.5000E+001; 1.3225E-001; 1.5000E+001; 5.5710E-002; 1.5000E+001; 3.7306E-002; 1.5000E+001; 4.4944E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.8276E-001; 1.6000E+001; 1.4749E-001; 1.6000E+001; 5.9731E-002; 1.6000E+001; 3.6767E-002; 1.6000E+001; 3.8850E-002; 1.6000E+001; 1.0132E-001;
