Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9590E-002; 0.0000E+000; 9.8334E-002; 0.0000E+000; 9.7448E-002; 0.0000E+000; 9.6859E-002; 0.0000E+000; 9.6523E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.7892E-002; 1.0000E+000; 9.8065E-002; 1.0000E+000; 9.7439E-002; 1.0000E+000; 9.6858E-002; 1.0000E+000; 9.6522E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.1057E-002; 2.0000E+000; 9.5873E-002; 2.0000E+000; 9.7318E-002; 2.0000E+000; 9.6850E-002; 2.0000E+000; 9.6522E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.5414E-002; 3.0000E+000; 8.7559E-002; 3.0000E+000; 9.6803E-002; 3.0000E+000; 9.6785E-002; 3.0000E+000; 9.6514E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1363E-001; 4.0000E+000; 7.9160E-002; 4.0000E+000; 9.4595E-002; 4.0000E+000; 9.6587E-002; 4.0000E+000; 9.6480E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3251E-001; 5.0000E+000; 7.4254E-002; 5.0000E+000; 8.9270E-002; 5.0000E+000; 9.6043E-002; 5.0000E+000; 9.6393E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5217E-001; 6.0000E+000; 7.2583E-002; 6.0000E+000; 8.0916E-002; 6.0000E+000; 9.4644E-002; 6.0000E+000; 9.6208E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.7306E-001; 7.0000E+000; 7.3343E-002; 7.0000E+000; 7.1424E-002; 7.0000E+000; 9.1581E-002; 7.0000E+000; 9.5822E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9564E-001; 8.0000E+000; 7.5972E-002; 8.0000E+000; 6.3098E-002; 8.0000E+000; 8.5969E-002; 8.0000E+000; 9.5023E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.2046E-001; 9.0000E+000; 8.0154E-002; 9.0000E+000; 5.7074E-002; 9.0000E+000; 7.7514E-002; 9.0000E+000; 9.3415E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.4830E-001; 1.0000E+001; 8.5806E-002; 1.0000E+001; 5.3392E-002; 1.0000E+001; 6.7332E-002; 1.0000E+001; 9.0367E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.7963E-001; 1.1000E+001; 9.2958E-002; 1.1000E+001; 5.1700E-002; 1.1000E+001; 5.7603E-002; 1.1000E+001; 8.5087E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.1491E-001; 1.2000E+001; 1.0168E-001; 1.2000E+001; 5.1613E-002; 1.2000E+001; 4.9922E-002; 1.2000E+001; 7.7085E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.5480E-001; 1.3000E+001; 1.1210E-001; 1.3000E+001; 5.2846E-002; 1.3000E+001; 4.4620E-002; 1.3000E+001; 6.7015E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.9988E-001; 1.4000E+001; 1.2448E-001; 1.4000E+001; 5.5246E-002; 1.4000E+001; 4.1369E-002; 1.4000E+001; 5.6810E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.5044E-001; 1.5000E+001; 1.3902E-001; 1.5000E+001; 5.8739E-002; 1.5000E+001; 3.9717E-002; 1.5000E+001; 4.8292E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 5.0682E-001; 1.6000E+001; 1.5596E-001; 1.6000E+001; 6.3302E-002; 1.6000E+001; 3.9295E-002; 1.6000E+001; 4.2079E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 5.6925E-001; 1.7000E+001; 1.7565E-001; 1.7000E+001; 6.8970E-002; 1.7000E+001; 3.9852E-002; 1.7000E+001; 3.7935E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 6.3756E-001; 1.8000E+001; 1.9863E-001; 1.8000E+001; 7.5851E-002; 1.8000E+001; 4.1246E-002; 1.8000E+001; 3.5403E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 7.1198E-001; 1.9000E+001; 2.2541E-001; 1.9000E+001; 8.4097E-002; 1.9000E+001; 4.3415E-002; 1.9000E+001; 3.4083E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 7.9229E-001; 2.0000E+001; 2.5658E-001; 2.0000E+001; 9.3886E-002; 2.0000E+001; 4.6343E-002; 2.0000E+001; 3.3696E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 8.7798E-001; 2.1000E+001; 2.9286E-001; 2.1000E+001; 1.0545E-001; 2.1000E+001; 5.0051E-002; 2.1000E+001; 3.4059E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 9.6805E-001; 2.2000E+001; 3.3504E-001; 2.2000E+001; 1.1909E-001; 2.2000E+001; 5.4594E-002; 2.2000E+001; 3.5066E-002; 2.2000E+001; 1.0132E-001;
 2.3000E+001; 1.0132E-001; 2.3000E+001; 1.0608E+000; 2.3000E+001; 3.8385E-001; 2.3000E+001; 1.3522E-001; 2.3000E+001; 6.0073E-002; 2.3000E+001; 3.6665E-002; 2.3000E+001; 1.0132E-001;
 2.4000E+001; 1.0132E-001; 2.4000E+001; 1.1538E+000; 2.4000E+001; 4.3938E-001; 2.4000E+001; 1.5423E-001; 2.4000E+001; 6.6605E-002; 2.4000E+001; 3.8842E-002; 2.4000E+001; 1.0132E-001;
 2.5000E+001; 1.0132E-001; 2.5000E+001; 1.2440E+000; 2.5000E+001; 5.0096E-001; 2.5000E+001; 1.7648E-001; 2.5000E+001; 7.4308E-002; 2.5000E+001; 4.1597E-002; 2.5000E+001; 1.0132E-001;
 2.6000E+001; 1.0132E-001; 2.6000E+001; 1.3281E+000; 2.6000E+001; 5.6679E-001; 2.6000E+001; 2.0223E-001; 2.6000E+001; 8.3300E-002; 2.6000E+001; 4.4941E-002; 2.6000E+001; 1.0132E-001;
 2.7000E+001; 1.0132E-001; 2.7000E+001; 1.4040E+000; 2.7000E+001; 6.3403E-001; 2.7000E+001; 2.3156E-001; 2.7000E+001; 9.3679E-002; 2.7000E+001; 4.8889E-002; 2.7000E+001; 1.0132E-001;
 2.8000E+001; 1.0132E-001; 2.8000E+001; 1.4710E+000; 2.8000E+001; 6.9928E-001; 2.8000E+001; 2.6452E-001; 2.8000E+001; 1.0555E-001; 2.8000E+001; 5.3460E-002; 2.8000E+001; 1.0132E-001;
 2.9000E+001; 1.0132E-001; 2.9000E+001; 1.5298E+000; 2.9000E+001; 7.6056E-001; 2.9000E+001; 3.0051E-001; 2.9000E+001; 1.1899E-001; 2.9000E+001; 5.8678E-002; 2.9000E+001; 1.0132E-001;
 3.0000E+001; 1.0132E-001; 3.0000E+001; 1.5817E+000; 3.0000E+001; 8.1682E-001; 3.0000E+001; 3.3864E-001; 3.0000E+001; 1.3396E-001; 3.0000E+001; 6.4551E-002; 3.0000E+001; 1.0132E-001;
 3.1000E+001; 1.0132E-001; 3.1000E+001; 1.6282E+000; 3.1000E+001; 8.6786E-001; 3.1000E+001; 3.7789E-001; 3.1000E+001; 1.5038E-001; 3.1000E+001; 7.1076E-002; 3.1000E+001; 1.0132E-001;
 3.2000E+001; 1.0132E-001; 3.2000E+001; 1.6703E+000; 3.2000E+001; 9.1405E-001; 3.2000E+001; 4.1728E-001; 3.2000E+001; 1.6813E-001; 3.2000E+001; 7.8243E-002; 3.2000E+001; 1.0132E-001;
 3.3000E+001; 1.0132E-001; 3.3000E+001; 1.7090E+000; 3.3000E+001; 9.5597E-001; 3.3000E+001; 4.5603E-001; 3.3000E+001; 1.8704E-001; 3.3000E+001; 8.6037E-002; 3.3000E+001; 1.0132E-001;
 3.4000E+001; 1.0132E-001; 3.4000E+001; 1.7448E+000; 3.4000E+001; 9.9415E-001; 3.4000E+001; 4.9353E-001; 3.4000E+001; 2.0704E-001; 3.4000E+001; 9.4459E-002; 3.4000E+001; 1.0132E-001;
 3.5000E+001; 1.0132E-001; 3.5000E+001; 1.7776E+000; 3.5000E+001; 1.0294E+000; 3.5000E+001; 5.2936E-001; 3.5000E+001; 2.2786E-001; 3.5000E+001; 1.0350E-001; 3.5000E+001; 1.0132E-001;
 3.6000E+001; 1.0132E-001; 3.6000E+001; 1.8075E+000; 3.6000E+001; 1.0624E+000; 3.6000E+001; 5.6339E-001; 3.6000E+001; 2.4921E-001; 3.6000E+001; 1.1311E-001; 3.6000E+001; 1.0132E-001;
 3.7000E+001; 1.0132E-001; 3.7000E+001; 1.8339E+000; 3.7000E+001; 1.0938E+000; 3.7000E+001; 5.9570E-001; 3.7000E+001; 2.7085E-001; 3.7000E+001; 1.2325E-001; 3.7000E+001; 1.0132E-001;
 3.8000E+001; 1.0132E-001; 3.8000E+001; 1.8559E+000; 3.8000E+001; 1.1242E+000; 3.8000E+001; 6.2646E-001; 3.8000E+001; 2.9257E-001; 3.8000E+001; 1.3386E-001; 3.8000E+001; 1.0132E-001;
 3.9000E+001; 1.0132E-001; 3.9000E+001; 1.8726E+000; 3.9000E+001; 1.1541E+000; 3.9000E+001; 6.5578E-001; 3.9000E+001; 3.1433E-001; 3.9000E+001; 1.4490E-001; 3.9000E+001; 1.0132E-001;
 4.0000E+001; 1.0132E-001; 4.0000E+001; 1.8828E+000; 4.0000E+001; 1.1837E+000; 4.0000E+001; 6.8371E-001; 4.0000E+001; 3.3625E-001; 4.0000E+001; 1.5636E-001; 4.0000E+001; 1.0132E-001;
 4.1000E+001; 1.0132E-001; 4.1000E+001; 1.8856E+000; 4.1000E+001; 1.2131E+000; 4.1000E+001; 7.1070E-001; 4.1000E+001; 3.5813E-001; 4.1000E+001; 1.6823E-001; 4.1000E+001; 1.0132E-001;
 4.2000E+001; 1.0132E-001; 4.2000E+001; 1.8812E+000; 4.2000E+001; 1.2427E+000; 4.2000E+001; 7.3699E-001; 4.2000E+001; 3.7989E-001; 4.2000E+001; 1.8046E-001; 4.2000E+001; 1.0132E-001;
