Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.7050E-002; 0.0000E+000; 9.4057E-002; 0.0000E+000; 9.2016E-002; 0.0000E+000; 9.0700E-002; 0.0000E+000; 8.9965E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.4381E-002; 1.0000E+000; 9.3629E-002; 1.0000E+000; 9.2001E-002; 1.0000E+000; 9.0699E-002; 1.0000E+000; 8.9965E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.6268E-002; 2.0000E+000; 9.1443E-002; 2.0000E+000; 9.1847E-002; 2.0000E+000; 9.0689E-002; 2.0000E+000; 8.9964E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.1398E-002; 3.0000E+000; 8.2147E-002; 3.0000E+000; 9.1330E-002; 3.0000E+000; 9.0612E-002; 3.0000E+000; 8.9955E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.0997E-001; 4.0000E+000; 7.3413E-002; 4.0000E+000; 8.9032E-002; 4.0000E+000; 9.0388E-002; 4.0000E+000; 8.9914E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2802E-001; 5.0000E+000; 6.8937E-002; 5.0000E+000; 8.2971E-002; 5.0000E+000; 8.9849E-002; 5.0000E+000; 8.9813E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4575E-001; 6.0000E+000; 6.7517E-002; 6.0000E+000; 7.3526E-002; 6.0000E+000; 8.8415E-002; 6.0000E+000; 8.9613E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6376E-001; 7.0000E+000; 6.8066E-002; 7.0000E+000; 6.3457E-002; 7.0000E+000; 8.4935E-002; 7.0000E+000; 8.9230E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8250E-001; 8.0000E+000; 7.0011E-002; 8.0000E+000; 5.5179E-002; 8.0000E+000; 7.8076E-002; 8.0000E+000; 8.8440E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0240E-001; 9.0000E+000; 7.3060E-002; 9.0000E+000; 4.9367E-002; 9.0000E+000; 6.7751E-002; 9.0000E+000; 8.6697E-002; 9.0000E+000; 1.0132E-001;
