Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8841E-002; 0.0000E+000; 9.7061E-002; 0.0000E+000; 9.5816E-002; 0.0000E+000; 9.4997E-002; 0.0000E+000; 9.4532E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.6791E-002; 1.0000E+000; 9.6730E-002; 1.0000E+000; 9.5805E-002; 1.0000E+000; 9.4996E-002; 1.0000E+000; 9.4532E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.9302E-002; 2.0000E+000; 9.4591E-002; 2.0000E+000; 9.5673E-002; 2.0000E+000; 9.4986E-002; 2.0000E+000; 9.4531E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.3941E-002; 3.0000E+000; 8.5899E-002; 3.0000E+000; 9.5173E-002; 3.0000E+000; 9.4918E-002; 3.0000E+000; 9.4523E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1228E-001; 4.0000E+000; 7.7252E-002; 4.0000E+000; 9.2971E-002; 4.0000E+000; 9.4715E-002; 4.0000E+000; 9.4487E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3080E-001; 5.0000E+000; 7.2389E-002; 5.0000E+000; 8.7409E-002; 5.0000E+000; 9.4186E-002; 5.0000E+000; 9.4396E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4966E-001; 6.0000E+000; 7.0725E-002; 6.0000E+000; 7.8605E-002; 6.0000E+000; 9.2803E-002; 6.0000E+000; 9.4209E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6938E-001; 7.0000E+000; 7.1334E-002; 7.0000E+000; 6.8753E-002; 7.0000E+000; 8.9637E-002; 7.0000E+000; 9.3834E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9038E-001; 8.0000E+000; 7.3636E-002; 8.0000E+000; 6.0286E-002; 8.0000E+000; 8.3625E-002; 8.0000E+000; 9.3055E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1317E-001; 9.0000E+000; 7.7315E-002; 9.0000E+000; 5.4220E-002; 9.0000E+000; 7.4453E-002; 9.0000E+000; 9.1433E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.3845E-001; 1.0000E+001; 8.2269E-002; 1.0000E+001; 5.0469E-002; 1.0000E+001; 6.3590E-002; 1.0000E+001; 8.8196E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.6669E-001; 1.1000E+001; 8.8520E-002; 1.1000E+001; 4.8619E-002; 1.1000E+001; 5.3558E-002; 1.1000E+001; 8.2317E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.9825E-001; 1.2000E+001; 9.6114E-002; 1.2000E+001; 4.8267E-002; 1.2000E+001; 4.5879E-002; 1.2000E+001; 7.3214E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.3368E-001; 1.3000E+001; 1.0513E-001; 1.3000E+001; 4.9117E-002; 1.3000E+001; 4.0670E-002; 1.3000E+001; 6.1982E-002; 1.3000E+001; 1.0132E-001;
