Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8789E-002; 0.0000E+000; 9.6972E-002; 0.0000E+000; 9.5703E-002; 0.0000E+000; 9.4868E-002; 0.0000E+000; 9.4395E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.6717E-002; 1.0000E+000; 9.6638E-002; 1.0000E+000; 9.5692E-002; 1.0000E+000; 9.4867E-002; 1.0000E+000; 9.4395E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.9196E-002; 2.0000E+000; 9.4500E-002; 2.0000E+000; 9.5560E-002; 2.0000E+000; 9.4858E-002; 2.0000E+000; 9.4394E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.3852E-002; 3.0000E+000; 8.5786E-002; 3.0000E+000; 9.5059E-002; 3.0000E+000; 9.4790E-002; 3.0000E+000; 9.4386E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1219E-001; 4.0000E+000; 7.7128E-002; 4.0000E+000; 9.2856E-002; 4.0000E+000; 9.4586E-002; 4.0000E+000; 9.4350E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3070E-001; 5.0000E+000; 7.2273E-002; 5.0000E+000; 8.7279E-002; 5.0000E+000; 9.4057E-002; 5.0000E+000; 9.4259E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4952E-001; 6.0000E+000; 7.0613E-002; 6.0000E+000; 7.8450E-002; 6.0000E+000; 9.2674E-002; 6.0000E+000; 9.4072E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6916E-001; 7.0000E+000; 7.1216E-002; 7.0000E+000; 6.8581E-002; 7.0000E+000; 8.9501E-002; 7.0000E+000; 9.3697E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9008E-001; 8.0000E+000; 7.3502E-002; 8.0000E+000; 6.0112E-002; 8.0000E+000; 8.3462E-002; 8.0000E+000; 9.2919E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1275E-001; 9.0000E+000; 7.7153E-002; 9.0000E+000; 5.4048E-002; 9.0000E+000; 7.4247E-002; 9.0000E+000; 9.1294E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.3789E-001; 1.0000E+001; 8.2070E-002; 1.0000E+001; 5.0297E-002; 1.0000E+001; 6.3349E-002; 1.0000E+001; 8.8043E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.6595E-001; 1.1000E+001; 8.8272E-002; 1.1000E+001; 4.8441E-002; 1.1000E+001; 5.3308E-002; 1.1000E+001; 8.2123E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.9731E-001; 1.2000E+001; 9.5805E-002; 1.2000E+001; 4.8076E-002; 1.2000E+001; 4.5637E-002; 1.2000E+001; 7.2951E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.3249E-001; 1.3000E+001; 1.0475E-001; 1.3000E+001; 4.8906E-002; 1.3000E+001; 4.0440E-002; 1.3000E+001; 6.1654E-002; 1.3000E+001; 1.0132E-001;
