Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.7558E-002; 0.0000E+000; 9.4901E-002; 0.0000E+000; 9.3077E-002; 0.0000E+000; 9.1894E-002; 0.0000E+000; 9.1231E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.5045E-002; 1.0000E+000; 9.4496E-002; 1.0000E+000; 9.3063E-002; 1.0000E+000; 9.1893E-002; 1.0000E+000; 9.1230E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.7029E-002; 2.0000E+000; 9.2338E-002; 2.0000E+000; 9.2915E-002; 2.0000E+000; 9.1883E-002; 2.0000E+000; 9.1230E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.2036E-002; 3.0000E+000; 8.3187E-002; 3.0000E+000; 9.2406E-002; 3.0000E+000; 9.1808E-002; 3.0000E+000; 9.1221E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1055E-001; 4.0000E+000; 7.4435E-002; 4.0000E+000; 9.0146E-002; 4.0000E+000; 9.1591E-002; 4.0000E+000; 9.1182E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2870E-001; 5.0000E+000; 6.9831E-002; 5.0000E+000; 8.4222E-002; 5.0000E+000; 9.1058E-002; 5.0000E+000; 9.1083E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4669E-001; 6.0000E+000; 6.8327E-002; 6.0000E+000; 7.4917E-002; 6.0000E+000; 8.9647E-002; 6.0000E+000; 9.0888E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6508E-001; 7.0000E+000; 6.8871E-002; 7.0000E+000; 6.4852E-002; 7.0000E+000; 8.6265E-002; 7.0000E+000; 9.0510E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8434E-001; 8.0000E+000; 7.0884E-002; 8.0000E+000; 5.6481E-002; 8.0000E+000; 7.9637E-002; 8.0000E+000; 8.9728E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0489E-001; 9.0000E+000; 7.4066E-002; 9.0000E+000; 5.0573E-002; 9.0000E+000; 6.9580E-002; 9.0000E+000; 8.8029E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.2739E-001; 1.0000E+001; 7.8315E-002; 1.0000E+001; 4.6893E-002; 1.0000E+001; 5.8160E-002; 1.0000E+001; 8.4417E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.5226E-001; 1.1000E+001; 8.3648E-002; 1.1000E+001; 4.4978E-002; 1.1000E+001; 4.8175E-002; 1.1000E+001; 7.7536E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.7981E-001; 1.2000E+001; 9.0098E-002; 1.2000E+001; 4.4421E-002; 1.2000E+001; 4.0839E-002; 1.2000E+001; 6.6901E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.1045E-001; 1.3000E+001; 9.7712E-002; 1.3000E+001; 4.4931E-002; 1.3000E+001; 3.5977E-002; 1.3000E+001; 5.4574E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.4459E-001; 1.4000E+001; 1.0658E-001; 1.4000E+001; 4.6329E-002; 1.4000E+001; 3.2990E-002; 1.4000E+001; 4.3780E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 3.8237E-001; 1.5000E+001; 1.1680E-001; 1.5000E+001; 4.8510E-002; 1.5000E+001; 3.1345E-002; 1.5000E+001; 3.5897E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.2404E-001; 1.6000E+001; 1.2845E-001; 1.6000E+001; 5.1412E-002; 1.6000E+001; 3.0662E-002; 1.6000E+001; 3.0637E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 4.6983E-001; 1.7000E+001; 1.4165E-001; 1.7000E+001; 5.5011E-002; 1.7000E+001; 3.0704E-002; 1.7000E+001; 2.7278E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 5.1986E-001; 1.8000E+001; 1.5655E-001; 1.8000E+001; 5.9315E-002; 1.8000E+001; 3.1322E-002; 1.8000E+001; 2.5214E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 5.7448E-001; 1.9000E+001; 1.7333E-001; 1.9000E+001; 6.4359E-002; 1.9000E+001; 3.2436E-002; 1.9000E+001; 2.4041E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 6.3393E-001; 2.0000E+001; 1.9220E-001; 2.0000E+001; 7.0189E-002; 2.0000E+001; 3.4001E-002; 2.0000E+001; 2.3506E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 6.9849E-001; 2.1000E+001; 2.1338E-001; 2.1000E+001; 7.6874E-002; 2.1000E+001; 3.5998E-002; 2.1000E+001; 2.3454E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 7.6843E-001; 2.2000E+001; 2.3719E-001; 2.2000E+001; 8.4500E-002; 2.2000E+001; 3.8430E-002; 2.2000E+001; 2.3795E-002; 2.2000E+001; 1.0132E-001;
 2.3000E+001; 1.0132E-001; 2.3000E+001; 8.4394E-001; 2.3000E+001; 2.6406E-001; 2.3000E+001; 9.3193E-002; 2.3000E+001; 4.1318E-002; 2.3000E+001; 2.4476E-002; 2.3000E+001; 1.0132E-001;
 2.4000E+001; 1.0132E-001; 2.4000E+001; 9.2523E-001; 2.4000E+001; 2.9437E-001; 2.4000E+001; 1.0310E-001; 2.4000E+001; 4.4702E-002; 2.4000E+001; 2.5472E-002; 2.4000E+001; 1.0132E-001;
 2.5000E+001; 1.0132E-001; 2.5000E+001; 1.0124E+000; 2.5000E+001; 3.2862E-001; 2.5000E+001; 1.1439E-001; 2.5000E+001; 4.8630E-002; 2.5000E+001; 2.6776E-002; 2.5000E+001; 1.0132E-001;
 2.6000E+001; 1.0132E-001; 2.6000E+001; 1.1054E+000; 2.6000E+001; 3.6739E-001; 2.6000E+001; 1.2727E-001; 2.6000E+001; 5.3165E-002; 2.6000E+001; 2.8391E-002; 2.6000E+001; 1.0132E-001;
 2.7000E+001; 1.0132E-001; 2.7000E+001; 1.2037E+000; 2.7000E+001; 4.1132E-001; 2.7000E+001; 1.4199E-001; 2.7000E+001; 5.8385E-002; 2.7000E+001; 3.0333E-002; 2.7000E+001; 1.0132E-001;
 2.8000E+001; 1.0132E-001; 2.8000E+001; 1.3059E+000; 2.8000E+001; 4.6084E-001; 2.8000E+001; 1.5886E-001; 2.8000E+001; 6.4380E-002; 2.8000E+001; 3.2628E-002; 2.8000E+001; 1.0132E-001;
 2.9000E+001; 1.0132E-001; 2.9000E+001; 1.4106E+000; 2.9000E+001; 5.1623E-001; 2.9000E+001; 1.7818E-001; 2.9000E+001; 7.1263E-002; 2.9000E+001; 3.5304E-002; 2.9000E+001; 1.0132E-001;
 3.0000E+001; 1.0132E-001; 3.0000E+001; 1.5142E+000; 3.0000E+001; 5.7729E-001; 3.0000E+001; 2.0023E-001; 3.0000E+001; 7.9125E-002; 3.0000E+001; 3.8395E-002; 3.0000E+001; 1.0132E-001;
 3.1000E+001; 1.0132E-001; 3.1000E+001; 1.6135E+000; 3.1000E+001; 6.4289E-001; 3.1000E+001; 2.2520E-001; 3.1000E+001; 8.8056E-002; 3.1000E+001; 4.1928E-002; 3.1000E+001; 1.0132E-001;
 3.2000E+001; 1.0132E-001; 3.2000E+001; 1.7058E+000; 3.2000E+001; 7.1120E-001; 3.2000E+001; 2.5316E-001; 3.2000E+001; 9.8119E-002; 3.2000E+001; 4.5924E-002; 3.2000E+001; 1.0132E-001;
 3.3000E+001; 1.0132E-001; 3.3000E+001; 1.7899E+000; 3.3000E+001; 7.8001E-001; 3.3000E+001; 2.8401E-001; 3.3000E+001; 1.0935E-001; 3.3000E+001; 5.0397E-002; 3.3000E+001; 1.0132E-001;
 3.4000E+001; 1.0132E-001; 3.4000E+001; 1.8657E+000; 3.4000E+001; 8.4722E-001; 3.4000E+001; 3.1757E-001; 3.4000E+001; 1.2179E-001; 3.4000E+001; 5.5360E-002; 3.4000E+001; 1.0132E-001;
 3.5000E+001; 1.0132E-001; 3.5000E+001; 1.9338E+000; 3.5000E+001; 9.1138E-001; 3.5000E+001; 3.5336E-001; 3.5000E+001; 1.3542E-001; 3.5000E+001; 6.0818E-002; 3.5000E+001; 1.0132E-001;
 3.6000E+001; 1.0132E-001; 3.6000E+001; 1.9951E+000; 3.6000E+001; 9.7164E-001; 3.6000E+001; 3.9086E-001; 3.6000E+001; 1.5019E-001; 3.6000E+001; 6.6764E-002; 3.6000E+001; 1.0132E-001;
 3.7000E+001; 1.0132E-001; 3.7000E+001; 2.0506E+000; 3.7000E+001; 1.0277E+000; 3.7000E+001; 4.2946E-001; 3.7000E+001; 1.6604E-001; 3.7000E+001; 7.3192E-002; 3.7000E+001; 1.0132E-001;
 3.8000E+001; 1.0132E-001; 3.8000E+001; 2.1008E+000; 3.8000E+001; 1.0798E+000; 3.8000E+001; 4.6857E-001; 3.8000E+001; 1.8288E-001; 3.8000E+001; 8.0088E-002; 3.8000E+001; 1.0132E-001;
 3.9000E+001; 1.0132E-001; 3.9000E+001; 2.1462E+000; 3.9000E+001; 1.1282E+000; 3.9000E+001; 5.0762E-001; 3.9000E+001; 2.0062E-001; 3.9000E+001; 8.7438E-002; 3.9000E+001; 1.0132E-001;
 4.0000E+001; 1.0132E-001; 4.0000E+001; 2.1869E+000; 4.0000E+001; 1.1734E+000; 4.0000E+001; 5.4603E-001; 4.0000E+001; 2.1925E-001; 4.0000E+001; 9.5243E-002; 4.0000E+001; 1.0132E-001;
 4.1000E+001; 1.0132E-001; 4.1000E+001; 2.2223E+000; 4.1000E+001; 1.2160E+000; 4.1000E+001; 5.8356E-001; 4.1000E+001; 2.3861E-001; 4.1000E+001; 1.0349E-001; 4.1000E+001; 1.0132E-001;
 4.2000E+001; 1.0132E-001; 4.2000E+001; 2.2517E+000; 4.2000E+001; 1.2565E+000; 4.2000E+001; 6.2007E-001; 4.2000E+001; 2.5860E-001; 4.2000E+001; 1.1217E-001; 4.2000E+001; 1.0132E-001;
 4.3000E+001; 1.0132E-001; 4.3000E+001; 2.2742E+000; 4.3000E+001; 1.2954E+000; 4.3000E+001; 6.5547E-001; 4.3000E+001; 2.7910E-001; 4.3000E+001; 1.2124E-001; 4.3000E+001; 1.0132E-001;
 4.4000E+001; 1.0132E-001; 4.4000E+001; 2.2885E+000; 4.4000E+001; 1.3331E+000; 4.4000E+001; 6.8980E-001; 4.4000E+001; 3.0002E-001; 4.4000E+001; 1.3071E-001; 4.4000E+001; 1.0132E-001;
 4.5000E+001; 1.0132E-001; 4.5000E+001; 2.2938E+000; 4.5000E+001; 1.3699E+000; 4.5000E+001; 7.2311E-001; 4.5000E+001; 3.2128E-001; 4.5000E+001; 1.4055E-001; 4.5000E+001; 1.0132E-001;
 4.6000E+001; 1.0132E-001; 4.6000E+001; 2.2898E+000; 4.6000E+001; 1.4061E+000; 4.6000E+001; 7.5544E-001; 4.6000E+001; 3.4285E-001; 4.6000E+001; 1.5077E-001; 4.6000E+001; 1.0132E-001;
 4.7000E+001; 1.0132E-001; 4.7000E+001; 2.2772E+000; 4.7000E+001; 1.4420E+000; 4.7000E+001; 7.8683E-001; 4.7000E+001; 3.6467E-001; 4.7000E+001; 1.6138E-001; 4.7000E+001; 1.0132E-001;
 4.8000E+001; 1.0132E-001; 4.8000E+001; 2.2573E+000; 4.8000E+001; 1.4776E+000; 4.8000E+001; 8.1739E-001; 4.8000E+001; 3.8665E-001; 4.8000E+001; 1.7236E-001; 4.8000E+001; 1.0132E-001;
