Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3245E+001; 1.0000E+000; 2.6077E+001; 1.0000E+000; 2.0260E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9337E+001;
 2.0000E+000; 8.0555E+001; 2.0000E+000; 3.7032E+001; 2.0000E+000; 2.3062E+001; 2.0000E+000; 2.0359E+001; 2.0000E+000; 2.0041E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9223E+001;
 3.0000E+000; 9.2834E+001; 3.0000E+000; 4.7034E+001; 3.0000E+000; 2.7455E+001; 3.0000E+000; 2.1521E+001; 3.0000E+000; 2.0240E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9196E+001;
 4.0000E+000; 1.0246E+002; 4.0000E+000; 5.5812E+001; 4.0000E+000; 3.2441E+001; 4.0000E+000; 2.3435E+001; 4.0000E+000; 2.0758E+001; 4.0000E+000; 2.0143E+001; 4.0000E+000; 1.9206E+001;
 5.0000E+000; 1.1065E+002; 5.0000E+000; 6.3564E+001; 5.0000E+000; 3.7544E+001; 5.0000E+000; 2.5876E+001; 5.0000E+000; 2.1630E+001; 5.0000E+000; 2.0382E+001; 5.0000E+000; 1.9234E+001;
 6.0000E+000; 1.1799E+002; 6.0000E+000; 7.0547E+001; 6.0000E+000; 4.2563E+001; 6.0000E+000; 2.8649E+001; 6.0000E+000; 2.2826E+001; 6.0000E+000; 2.0791E+001; 6.0000E+000; 1.9267E+001;
 7.0000E+000; 1.2480E+002; 7.0000E+000; 7.6963E+001; 7.0000E+000; 4.7433E+001; 7.0000E+000; 3.1614E+001; 7.0000E+000; 2.4287E+001; 7.0000E+000; 2.1377E+001; 7.0000E+000; 1.9303E+001;
 8.0000E+000; 1.3121E+002; 8.0000E+000; 8.2955E+001; 8.0000E+000; 5.2140E+001; 8.0000E+000; 3.4687E+001; 8.0000E+000; 2.5957E+001; 8.0000E+000; 2.2135E+001; 8.0000E+000; 1.9339E+001;
 9.0000E+000; 1.3732E+002; 9.0000E+000; 8.8616E+001; 9.0000E+000; 5.6693E+001; 9.0000E+000; 3.7812E+001; 9.0000E+000; 2.7788E+001; 9.0000E+000; 2.3047E+001; 9.0000E+000; 1.9373E+001;
 1.0000E+001; 1.4318E+002; 1.0000E+001; 9.4009E+001; 1.0000E+001; 6.1107E+001; 1.0000E+001; 4.0959E+001; 1.0000E+001; 2.9739E+001; 1.0000E+001; 2.4095E+001; 1.0000E+001; 1.9404E+001;
 1.1000E+001; 1.4882E+002; 1.1000E+001; 9.9181E+001; 1.1000E+001; 6.5394E+001; 1.1000E+001; 4.4108E+001; 1.1000E+001; 3.1781E+001; 1.1000E+001; 2.5261E+001; 1.1000E+001; 1.9435E+001;
 1.2000E+001; 1.5428E+002; 1.2000E+001; 1.0417E+002; 1.2000E+001; 6.9569E+001; 1.2000E+001; 4.7247E+001; 1.2000E+001; 3.3892E+001; 1.2000E+001; 2.6527E+001; 1.2000E+001; 1.9464E+001;
 1.3000E+001; 1.5957E+002; 1.3000E+001; 1.0899E+002; 1.3000E+001; 7.3643E+001; 1.3000E+001; 5.0369E+001; 1.3000E+001; 3.6054E+001; 1.3000E+001; 2.7878E+001; 1.3000E+001; 1.9493E+001;
 1.4000E+001; 1.6469E+002; 1.4000E+001; 1.1367E+002; 1.4000E+001; 7.7625E+001; 1.4000E+001; 5.3470E+001; 1.4000E+001; 3.8256E+001; 1.4000E+001; 2.9301E+001; 1.4000E+001; 1.9523E+001;
 1.5000E+001; 1.6966E+002; 1.5000E+001; 1.1822E+002; 1.5000E+001; 8.1522E+001; 1.5000E+001; 5.6547E+001; 1.5000E+001; 4.0488E+001; 1.5000E+001; 3.0784E+001; 1.5000E+001; 1.9555E+001;
 1.6000E+001; 1.7448E+002; 1.6000E+001; 1.2265E+002; 1.6000E+001; 8.5340E+001; 1.6000E+001; 5.9598E+001; 1.6000E+001; 4.2742E+001; 1.6000E+001; 3.2319E+001; 1.6000E+001; 1.9591E+001;
