Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8555E-002; 0.0000E+000; 9.6577E-002; 0.0000E+000; 9.5199E-002; 0.0000E+000; 9.4295E-002; 0.0000E+000; 9.3784E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.6390E-002; 1.0000E+000; 9.6227E-002; 1.0000E+000; 9.5187E-002; 1.0000E+000; 9.4294E-002; 1.0000E+000; 9.3783E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.8737E-002; 2.0000E+000; 9.4092E-002; 2.0000E+000; 9.5052E-002; 2.0000E+000; 9.4285E-002; 2.0000E+000; 9.3783E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.3467E-002; 3.0000E+000; 8.5282E-002; 3.0000E+000; 9.4551E-002; 3.0000E+000; 9.4215E-002; 3.0000E+000; 9.3774E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1184E-001; 4.0000E+000; 7.6587E-002; 4.0000E+000; 9.2342E-002; 4.0000E+000; 9.4009E-002; 4.0000E+000; 9.3738E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3028E-001; 5.0000E+000; 7.1769E-002; 5.0000E+000; 8.6697E-002; 5.0000E+000; 9.3481E-002; 5.0000E+000; 9.3645E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4890E-001; 6.0000E+000; 7.0130E-002; 6.0000E+000; 7.7759E-002; 6.0000E+000; 9.2096E-002; 6.0000E+000; 9.3457E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6826E-001; 7.0000E+000; 7.0711E-002; 7.0000E+000; 6.7826E-002; 7.0000E+000; 8.8887E-002; 7.0000E+000; 9.3083E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8880E-001; 8.0000E+000; 7.2928E-002; 8.0000E+000; 5.9355E-002; 8.0000E+000; 8.2732E-002; 8.0000E+000; 9.2307E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1099E-001; 9.0000E+000; 7.6467E-002; 9.0000E+000; 5.3308E-002; 9.0000E+000; 7.3333E-002; 9.0000E+000; 9.0672E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.3552E-001; 1.0000E+001; 8.1227E-002; 1.0000E+001; 4.9559E-002; 1.0000E+001; 6.2293E-002; 1.0000E+001; 8.7357E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.6285E-001; 1.1000E+001; 8.7226E-002; 1.1000E+001; 4.7680E-002; 1.1000E+001; 5.2226E-002; 1.1000E+001; 8.1255E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.9333E-001; 1.2000E+001; 9.4505E-002; 1.2000E+001; 4.7264E-002; 1.2000E+001; 4.4600E-002; 1.2000E+001; 7.1777E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.2747E-001; 1.3000E+001; 1.0313E-001; 1.3000E+001; 4.8015E-002; 1.3000E+001; 3.9457E-002; 1.3000E+001; 6.0215E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.6574E-001; 1.4000E+001; 1.1326E-001; 1.4000E+001; 4.9755E-002; 1.4000E+001; 3.6295E-002; 1.4000E+001; 4.9339E-002; 1.4000E+001; 1.0132E-001;
