Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3254E+001; 1.0000E+000; 2.6078E+001; 1.0000E+000; 2.0260E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9337E+001;
 2.0000E+000; 8.0579E+001; 2.0000E+000; 3.7039E+001; 2.0000E+000; 2.3064E+001; 2.0000E+000; 2.0359E+001; 2.0000E+000; 2.0041E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9223E+001;
 3.0000E+000; 9.2868E+001; 3.0000E+000; 4.7050E+001; 3.0000E+000; 2.7459E+001; 3.0000E+000; 2.1522E+001; 3.0000E+000; 2.0241E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9197E+001;
 4.0000E+000; 1.0249E+002; 4.0000E+000; 5.5835E+001; 4.0000E+000; 3.2450E+001; 4.0000E+000; 2.3438E+001; 4.0000E+000; 2.0759E+001; 4.0000E+000; 2.0144E+001; 4.0000E+000; 1.9207E+001;
 5.0000E+000; 1.1066E+002; 5.0000E+000; 6.3591E+001; 5.0000E+000; 3.7556E+001; 5.0000E+000; 2.5881E+001; 5.0000E+000; 2.1632E+001; 5.0000E+000; 2.0383E+001; 5.0000E+000; 1.9235E+001;
 6.0000E+000; 1.1798E+002; 6.0000E+000; 7.0571E+001; 6.0000E+000; 4.2579E+001; 6.0000E+000; 2.8656E+001; 6.0000E+000; 2.2828E+001; 6.0000E+000; 2.0792E+001; 6.0000E+000; 1.9269E+001;
 7.0000E+000; 1.2475E+002; 7.0000E+000; 7.6980E+001; 7.0000E+000; 4.7448E+001; 7.0000E+000; 3.1623E+001; 7.0000E+000; 2.4291E+001; 7.0000E+000; 2.1379E+001; 7.0000E+000; 1.9305E+001;
 8.0000E+000; 1.3113E+002; 8.0000E+000; 8.2959E+001; 8.0000E+000; 5.2153E+001; 8.0000E+000; 3.4697E+001; 8.0000E+000; 2.5963E+001; 8.0000E+000; 2.2137E+001; 8.0000E+000; 1.9340E+001;
 9.0000E+000; 1.3721E+002; 9.0000E+000; 8.8606E+001; 9.0000E+000; 5.6702E+001; 9.0000E+000; 3.7822E+001; 9.0000E+000; 2.7794E+001; 9.0000E+000; 2.3050E+001; 9.0000E+000; 1.9374E+001;
 1.0000E+001; 1.4303E+002; 1.0000E+001; 9.3983E+001; 1.0000E+001; 6.1110E+001; 1.0000E+001; 4.0968E+001; 1.0000E+001; 2.9746E+001; 1.0000E+001; 2.4099E+001; 1.0000E+001; 1.9406E+001;
 1.1000E+001; 1.4865E+002; 1.1000E+001; 9.9138E+001; 1.1000E+001; 6.5390E+001; 1.1000E+001; 4.4114E+001; 1.1000E+001; 3.1788E+001; 1.1000E+001; 2.5265E+001; 1.1000E+001; 1.9437E+001;
 1.2000E+001; 1.5408E+002; 1.2000E+001; 1.0411E+002; 1.2000E+001; 6.9556E+001; 1.2000E+001; 4.7250E+001; 1.2000E+001; 3.3898E+001; 1.2000E+001; 2.6532E+001; 1.2000E+001; 1.9466E+001;
 1.3000E+001; 1.5934E+002; 1.3000E+001; 1.0892E+002; 1.3000E+001; 7.3621E+001; 1.3000E+001; 5.0368E+001; 1.3000E+001; 3.6059E+001; 1.3000E+001; 2.7884E+001; 1.3000E+001; 1.9495E+001;
 1.4000E+001; 1.6444E+002; 1.4000E+001; 1.1358E+002; 1.4000E+001; 7.7593E+001; 1.4000E+001; 5.3464E+001; 1.4000E+001; 3.8259E+001; 1.4000E+001; 2.9306E+001; 1.4000E+001; 1.9526E+001;
 1.5000E+001; 1.6939E+002; 1.5000E+001; 1.1811E+002; 1.5000E+001; 8.1480E+001; 1.5000E+001; 5.6536E+001; 1.5000E+001; 4.0488E+001; 1.5000E+001; 3.0789E+001; 1.5000E+001; 1.9558E+001;
 1.6000E+001; 1.7420E+002; 1.6000E+001; 1.2253E+002; 1.6000E+001; 8.5287E+001; 1.6000E+001; 5.9581E+001; 1.6000E+001; 4.2740E+001; 1.6000E+001; 3.2323E+001; 1.6000E+001; 1.9594E+001;
 1.7000E+001; 1.7886E+002; 1.7000E+001; 1.2682E+002; 1.7000E+001; 8.9021E+001; 1.7000E+001; 6.2599E+001; 1.7000E+001; 4.5007E+001; 1.7000E+001; 3.3901E+001; 1.7000E+001; 1.9635E+001;
 1.8000E+001; 1.8339E+002; 1.8000E+001; 1.3101E+002; 1.8000E+001; 9.2682E+001; 1.8000E+001; 6.5588E+001; 1.8000E+001; 4.7285E+001; 1.8000E+001; 3.5517E+001; 1.8000E+001; 1.9683E+001;
 1.9000E+001; 1.8778E+002; 1.9000E+001; 1.3509E+002; 1.9000E+001; 9.6276E+001; 1.9000E+001; 6.8549E+001; 1.9000E+001; 4.9570E+001; 1.9000E+001; 3.7166E+001; 1.9000E+001; 1.9739E+001;
 2.0000E+001; 1.9205E+002; 2.0000E+001; 1.3907E+002; 2.0000E+001; 9.9803E+001; 2.0000E+001; 7.1479E+001; 2.0000E+001; 5.1858E+001; 2.0000E+001; 3.8844E+001; 2.0000E+001; 1.9805E+001;
 2.1000E+001; 1.9619E+002; 2.1000E+001; 1.4295E+002; 2.1000E+001; 1.0327E+002; 2.1000E+001; 7.4379E+001; 2.1000E+001; 5.4147E+001; 2.1000E+001; 4.0545E+001; 2.1000E+001; 1.9882E+001;
 2.2000E+001; 2.0021E+002; 2.2000E+001; 1.4673E+002; 2.2000E+001; 1.0667E+002; 2.2000E+001; 7.7248E+001; 2.2000E+001; 5.6434E+001; 2.2000E+001; 4.2266E+001; 2.2000E+001; 1.9971E+001;
 2.3000E+001; 2.0412E+002; 2.3000E+001; 1.5042E+002; 2.3000E+001; 1.1000E+002; 2.3000E+001; 8.0085E+001; 2.3000E+001; 5.8716E+001; 2.3000E+001; 4.4005E+001; 2.3000E+001; 2.0074E+001;
 2.4000E+001; 2.0791E+002; 2.4000E+001; 1.5401E+002; 2.4000E+001; 1.1328E+002; 2.4000E+001; 8.2890E+001; 2.4000E+001; 6.0993E+001; 2.4000E+001; 4.5757E+001; 2.4000E+001; 2.0191E+001;
 2.5000E+001; 2.1159E+002; 2.5000E+001; 1.5751E+002; 2.5000E+001; 1.1650E+002; 2.5000E+001; 8.5662E+001; 2.5000E+001; 6.3261E+001; 2.5000E+001; 4.7521E+001; 2.5000E+001; 2.0324E+001;
 2.6000E+001; 2.1516E+002; 2.6000E+001; 1.6092E+002; 2.6000E+001; 1.1966E+002; 2.6000E+001; 8.8401E+001; 2.6000E+001; 6.5519E+001; 2.6000E+001; 4.9294E+001; 2.6000E+001; 2.0473E+001;
 2.7000E+001; 2.1861E+002; 2.7000E+001; 1.6423E+002; 2.7000E+001; 1.2275E+002; 2.7000E+001; 9.1106E+001; 2.7000E+001; 6.7766E+001; 2.7000E+001; 5.1074E+001; 2.7000E+001; 2.0640E+001;
 2.8000E+001; 2.2194E+002; 2.8000E+001; 1.6745E+002; 2.8000E+001; 1.2579E+002; 2.8000E+001; 9.3778E+001; 2.8000E+001; 7.0000E+001; 2.8000E+001; 5.2858E+001; 2.8000E+001; 2.0823E+001;
 2.9000E+001; 2.2515E+002; 2.9000E+001; 1.7058E+002; 2.9000E+001; 1.2877E+002; 2.9000E+001; 9.6415E+001; 2.9000E+001; 7.2221E+001; 2.9000E+001; 5.4646E+001; 2.9000E+001; 2.1025E+001;
 3.0000E+001; 2.2822E+002; 3.0000E+001; 1.7362E+002; 3.0000E+001; 1.3169E+002; 3.0000E+001; 9.9017E+001; 3.0000E+001; 7.4427E+001; 3.0000E+001; 5.6436E+001; 3.0000E+001; 2.1245E+001;
 3.1000E+001; 2.3119E+002; 3.1000E+001; 1.7657E+002; 3.1000E+001; 1.3454E+002; 3.1000E+001; 1.0158E+002; 3.1000E+001; 7.6617E+001; 3.1000E+001; 5.8225E+001; 3.1000E+001; 2.1484E+001;
 3.2000E+001; 2.3405E+002; 3.2000E+001; 1.7944E+002; 3.2000E+001; 1.3734E+002; 3.2000E+001; 1.0411E+002; 3.2000E+001; 7.8791E+001; 3.2000E+001; 6.0013E+001; 3.2000E+001; 2.1742E+001;
 3.3000E+001; 2.3681E+002; 3.3000E+001; 1.8224E+002; 3.3000E+001; 1.4007E+002; 3.3000E+001; 1.0661E+002; 3.3000E+001; 8.0946E+001; 3.3000E+001; 6.1798E+001; 3.3000E+001; 2.2019E+001;
 3.4000E+001; 2.3949E+002; 3.4000E+001; 1.8496E+002; 3.4000E+001; 1.4275E+002; 3.4000E+001; 1.0906E+002; 3.4000E+001; 8.3083E+001; 3.4000E+001; 6.3580E+001; 3.4000E+001; 2.2314E+001;
 3.5000E+001; 2.4210E+002; 3.5000E+001; 1.8761E+002; 3.5000E+001; 1.4537E+002; 3.5000E+001; 1.1148E+002; 3.5000E+001; 8.5201E+001; 3.5000E+001; 6.5356E+001; 3.5000E+001; 2.2629E+001;
 3.6000E+001; 2.4463E+002; 3.6000E+001; 1.9020E+002; 3.6000E+001; 1.4793E+002; 3.6000E+001; 1.1387E+002; 3.6000E+001; 8.7298E+001; 3.6000E+001; 6.7127E+001; 3.6000E+001; 2.2961E+001;
 3.7000E+001; 2.4710E+002; 3.7000E+001; 1.9273E+002; 3.7000E+001; 1.5044E+002; 3.7000E+001; 1.1621E+002; 3.7000E+001; 8.9376E+001; 3.7000E+001; 6.8891E+001; 3.7000E+001; 2.3313E+001;
 3.8000E+001; 2.4950E+002; 3.8000E+001; 1.9519E+002; 3.8000E+001; 1.5290E+002; 3.8000E+001; 1.1852E+002; 3.8000E+001; 9.1432E+001; 3.8000E+001; 7.0647E+001; 3.8000E+001; 2.3682E+001;
 3.9000E+001; 2.5185E+002; 3.9000E+001; 1.9760E+002; 3.9000E+001; 1.5531E+002; 3.9000E+001; 1.2079E+002; 3.9000E+001; 9.3466E+001; 3.9000E+001; 7.2394E+001; 3.9000E+001; 2.4069E+001;
 4.0000E+001; 2.5414E+002; 4.0000E+001; 1.9996E+002; 4.0000E+001; 1.5767E+002; 4.0000E+001; 1.2303E+002; 4.0000E+001; 9.5479E+001; 4.0000E+001; 7.4133E+001; 4.0000E+001; 2.4473E+001;
 4.1000E+001; 2.5638E+002; 4.1000E+001; 2.0226E+002; 4.1000E+001; 1.5998E+002; 4.1000E+001; 1.2523E+002; 4.1000E+001; 9.7470E+001; 4.1000E+001; 7.5861E+001; 4.1000E+001; 2.4895E+001;
