Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3297E+001; 1.0000E+000; 2.6085E+001; 1.0000E+000; 2.0261E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9338E+001;
 2.0000E+000; 8.0687E+001; 2.0000E+000; 3.7070E+001; 2.0000E+000; 2.3071E+001; 2.0000E+000; 2.0360E+001; 2.0000E+000; 2.0041E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9225E+001;
 3.0000E+000; 9.3024E+001; 3.0000E+000; 4.7119E+001; 3.0000E+000; 2.7479E+001; 3.0000E+000; 2.1527E+001; 3.0000E+000; 2.0242E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9199E+001;
 4.0000E+000; 1.0264E+002; 4.0000E+000; 5.5941E+001; 4.0000E+000; 3.2487E+001; 4.0000E+000; 2.3449E+001; 4.0000E+000; 2.0762E+001; 4.0000E+000; 2.0144E+001; 4.0000E+000; 1.9211E+001;
 5.0000E+000; 1.1074E+002; 5.0000E+000; 6.3714E+001; 5.0000E+000; 3.7612E+001; 5.0000E+000; 2.5902E+001; 5.0000E+000; 2.1639E+001; 5.0000E+000; 2.0385E+001; 5.0000E+000; 1.9239E+001;
 6.0000E+000; 1.1796E+002; 6.0000E+000; 7.0688E+001; 6.0000E+000; 4.2647E+001; 6.0000E+000; 2.8687E+001; 6.0000E+000; 2.2840E+001; 6.0000E+000; 2.0795E+001; 6.0000E+000; 1.9274E+001;
 7.0000E+000; 1.2461E+002; 7.0000E+000; 7.7070E+001; 7.0000E+000; 4.7521E+001; 7.0000E+000; 3.1663E+001; 7.0000E+000; 2.4309E+001; 7.0000E+000; 2.1385E+001; 7.0000E+000; 1.9311E+001;
 8.0000E+000; 1.3086E+002; 8.0000E+000; 8.3006E+001; 8.0000E+000; 5.2221E+001; 8.0000E+000; 3.4742E+001; 8.0000E+000; 2.5986E+001; 8.0000E+000; 2.2147E+001; 8.0000E+000; 1.9347E+001;
 9.0000E+000; 1.3681E+002; 9.0000E+000; 8.8597E+001; 9.0000E+000; 5.6756E+001; 9.0000E+000; 3.7869E+001; 9.0000E+000; 2.7822E+001; 9.0000E+000; 2.3063E+001; 9.0000E+000; 1.9382E+001;
 1.0000E+001; 1.4250E+002; 1.0000E+001; 9.3912E+001; 1.0000E+001; 6.1141E+001; 1.0000E+001; 4.1011E+001; 1.0000E+001; 2.9777E+001; 1.0000E+001; 2.4116E+001; 1.0000E+001; 1.9415E+001;
