Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3210E+001; 1.0000E+000; 2.6070E+001; 1.0000E+000; 2.0259E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9337E+001;
 2.0000E+000; 8.0459E+001; 2.0000E+000; 3.7004E+001; 2.0000E+000; 2.3056E+001; 2.0000E+000; 2.0357E+001; 2.0000E+000; 2.0040E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9221E+001;
 3.0000E+000; 9.2702E+001; 3.0000E+000; 4.6971E+001; 3.0000E+000; 2.7436E+001; 3.0000E+000; 2.1516E+001; 3.0000E+000; 2.0239E+001; 3.0000E+000; 2.0040E+001; 3.0000E+000; 1.9193E+001;
 4.0000E+000; 1.0236E+002; 4.0000E+000; 5.5718E+001; 4.0000E+000; 3.2407E+001; 4.0000E+000; 2.3424E+001; 4.0000E+000; 2.0755E+001; 4.0000E+000; 2.0143E+001; 4.0000E+000; 1.9203E+001;
 5.0000E+000; 1.1063E+002; 5.0000E+000; 6.3463E+001; 5.0000E+000; 3.7494E+001; 5.0000E+000; 2.5857E+001; 5.0000E+000; 2.1624E+001; 5.0000E+000; 2.0380E+001; 5.0000E+000; 1.9229E+001;
 6.0000E+000; 1.1810E+002; 6.0000E+000; 7.0463E+001; 6.0000E+000; 4.2505E+001; 6.0000E+000; 2.8620E+001; 6.0000E+000; 2.2814E+001; 6.0000E+000; 2.0787E+001; 6.0000E+000; 1.9262E+001;
 7.0000E+000; 1.2505E+002; 7.0000E+000; 7.6919E+001; 7.0000E+000; 4.7376E+001; 7.0000E+000; 3.1580E+001; 7.0000E+000; 2.4271E+001; 7.0000E+000; 2.1371E+001; 7.0000E+000; 1.9297E+001;
 8.0000E+000; 1.3161E+002; 8.0000E+000; 8.2965E+001; 8.0000E+000; 5.2094E+001; 8.0000E+000; 3.4649E+001; 8.0000E+000; 2.5936E+001; 8.0000E+000; 2.2125E+001; 8.0000E+000; 1.9331E+001;
 9.0000E+000; 1.3785E+002; 9.0000E+000; 8.8690E+001; 9.0000E+000; 5.6669E+001; 9.0000E+000; 3.7776E+001; 9.0000E+000; 2.7763E+001; 9.0000E+000; 2.3034E+001; 9.0000E+000; 1.9365E+001;
 1.0000E+001; 1.4384E+002; 1.0000E+001; 9.4153E+001; 1.0000E+001; 6.1110E+001; 1.0000E+001; 4.0930E+001; 1.0000E+001; 2.9713E+001; 1.0000E+001; 2.4079E+001; 1.0000E+001; 1.9396E+001;
 1.1000E+001; 1.4961E+002; 1.1000E+001; 9.9398E+001; 1.1000E+001; 6.5432E+001; 1.1000E+001; 4.4090E+001; 1.1000E+001; 3.1756E+001; 1.1000E+001; 2.5243E+001; 1.1000E+001; 1.9425E+001;
