Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8299E-002; 0.0000E+000; 9.6145E-002; 0.0000E+000; 9.4649E-002; 0.0000E+000; 9.3672E-002; 0.0000E+000; 9.3120E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.6038E-002; 1.0000E+000; 9.5779E-002; 1.0000E+000; 9.4637E-002; 1.0000E+000; 9.3671E-002; 1.0000E+000; 9.3119E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.8264E-002; 2.0000E+000; 9.3643E-002; 2.0000E+000; 9.4498E-002; 2.0000E+000; 9.3661E-002; 2.0000E+000; 9.3119E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.3071E-002; 3.0000E+000; 8.4737E-002; 3.0000E+000; 9.3997E-002; 3.0000E+000; 9.3590E-002; 3.0000E+000; 9.3110E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1148E-001; 4.0000E+000; 7.6012E-002; 4.0000E+000; 9.1779E-002; 4.0000E+000; 9.3382E-002; 4.0000E+000; 9.3073E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2983E-001; 5.0000E+000; 7.1242E-002; 5.0000E+000; 8.6060E-002; 5.0000E+000; 9.2854E-002; 5.0000E+000; 9.2979E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4827E-001; 6.0000E+000; 6.9632E-002; 6.0000E+000; 7.7014E-002; 6.0000E+000; 9.1465E-002; 6.0000E+000; 9.2789E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6735E-001; 7.0000E+000; 7.0195E-002; 7.0000E+000; 6.7028E-002; 7.0000E+000; 8.8214E-002; 7.0000E+000; 9.2415E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8752E-001; 8.0000E+000; 7.2348E-002; 8.0000E+000; 5.8568E-002; 8.0000E+000; 8.1934E-002; 8.0000E+000; 9.1639E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0922E-001; 9.0000E+000; 7.5780E-002; 9.0000E+000; 5.2547E-002; 9.0000E+000; 7.2348E-002; 9.0000E+000; 8.9991E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.3317E-001; 1.0000E+001; 8.0387E-002; 1.0000E+001; 4.8809E-002; 1.0000E+001; 6.1178E-002; 1.0000E+001; 8.6604E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.5977E-001; 1.1000E+001; 8.6188E-002; 1.1000E+001; 4.6912E-002; 1.1000E+001; 5.1107E-002; 1.1000E+001; 8.0302E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.8939E-001; 1.2000E+001; 9.3220E-002; 1.2000E+001; 4.6450E-002; 1.2000E+001; 4.3542E-002; 1.2000E+001; 7.0505E-002; 1.2000E+001; 1.0132E-001;
