Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3248E+001; 1.0000E+000; 2.6077E+001; 1.0000E+000; 2.0260E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9337E+001;
 2.0000E+000; 8.0562E+001; 2.0000E+000; 3.7034E+001; 2.0000E+000; 2.3063E+001; 2.0000E+000; 2.0359E+001; 2.0000E+000; 2.0041E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9223E+001;
 3.0000E+000; 9.2845E+001; 3.0000E+000; 4.7039E+001; 3.0000E+000; 2.7456E+001; 3.0000E+000; 2.1521E+001; 3.0000E+000; 2.0240E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9196E+001;
 4.0000E+000; 1.0247E+002; 4.0000E+000; 5.5819E+001; 4.0000E+000; 3.2444E+001; 4.0000E+000; 2.3436E+001; 4.0000E+000; 2.0758E+001; 4.0000E+000; 2.0143E+001; 4.0000E+000; 1.9207E+001;
 5.0000E+000; 1.1065E+002; 5.0000E+000; 6.3572E+001; 5.0000E+000; 3.7548E+001; 5.0000E+000; 2.5878E+001; 5.0000E+000; 2.1631E+001; 5.0000E+000; 2.0382E+001; 5.0000E+000; 1.9234E+001;
 6.0000E+000; 1.1799E+002; 6.0000E+000; 7.0554E+001; 6.0000E+000; 4.2568E+001; 6.0000E+000; 2.8651E+001; 6.0000E+000; 2.2826E+001; 6.0000E+000; 2.0791E+001; 6.0000E+000; 1.9268E+001;
 7.0000E+000; 1.2478E+002; 7.0000E+000; 7.6968E+001; 7.0000E+000; 4.7437E+001; 7.0000E+000; 3.1617E+001; 7.0000E+000; 2.4288E+001; 7.0000E+000; 2.1378E+001; 7.0000E+000; 1.9304E+001;
 8.0000E+000; 1.3119E+002; 8.0000E+000; 8.2956E+001; 8.0000E+000; 5.2144E+001; 8.0000E+000; 3.4690E+001; 8.0000E+000; 2.5959E+001; 8.0000E+000; 2.2135E+001; 8.0000E+000; 1.9339E+001;
 9.0000E+000; 1.3728E+002; 9.0000E+000; 8.8612E+001; 9.0000E+000; 5.6696E+001; 9.0000E+000; 3.7815E+001; 9.0000E+000; 2.7790E+001; 9.0000E+000; 2.3048E+001; 9.0000E+000; 1.9373E+001;
 1.0000E+001; 1.4313E+002; 1.0000E+001; 9.4000E+001; 1.0000E+001; 6.1107E+001; 1.0000E+001; 4.0962E+001; 1.0000E+001; 2.9741E+001; 1.0000E+001; 2.4096E+001; 1.0000E+001; 1.9405E+001;
