Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.7916E-002; 0.0000E+000; 9.5502E-002; 0.0000E+000; 9.3835E-002; 0.0000E+000; 9.2750E-002; 0.0000E+000; 9.2139E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.5522E-002; 1.0000E+000; 9.5115E-002; 1.0000E+000; 9.3822E-002; 1.0000E+000; 9.2749E-002; 1.0000E+000; 9.2139E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.7605E-002; 2.0000E+000; 9.2971E-002; 2.0000E+000; 9.3678E-002; 2.0000E+000; 9.2739E-002; 2.0000E+000; 9.2138E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.2519E-002; 3.0000E+000; 8.3933E-002; 3.0000E+000; 9.3174E-002; 3.0000E+000; 9.2666E-002; 3.0000E+000; 9.2129E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1098E-001; 4.0000E+000; 7.5185E-002; 4.0000E+000; 9.0936E-002; 4.0000E+000; 9.2453E-002; 4.0000E+000; 9.2091E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2922E-001; 5.0000E+000; 7.0495E-002; 5.0000E+000; 8.5110E-002; 5.0000E+000; 9.1923E-002; 5.0000E+000; 9.1995E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4742E-001; 6.0000E+000; 6.8937E-002; 6.0000E+000; 7.5922E-002; 6.0000E+000; 9.0525E-002; 6.0000E+000; 9.1802E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6612E-001; 7.0000E+000; 6.9486E-002; 7.0000E+000; 6.5883E-002; 7.0000E+000; 8.7208E-002; 7.0000E+000; 9.1427E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8580E-001; 8.0000E+000; 7.1559E-002; 8.0000E+000; 5.7460E-002; 8.0000E+000; 8.0747E-002; 8.0000E+000; 9.0649E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0687E-001; 9.0000E+000; 7.4853E-002; 9.0000E+000; 5.1492E-002; 9.0000E+000; 7.0905E-002; 9.0000E+000; 8.8977E-002; 9.0000E+000; 1.0132E-001;
