Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.9394E-002; 0.0000E+000; 9.8001E-002; 0.0000E+000; 9.7019E-002; 0.0000E+000; 9.6369E-002; 0.0000E+000; 9.5998E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.7595E-002; 1.0000E+000; 9.7714E-002; 1.0000E+000; 9.7010E-002; 1.0000E+000; 9.6368E-002; 1.0000E+000; 9.5998E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.0549E-002; 2.0000E+000; 9.5543E-002; 2.0000E+000; 9.6886E-002; 2.0000E+000; 9.6360E-002; 2.0000E+000; 9.5998E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.4987E-002; 3.0000E+000; 8.7117E-002; 3.0000E+000; 9.6377E-002; 3.0000E+000; 9.6294E-002; 3.0000E+000; 9.5990E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1323E-001; 4.0000E+000; 7.8632E-002; 4.0000E+000; 9.4175E-002; 4.0000E+000; 9.6095E-002; 4.0000E+000; 9.5955E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3201E-001; 5.0000E+000; 7.3723E-002; 5.0000E+000; 8.8785E-002; 5.0000E+000; 9.5557E-002; 5.0000E+000; 9.5867E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5142E-001; 6.0000E+000; 7.2042E-002; 6.0000E+000; 8.0297E-002; 6.0000E+000; 9.4166E-002; 6.0000E+000; 9.5682E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.7196E-001; 7.0000E+000; 7.2748E-002; 7.0000E+000; 7.0684E-002; 7.0000E+000; 9.1078E-002; 7.0000E+000; 9.5301E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9407E-001; 8.0000E+000; 7.5273E-002; 8.0000E+000; 6.2297E-002; 8.0000E+000; 8.5357E-002; 8.0000E+000; 9.4509E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1827E-001; 9.0000E+000; 7.9297E-002; 9.0000E+000; 5.6244E-002; 9.0000E+000; 7.6693E-002; 9.0000E+000; 9.2900E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.4533E-001; 1.0000E+001; 8.4731E-002; 1.0000E+001; 5.2529E-002; 1.0000E+001; 6.6296E-002; 1.0000E+001; 8.9804E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.7573E-001; 1.1000E+001; 9.1603E-002; 1.1000E+001; 5.0781E-002; 1.1000E+001; 5.6450E-002; 1.1000E+001; 8.4365E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.0988E-001; 1.2000E+001; 9.9973E-002; 1.2000E+001; 5.0606E-002; 1.2000E+001; 4.8742E-002; 1.2000E+001; 7.6056E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.4841E-001; 1.3000E+001; 1.0996E-001; 1.3000E+001; 5.1715E-002; 1.3000E+001; 4.3449E-002; 1.3000E+001; 6.5635E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.9190E-001; 1.4000E+001; 1.2178E-001; 1.4000E+001; 5.3948E-002; 1.4000E+001; 4.0198E-002; 1.4000E+001; 5.5213E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.4061E-001; 1.5000E+001; 1.3562E-001; 1.5000E+001; 5.7223E-002; 1.5000E+001; 3.8519E-002; 1.5000E+001; 4.6654E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.9490E-001; 1.6000E+001; 1.5169E-001; 1.6000E+001; 6.1511E-002; 1.6000E+001; 3.8034E-002; 1.6000E+001; 4.0485E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 5.5505E-001; 1.7000E+001; 1.7029E-001; 1.7000E+001; 6.6832E-002; 1.7000E+001; 3.8491E-002; 1.7000E+001; 3.6397E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 6.2099E-001; 1.8000E+001; 1.9191E-001; 1.8000E+001; 7.3276E-002; 1.8000E+001; 3.9745E-002; 1.8000E+001; 3.3894E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 6.9304E-001; 1.9000E+001; 2.1698E-001; 1.9000E+001; 8.0973E-002; 1.9000E+001; 4.1729E-002; 1.9000E+001; 3.2568E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 7.7116E-001; 2.0000E+001; 2.4604E-001; 2.0000E+001; 9.0076E-002; 2.0000E+001; 4.4420E-002; 2.0000E+001; 3.2134E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 8.5505E-001; 2.1000E+001; 2.7974E-001; 2.1000E+001; 1.0079E-001; 2.1000E+001; 4.7832E-002; 2.1000E+001; 3.2413E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 9.4403E-001; 2.2000E+001; 3.1886E-001; 2.2000E+001; 1.1337E-001; 2.2000E+001; 5.2011E-002; 2.2000E+001; 3.3299E-002; 2.2000E+001; 1.0132E-001;
 2.3000E+001; 1.0132E-001; 2.3000E+001; 1.0368E+000; 2.3000E+001; 3.6422E-001; 2.3000E+001; 1.2820E-001; 2.3000E+001; 5.7045E-002; 2.3000E+001; 3.4738E-002; 2.3000E+001; 1.0132E-001;
