Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.6674E-002; 0.0000E+000; 9.3434E-002; 0.0000E+000; 9.1237E-002; 0.0000E+000; 8.9827E-002; 0.0000E+000; 8.9040E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.3894E-002; 1.0000E+000; 9.2991E-002; 1.0000E+000; 9.1221E-002; 1.0000E+000; 8.9826E-002; 1.0000E+000; 8.9040E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.5736E-002; 2.0000E+000; 9.0780E-002; 2.0000E+000; 9.1063E-002; 2.0000E+000; 8.9815E-002; 2.0000E+000; 8.9040E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.0951E-002; 3.0000E+000; 8.1385E-002; 3.0000E+000; 9.0539E-002; 3.0000E+000; 8.9736E-002; 3.0000E+000; 8.9030E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.0956E-001; 4.0000E+000; 7.2678E-002; 4.0000E+000; 8.8209E-002; 4.0000E+000; 8.9508E-002; 4.0000E+000; 8.8989E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2755E-001; 5.0000E+000; 6.8303E-002; 5.0000E+000; 8.2048E-002; 5.0000E+000; 8.8962E-002; 5.0000E+000; 8.8885E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4511E-001; 6.0000E+000; 6.6948E-002; 6.0000E+000; 7.2515E-002; 6.0000E+000; 8.7509E-002; 6.0000E+000; 8.8681E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6286E-001; 7.0000E+000; 6.7507E-002; 7.0000E+000; 6.2461E-002; 7.0000E+000; 8.3952E-002; 7.0000E+000; 8.8295E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8127E-001; 8.0000E+000; 6.9411E-002; 8.0000E+000; 5.4265E-002; 8.0000E+000; 7.6925E-002; 8.0000E+000; 8.7496E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0073E-001; 9.0000E+000; 7.2377E-002; 9.0000E+000; 4.8531E-002; 9.0000E+000; 6.6424E-002; 9.0000E+000; 8.5715E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.2190E-001; 1.0000E+001; 7.6306E-002; 1.0000E+001; 4.4954E-002; 1.0000E+001; 5.4889E-002; 1.0000E+001; 8.1801E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.4516E-001; 1.1000E+001; 8.1219E-002; 1.1000E+001; 4.3054E-002; 1.1000E+001; 4.5135E-002; 1.1000E+001; 7.4226E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.7081E-001; 1.2000E+001; 8.7146E-002; 1.2000E+001; 4.2434E-002; 1.2000E+001; 3.8124E-002; 1.2000E+001; 6.2752E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 2.9920E-001; 1.3000E+001; 9.4123E-002; 1.3000E+001; 4.2812E-002; 1.3000E+001; 3.3533E-002; 1.3000E+001; 5.0147E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.3068E-001; 1.4000E+001; 1.0222E-001; 1.4000E+001; 4.4011E-002; 1.4000E+001; 3.0717E-002; 1.4000E+001; 3.9726E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 3.6539E-001; 1.5000E+001; 1.1151E-001; 1.5000E+001; 4.5926E-002; 1.5000E+001; 2.9148E-002; 1.5000E+001; 3.2401E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.0351E-001; 1.6000E+001; 1.2206E-001; 1.6000E+001; 4.8492E-002; 1.6000E+001; 2.8464E-002; 1.6000E+001; 2.7622E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 4.4523E-001; 1.7000E+001; 1.3395E-001; 1.7000E+001; 5.1680E-002; 1.7000E+001; 2.8440E-002; 1.7000E+001; 2.4597E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 4.9064E-001; 1.8000E+001; 1.4728E-001; 1.8000E+001; 5.5484E-002; 1.8000E+001; 2.8934E-002; 1.8000E+001; 2.2739E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 5.4001E-001; 1.9000E+001; 1.6218E-001; 1.9000E+001; 5.9921E-002; 1.9000E+001; 2.9865E-002; 1.9000E+001; 2.1669E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 5.9353E-001; 2.0000E+001; 1.7879E-001; 2.0000E+001; 6.5021E-002; 2.0000E+001; 3.1189E-002; 2.0000E+001; 2.1158E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 6.5141E-001; 2.1000E+001; 1.9726E-001; 2.1000E+001; 7.0825E-002; 2.1000E+001; 3.2880E-002; 2.1000E+001; 2.1068E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 7.1389E-001; 2.2000E+001; 2.1780E-001; 2.2000E+001; 7.7391E-002; 2.2000E+001; 3.4935E-002; 2.2000E+001; 2.1313E-002; 2.2000E+001; 1.0132E-001;
