Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3200E+001; 1.0000E+000; 2.6069E+001; 1.0000E+000; 2.0259E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9336E+001;
 2.0000E+000; 8.0432E+001; 2.0000E+000; 3.6996E+001; 2.0000E+000; 2.3054E+001; 2.0000E+000; 2.0357E+001; 2.0000E+000; 2.0040E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9221E+001;
 3.0000E+000; 9.2665E+001; 3.0000E+000; 4.6952E+001; 3.0000E+000; 2.7431E+001; 3.0000E+000; 2.1515E+001; 3.0000E+000; 2.0239E+001; 3.0000E+000; 2.0040E+001; 3.0000E+000; 1.9193E+001;
 4.0000E+000; 1.0233E+002; 4.0000E+000; 5.5691E+001; 4.0000E+000; 3.2397E+001; 4.0000E+000; 2.3420E+001; 4.0000E+000; 2.0754E+001; 4.0000E+000; 2.0142E+001; 4.0000E+000; 1.9202E+001;
 5.0000E+000; 1.1064E+002; 5.0000E+000; 6.3435E+001; 5.0000E+000; 3.7480E+001; 5.0000E+000; 2.5851E+001; 5.0000E+000; 2.1622E+001; 5.0000E+000; 2.0380E+001; 5.0000E+000; 1.9228E+001;
 6.0000E+000; 1.1815E+002; 6.0000E+000; 7.0443E+001; 6.0000E+000; 4.2489E+001; 6.0000E+000; 2.8612E+001; 6.0000E+000; 2.2811E+001; 6.0000E+000; 2.0786E+001; 6.0000E+000; 1.9260E+001;
 7.0000E+000; 1.2514E+002; 7.0000E+000; 7.6913E+001; 7.0000E+000; 4.7361E+001; 7.0000E+000; 3.1570E+001; 7.0000E+000; 2.4266E+001; 7.0000E+000; 2.1369E+001; 7.0000E+000; 1.9295E+001;
 8.0000E+000; 1.3175E+002; 8.0000E+000; 8.2977E+001; 8.0000E+000; 5.2084E+001; 8.0000E+000; 3.4639E+001; 8.0000E+000; 2.5930E+001; 8.0000E+000; 2.2122E+001; 8.0000E+000; 1.9329E+001;
 9.0000E+000; 1.3804E+002; 9.0000E+000; 8.8723E+001; 9.0000E+000; 5.6666E+001; 9.0000E+000; 3.7767E+001; 9.0000E+000; 2.7756E+001; 9.0000E+000; 2.3030E+001; 9.0000E+000; 1.9362E+001;
 1.0000E+001; 1.4407E+002; 1.0000E+001; 9.4209E+001; 1.0000E+001; 6.1117E+001; 1.0000E+001; 4.0923E+001; 1.0000E+001; 2.9706E+001; 1.0000E+001; 2.4075E+001; 1.0000E+001; 1.9393E+001;
 1.1000E+001; 1.4987E+002; 1.1000E+001; 9.9476E+001; 1.1000E+001; 6.5451E+001; 1.1000E+001; 4.4087E+001; 1.1000E+001; 3.1749E+001; 1.1000E+001; 2.5238E+001; 1.1000E+001; 1.9422E+001;
