Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8415E-002; 0.0000E+000; 9.6328E-002; 0.0000E+000; 9.4870E-002; 0.0000E+000; 9.3911E-002; 0.0000E+000; 9.3367E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.5810E-002; 1.0000E+000; 9.5966E-002; 1.0000E+000; 9.4858E-002; 1.0000E+000; 9.3910E-002; 1.0000E+000; 9.3367E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.7463E-002; 2.0000E+000; 9.3683E-002; 2.0000E+000; 9.4711E-002; 2.0000E+000; 9.3899E-002; 2.0000E+000; 9.3366E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.2252E-002; 3.0000E+000; 8.4235E-002; 3.0000E+000; 9.4186E-002; 3.0000E+000; 9.3824E-002; 3.0000E+000; 9.3357E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1062E-001; 4.0000E+000; 7.5290E-002; 4.0000E+000; 9.1817E-002; 4.0000E+000; 9.3606E-002; 4.0000E+000; 9.3317E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2872E-001; 5.0000E+000; 7.0576E-002; 5.0000E+000; 8.5727E-002; 5.0000E+000; 9.3053E-002; 5.0000E+000; 9.3218E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4675E-001; 6.0000E+000; 6.9038E-002; 6.0000E+000; 7.6274E-002; 6.0000E+000; 9.1581E-002; 6.0000E+000; 9.3020E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6527E-001; 7.0000E+000; 6.9615E-002; 7.0000E+000; 6.6100E-002; 7.0000E+000; 8.8099E-002; 7.0000E+000; 9.2630E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8476E-001; 8.0000E+000; 7.1719E-002; 8.0000E+000; 5.7664E-002; 8.0000E+000; 8.1377E-002; 8.0000E+000; 9.1816E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0564E-001; 9.0000E+000; 7.5043E-002; 9.0000E+000; 5.1737E-002; 9.0000E+000; 7.1277E-002; 9.0000E+000; 9.0056E-002; 9.0000E+000; 1.0132E-001;
