Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3201E+001; 1.0000E+000; 2.6095E+001; 1.0000E+000; 2.0263E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9335E+001;
 2.0000E+000; 8.0483E+001; 2.0000E+000; 3.7046E+001; 2.0000E+000; 2.3075E+001; 2.0000E+000; 2.0362E+001; 2.0000E+000; 2.0041E+001; 2.0000E+000; 2.0017E+001; 2.0000E+000; 1.9217E+001;
 3.0000E+000; 9.2747E+001; 3.0000E+000; 4.7041E+001; 3.0000E+000; 2.7474E+001; 3.0000E+000; 2.1530E+001; 3.0000E+000; 2.0243E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9188E+001;
 4.0000E+000; 1.0236E+002; 4.0000E+000; 5.5811E+001; 4.0000E+000; 3.2463E+001; 4.0000E+000; 2.3449E+001; 4.0000E+000; 2.0764E+001; 4.0000E+000; 2.0145E+001; 4.0000E+000; 1.9197E+001;
 5.0000E+000; 1.1054E+002; 5.0000E+000; 6.3556E+001; 5.0000E+000; 3.7567E+001; 5.0000E+000; 2.5896E+001; 5.0000E+000; 2.1640E+001; 5.0000E+000; 2.0386E+001; 5.0000E+000; 1.9222E+001;
 6.0000E+000; 1.1788E+002; 6.0000E+000; 7.0532E+001; 6.0000E+000; 4.2586E+001; 6.0000E+000; 2.8672E+001; 6.0000E+000; 2.2839E+001; 6.0000E+000; 2.0797E+001; 6.0000E+000; 1.9255E+001;
 7.0000E+000; 1.2468E+002; 7.0000E+000; 7.6942E+001; 7.0000E+000; 4.7453E+001; 7.0000E+000; 3.1641E+001; 7.0000E+000; 2.4305E+001; 7.0000E+000; 2.1386E+001; 7.0000E+000; 1.9290E+001;
 8.0000E+000; 1.3109E+002; 8.0000E+000; 8.2928E+001; 8.0000E+000; 5.2159E+001; 8.0000E+000; 3.4715E+001; 8.0000E+000; 2.5979E+001; 8.0000E+000; 2.2147E+001; 8.0000E+000; 1.9326E+001;
 9.0000E+000; 1.3719E+002; 9.0000E+000; 8.8584E+001; 9.0000E+000; 5.6710E+001; 9.0000E+000; 3.7842E+001; 9.0000E+000; 2.7813E+001; 9.0000E+000; 2.3062E+001; 9.0000E+000; 1.9359E+001;
 1.0000E+001; 1.4305E+002; 1.0000E+001; 9.3974E+001; 1.0000E+001; 6.1122E+001; 1.0000E+001; 4.0990E+001; 1.0000E+001; 2.9767E+001; 1.0000E+001; 2.4113E+001; 1.0000E+001; 1.9391E+001;
 1.1000E+001; 1.4870E+002; 1.1000E+001; 9.9144E+001; 1.1000E+001; 6.5408E+001; 1.1000E+001; 4.4139E+001; 1.1000E+001; 3.1811E+001; 1.1000E+001; 2.5282E+001; 1.1000E+001; 1.9422E+001;
 1.2000E+001; 1.5416E+002; 1.2000E+001; 1.0413E+002; 1.2000E+001; 6.9583E+001; 1.2000E+001; 4.7279E+001; 1.2000E+001; 3.3924E+001; 1.2000E+001; 2.6552E+001; 1.2000E+001; 1.9451E+001;
 1.3000E+001; 1.5945E+002; 1.3000E+001; 1.0895E+002; 1.3000E+001; 7.3656E+001; 1.3000E+001; 5.0402E+001; 1.3000E+001; 3.6089E+001; 1.3000E+001; 2.7906E+001; 1.3000E+001; 1.9480E+001;
 1.4000E+001; 1.6458E+002; 1.4000E+001; 1.1363E+002; 1.4000E+001; 7.7637E+001; 1.4000E+001; 5.3504E+001; 1.4000E+001; 3.8293E+001; 1.4000E+001; 2.9331E+001; 1.4000E+001; 1.9511E+001;
 1.5000E+001; 1.6956E+002; 1.5000E+001; 1.1818E+002; 1.5000E+001; 8.1534E+001; 1.5000E+001; 5.6581E+001; 1.5000E+001; 4.0526E+001; 1.5000E+001; 3.0817E+001; 1.5000E+001; 1.9543E+001;
 1.6000E+001; 1.7439E+002; 1.6000E+001; 1.2261E+002; 1.6000E+001; 8.5352E+001; 1.6000E+001; 5.9633E+001; 1.6000E+001; 4.2782E+001; 1.6000E+001; 3.2354E+001; 1.6000E+001; 1.9580E+001;
 1.7000E+001; 1.7907E+002; 1.7000E+001; 1.2692E+002; 1.7000E+001; 8.9096E+001; 1.7000E+001; 6.2658E+001; 1.7000E+001; 4.5054E+001; 1.7000E+001; 3.3936E+001; 1.7000E+001; 1.9621E+001;
 1.8000E+001; 1.8362E+002; 1.8000E+001; 1.3112E+002; 1.8000E+001; 9.2768E+001; 1.8000E+001; 6.5655E+001; 1.8000E+001; 4.7337E+001; 1.8000E+001; 3.5556E+001; 1.8000E+001; 1.9670E+001;
 1.9000E+001; 1.8803E+002; 1.9000E+001; 1.3521E+002; 1.9000E+001; 9.6372E+001; 1.9000E+001; 6.8623E+001; 1.9000E+001; 4.9627E+001; 1.9000E+001; 3.7209E+001; 1.9000E+001; 1.9727E+001;
 2.0000E+001; 1.9231E+002; 2.0000E+001; 1.3920E+002; 2.0000E+001; 9.9909E+001; 2.0000E+001; 7.1561E+001; 2.0000E+001; 5.1921E+001; 2.0000E+001; 3.8891E+001; 2.0000E+001; 1.9793E+001;
 2.1000E+001; 1.9647E+002; 2.1000E+001; 1.4309E+002; 2.1000E+001; 1.0338E+002; 2.1000E+001; 7.4468E+001; 2.1000E+001; 5.4215E+001; 2.1000E+001; 4.0596E+001; 2.1000E+001; 1.9871E+001;
 2.2000E+001; 2.0050E+002; 2.2000E+001; 1.4688E+002; 2.2000E+001; 1.0679E+002; 2.2000E+001; 7.7344E+001; 2.2000E+001; 5.6508E+001; 2.2000E+001; 4.2322E+001; 2.2000E+001; 1.9961E+001;
 2.3000E+001; 2.0442E+002; 2.3000E+001; 1.5056E+002; 2.3000E+001; 1.1014E+002; 2.3000E+001; 8.0188E+001; 2.3000E+001; 5.8796E+001; 2.3000E+001; 4.4065E+001; 2.3000E+001; 2.0064E+001;
 2.4000E+001; 2.0821E+002; 2.4000E+001; 1.5416E+002; 2.4000E+001; 1.1342E+002; 2.4000E+001; 8.3000E+001; 2.4000E+001; 6.1078E+001; 2.4000E+001; 4.5821E+001; 2.4000E+001; 2.0182E+001;
 2.5000E+001; 2.1189E+002; 2.5000E+001; 1.5765E+002; 2.5000E+001; 1.1664E+002; 2.5000E+001; 8.5779E+001; 2.5000E+001; 6.3352E+001; 2.5000E+001; 4.7590E+001; 2.5000E+001; 2.0316E+001;
 2.6000E+001; 2.1545E+002; 2.6000E+001; 1.6105E+002; 2.6000E+001; 1.1980E+002; 2.6000E+001; 8.8524E+001; 2.6000E+001; 6.5615E+001; 2.6000E+001; 4.9367E+001; 2.6000E+001; 2.0466E+001;
 2.7000E+001; 2.1888E+002; 2.7000E+001; 1.6436E+002; 2.7000E+001; 1.2290E+002; 2.7000E+001; 9.1235E+001; 2.7000E+001; 6.7868E+001; 2.7000E+001; 5.1152E+001; 2.7000E+001; 2.0633E+001;
 2.8000E+001; 2.2218E+002; 2.8000E+001; 1.6756E+002; 2.8000E+001; 1.2594E+002; 2.8000E+001; 9.3911E+001; 2.8000E+001; 7.0107E+001; 2.8000E+001; 5.2941E+001; 2.8000E+001; 2.0818E+001;
