Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3040E+001; 1.0000E+000; 2.6168E+001; 1.0000E+000; 2.0276E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9325E+001;
 2.0000E+000; 8.0228E+001; 2.0000E+000; 3.7112E+001; 2.0000E+000; 2.3130E+001; 2.0000E+000; 2.0375E+001; 2.0000E+000; 2.0043E+001; 2.0000E+000; 2.0017E+001; 2.0000E+000; 1.9197E+001;
 3.0000E+000; 9.2449E+001; 3.0000E+000; 4.7095E+001; 3.0000E+000; 2.7557E+001; 3.0000E+000; 2.1567E+001; 3.0000E+000; 2.0252E+001; 3.0000E+000; 2.0043E+001; 3.0000E+000; 1.9158E+001;
 4.0000E+000; 1.0199E+002; 4.0000E+000; 5.5849E+001; 4.0000E+000; 3.2565E+001; 4.0000E+000; 2.3512E+001; 4.0000E+000; 2.0787E+001; 4.0000E+000; 2.0151E+001; 4.0000E+000; 1.9159E+001;
 5.0000E+000; 1.1005E+002; 5.0000E+000; 6.3564E+001; 5.0000E+000; 3.7677E+001; 5.0000E+000; 2.5981E+001; 5.0000E+000; 2.1680E+001; 5.0000E+000; 2.0400E+001; 5.0000E+000; 1.9179E+001;
 6.0000E+000; 1.1727E+002; 6.0000E+000; 7.0493E+001; 6.0000E+000; 4.2695E+001; 6.0000E+000; 2.8776E+001; 6.0000E+000; 2.2898E+001; 6.0000E+000; 2.0821E+001; 6.0000E+000; 1.9209E+001;
 7.0000E+000; 1.2394E+002; 7.0000E+000; 7.6844E+001; 7.0000E+000; 4.7552E+001; 7.0000E+000; 3.1758E+001; 7.0000E+000; 2.4382E+001; 7.0000E+000; 2.1423E+001; 7.0000E+000; 1.9242E+001;
 8.0000E+000; 1.3023E+002; 8.0000E+000; 8.2764E+001; 8.0000E+000; 5.2238E+001; 8.0000E+000; 3.4839E+001; 8.0000E+000; 2.6072E+001; 8.0000E+000; 2.2198E+001; 8.0000E+000; 1.9276E+001;
 9.0000E+000; 1.3622E+002; 9.0000E+000; 8.8351E+001; 9.0000E+000; 5.6762E+001; 9.0000E+000; 3.7968E+001; 9.0000E+000; 2.7920E+001; 9.0000E+000; 2.3127E+001; 9.0000E+000; 1.9309E+001;
 1.0000E+001; 1.4198E+002; 1.0000E+001; 9.3671E+001; 1.0000E+001; 6.1142E+001; 1.0000E+001; 4.1111E+001; 1.0000E+001; 2.9884E+001; 1.0000E+001; 2.4192E+001; 1.0000E+001; 1.9341E+001;
 1.1000E+001; 1.4753E+002; 1.1000E+001; 9.8772E+001; 1.1000E+001; 6.5393E+001; 1.1000E+001; 4.4252E+001; 1.1000E+001; 3.1936E+001; 1.1000E+001; 2.5373E+001; 1.1000E+001; 1.9372E+001;
 1.2000E+001; 1.5291E+002; 1.2000E+001; 1.0369E+002; 1.2000E+001; 6.9530E+001; 1.2000E+001; 4.7380E+001; 1.2000E+001; 3.4052E+001; 1.2000E+001; 2.6653E+001; 1.2000E+001; 1.9403E+001;
 1.3000E+001; 1.5814E+002; 1.3000E+001; 1.0845E+002; 1.3000E+001; 7.3565E+001; 1.3000E+001; 5.0488E+001; 1.3000E+001; 3.6218E+001; 1.3000E+001; 2.8016E+001; 1.3000E+001; 1.9434E+001;
 1.4000E+001; 1.6322E+002; 1.4000E+001; 1.1308E+002; 1.4000E+001; 7.7509E+001; 1.4000E+001; 5.3572E+001; 1.4000E+001; 3.8420E+001; 1.4000E+001; 2.9449E+001; 1.4000E+001; 1.9466E+001;
 1.5000E+001; 1.6815E+002; 1.5000E+001; 1.1758E+002; 1.5000E+001; 8.1369E+001; 1.5000E+001; 5.6631E+001; 1.5000E+001; 4.0649E+001; 1.5000E+001; 3.0939E+001; 1.5000E+001; 1.9500E+001;
 1.6000E+001; 1.7295E+002; 1.6000E+001; 1.2196E+002; 1.6000E+001; 8.5152E+001; 1.6000E+001; 5.9664E+001; 1.6000E+001; 4.2900E+001; 1.6000E+001; 3.2480E+001; 1.6000E+001; 1.9539E+001;
 1.7000E+001; 1.7761E+002; 1.7000E+001; 1.2624E+002; 1.7000E+001; 8.8864E+001; 1.7000E+001; 6.2669E+001; 1.7000E+001; 4.5165E+001; 1.7000E+001; 3.4064E+001; 1.7000E+001; 1.9583E+001;
 1.8000E+001; 1.8215E+002; 1.8000E+001; 1.3041E+002; 1.8000E+001; 9.2506E+001; 1.8000E+001; 6.5647E+001; 1.8000E+001; 4.7440E+001; 1.8000E+001; 3.5685E+001; 1.8000E+001; 1.9635E+001;
 1.9000E+001; 1.8655E+002; 1.9000E+001; 1.3448E+002; 1.9000E+001; 9.6083E+001; 1.9000E+001; 6.8596E+001; 1.9000E+001; 4.9722E+001; 1.9000E+001; 3.7338E+001; 1.9000E+001; 1.9695E+001;
 2.0000E+001; 1.9084E+002; 2.0000E+001; 1.3845E+002; 2.0000E+001; 9.9596E+001; 2.0000E+001; 7.1516E+001; 2.0000E+001; 5.2007E+001; 2.0000E+001; 3.9018E+001; 2.0000E+001; 1.9765E+001;
 2.1000E+001; 1.9501E+002; 2.1000E+001; 1.4232E+002; 2.1000E+001; 1.0305E+002; 2.1000E+001; 7.4406E+001; 2.1000E+001; 5.4292E+001; 2.1000E+001; 4.0722E+001; 2.1000E+001; 1.9846E+001;
 2.2000E+001; 1.9906E+002; 2.2000E+001; 1.4611E+002; 2.2000E+001; 1.0644E+002; 2.2000E+001; 7.7267E+001; 2.2000E+001; 5.6576E+001; 2.2000E+001; 4.2446E+001; 2.2000E+001; 1.9940E+001;
 2.3000E+001; 2.0300E+002; 2.3000E+001; 1.4980E+002; 2.3000E+001; 1.0977E+002; 2.3000E+001; 8.0097E+001; 2.3000E+001; 5.8856E+001; 2.3000E+001; 4.4186E+001; 2.3000E+001; 2.0048E+001;
 2.4000E+001; 2.0683E+002; 2.4000E+001; 1.5340E+002; 2.4000E+001; 1.1304E+002; 2.4000E+001; 8.2897E+001; 2.4000E+001; 6.1129E+001; 2.4000E+001; 4.5940E+001; 2.4000E+001; 2.0171E+001;
 2.5000E+001; 2.1055E+002; 2.5000E+001; 1.5691E+002; 2.5000E+001; 1.1626E+002; 2.5000E+001; 8.5665E+001; 2.5000E+001; 6.3395E+001; 2.5000E+001; 4.7706E+001; 2.5000E+001; 2.0310E+001;
 2.6000E+001; 2.1416E+002; 2.6000E+001; 1.6033E+002; 2.6000E+001; 1.1942E+002; 2.6000E+001; 8.8401E+001; 2.6000E+001; 6.5652E+001; 2.6000E+001; 4.9481E+001; 2.6000E+001; 2.0465E+001;
 2.7000E+001; 2.1766E+002; 2.7000E+001; 1.6366E+002; 2.7000E+001; 1.2252E+002; 2.7000E+001; 9.1106E+001; 2.7000E+001; 6.7899E+001; 2.7000E+001; 5.1262E+001; 2.7000E+001; 2.0638E+001;
 2.8000E+001; 2.2104E+002; 2.8000E+001; 1.6689E+002; 2.8000E+001; 1.2556E+002; 2.8000E+001; 9.3777E+001; 2.8000E+001; 7.0133E+001; 2.8000E+001; 5.3049E+001; 2.8000E+001; 2.0829E+001;
 2.9000E+001; 2.2430E+002; 2.9000E+001; 1.7004E+002; 2.9000E+001; 1.2855E+002; 2.9000E+001; 9.6415E+001; 2.9000E+001; 7.2354E+001; 2.9000E+001; 5.4839E+001; 2.9000E+001; 2.1038E+001;
 3.0000E+001; 2.2743E+002; 3.0000E+001; 1.7309E+002; 3.0000E+001; 1.3148E+002; 3.0000E+001; 9.9020E+001; 3.0000E+001; 7.4562E+001; 3.0000E+001; 5.6631E+001; 3.0000E+001; 2.1266E+001;
 3.1000E+001; 2.3044E+002; 3.1000E+001; 1.7606E+002; 3.1000E+001; 1.3434E+002; 3.1000E+001; 1.0159E+002; 3.1000E+001; 7.6754E+001; 3.1000E+001; 5.8423E+001; 3.1000E+001; 2.1512E+001;
 3.2000E+001; 2.3334E+002; 3.2000E+001; 1.7895E+002; 3.2000E+001; 1.3715E+002; 3.2000E+001; 1.0412E+002; 3.2000E+001; 7.8929E+001; 3.2000E+001; 6.0214E+001; 3.2000E+001; 2.1778E+001;
 3.3000E+001; 2.3613E+002; 3.3000E+001; 1.8175E+002; 3.3000E+001; 1.3990E+002; 3.3000E+001; 1.0662E+002; 3.3000E+001; 8.1088E+001; 3.3000E+001; 6.2003E+001; 3.3000E+001; 2.2063E+001;
