Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8783E-002; 0.0000E+000; 9.6967E-002; 0.0000E+000; 9.5700E-002; 0.0000E+000; 9.4867E-002; 0.0000E+000; 9.4396E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.6947E-002; 1.0000E+000; 9.6629E-002; 1.0000E+000; 9.5688E-002; 1.0000E+000; 9.4866E-002; 1.0000E+000; 9.4396E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.9785E-002; 2.0000E+000; 9.4607E-002; 2.0000E+000; 9.5562E-002; 2.0000E+000; 9.4858E-002; 2.0000E+000; 9.4395E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.4420E-002; 3.0000E+000; 8.6238E-002; 3.0000E+000; 9.5087E-002; 3.0000E+000; 9.4793E-002; 3.0000E+000; 9.4388E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1277E-001; 4.0000E+000; 7.7704E-002; 4.0000E+000; 9.3002E-002; 4.0000E+000; 9.4599E-002; 4.0000E+000; 9.4353E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3142E-001; 5.0000E+000; 7.2791E-002; 5.0000E+000; 8.7675E-002; 5.0000E+000; 9.4096E-002; 5.0000E+000; 9.4267E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5050E-001; 6.0000E+000; 7.1064E-002; 6.0000E+000; 7.9104E-002; 6.0000E+000; 9.2787E-002; 6.0000E+000; 9.4088E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.7050E-001; 7.0000E+000; 7.1642E-002; 7.0000E+000; 6.9350E-002; 7.0000E+000; 8.9785E-002; 7.0000E+000; 9.3731E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9186E-001; 8.0000E+000; 7.3950E-002; 8.0000E+000; 6.0850E-002; 8.0000E+000; 8.4039E-002; 8.0000E+000; 9.2995E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1507E-001; 9.0000E+000; 7.7666E-002; 9.0000E+000; 5.4705E-002; 9.0000E+000; 7.5159E-002; 9.0000E+000; 9.1466E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.4088E-001; 1.0000E+001; 8.2692E-002; 1.0000E+001; 5.0882E-002; 1.0000E+001; 6.4454E-002; 1.0000E+001; 8.8419E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.6973E-001; 1.1000E+001; 8.9049E-002; 1.1000E+001; 4.8988E-002; 1.1000E+001; 5.4395E-002; 1.1000E+001; 8.2860E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.0201E-001; 1.2000E+001; 9.6782E-002; 1.2000E+001; 4.8620E-002; 1.2000E+001; 4.6600E-002; 1.2000E+001; 7.4149E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.3828E-001; 1.3000E+001; 1.0598E-001; 1.3000E+001; 4.9479E-002; 1.3000E+001; 4.1273E-002; 1.3000E+001; 6.3178E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.7904E-001; 1.4000E+001; 1.1680E-001; 1.4000E+001; 5.1388E-002; 1.4000E+001; 3.7981E-002; 1.4000E+001; 5.2389E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.2454E-001; 1.5000E+001; 1.2940E-001; 1.5000E+001; 5.4251E-002; 1.5000E+001; 3.6218E-002; 1.5000E+001; 4.3736E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.7509E-001; 1.6000E+001; 1.4394E-001; 1.6000E+001; 5.8022E-002; 1.6000E+001; 3.5593E-002; 1.6000E+001; 3.7609E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 5.3100E-001; 1.7000E+001; 1.6062E-001; 1.7000E+001; 6.2699E-002; 1.7000E+001; 3.5846E-002; 1.7000E+001; 3.3581E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 5.9234E-001; 1.8000E+001; 1.7981E-001; 1.8000E+001; 6.8338E-002; 1.8000E+001; 3.6824E-002; 1.8000E+001; 3.1097E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 6.5949E-001; 1.9000E+001; 2.0183E-001; 1.9000E+001; 7.5027E-002; 1.9000E+001; 3.8449E-002; 1.9000E+001; 2.9726E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 7.3267E-001; 2.0000E+001; 2.2710E-001; 2.0000E+001; 8.2873E-002; 2.0000E+001; 4.0685E-002; 2.0000E+001; 2.9180E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 8.1190E-001; 2.1000E+001; 2.5610E-001; 2.1000E+001; 9.2023E-002; 2.1000E+001; 4.3531E-002; 2.1000E+001; 2.9277E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 8.9705E-001; 2.2000E+001; 2.8948E-001; 2.2000E+001; 1.0267E-001; 2.2000E+001; 4.7015E-002; 2.2000E+001; 2.9911E-002; 2.2000E+001; 1.0132E-001;
 2.3000E+001; 1.0132E-001; 2.3000E+001; 9.8758E-001; 2.3000E+001; 3.2802E-001; 2.3000E+001; 1.1508E-001; 2.3000E+001; 5.1199E-002; 2.3000E+001; 3.1025E-002; 2.3000E+001; 1.0132E-001;
 2.4000E+001; 1.0132E-001; 2.4000E+001; 1.0827E+000; 2.4000E+001; 3.7235E-001; 2.4000E+001; 1.2955E-001; 2.4000E+001; 5.6162E-002; 2.4000E+001; 3.2597E-002; 2.4000E+001; 1.0132E-001;
 2.5000E+001; 1.0132E-001; 2.5000E+001; 1.1810E+000; 2.5000E+001; 4.2307E-001; 2.5000E+001; 1.4640E-001; 2.5000E+001; 6.1998E-002; 2.5000E+001; 3.4627E-002; 2.5000E+001; 1.0132E-001;
 2.6000E+001; 1.0132E-001; 2.6000E+001; 1.2799E+000; 2.6000E+001; 4.8042E-001; 2.6000E+001; 1.6600E-001; 2.6000E+001; 6.8815E-002; 2.6000E+001; 3.7125E-002; 2.6000E+001; 1.0132E-001;
