Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8609E-002; 0.0000E+000; 9.6682E-002; 0.0000E+000; 9.5346E-002; 0.0000E+000; 9.4474E-002; 0.0000E+000; 9.3982E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.6718E-002; 1.0000E+000; 9.6348E-002; 1.0000E+000; 9.5335E-002; 1.0000E+000; 9.4473E-002; 1.0000E+000; 9.3982E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.9609E-002; 2.0000E+000; 9.4261E-002; 2.0000E+000; 9.5206E-002; 2.0000E+000; 9.4464E-002; 2.0000E+000; 9.3981E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.4304E-002; 3.0000E+000; 8.5853E-002; 3.0000E+000; 9.4707E-002; 3.0000E+000; 9.4397E-002; 3.0000E+000; 9.3973E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1271E-001; 4.0000E+000; 7.7392E-002; 4.0000E+000; 9.2551E-002; 4.0000E+000; 9.4195E-002; 4.0000E+000; 9.3938E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3141E-001; 5.0000E+000; 7.2572E-002; 5.0000E+000; 8.7148E-002; 5.0000E+000; 9.3665E-002; 5.0000E+000; 9.3847E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5053E-001; 6.0000E+000; 7.0920E-002; 6.0000E+000; 7.8570E-002; 6.0000E+000; 9.2294E-002; 6.0000E+000; 9.3660E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.7056E-001; 7.0000E+000; 7.1553E-002; 7.0000E+000; 6.8887E-002; 7.0000E+000; 8.9195E-002; 7.0000E+000; 9.3282E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9195E-001; 8.0000E+000; 7.3900E-002; 8.0000E+000; 6.0487E-002; 8.0000E+000; 8.3351E-002; 8.0000E+000; 9.2500E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1519E-001; 9.0000E+000; 7.7647E-002; 9.0000E+000; 5.4431E-002; 9.0000E+000; 7.4434E-002; 9.0000E+000; 9.0889E-002; 9.0000E+000; 1.0132E-001;
