Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3506E+001; 1.0000E+000; 2.5970E+001; 1.0000E+000; 2.0241E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 1.9354E+001;
 2.0000E+000; 8.0926E+001; 2.0000E+000; 3.6932E+001; 2.0000E+000; 2.2982E+001; 2.0000E+000; 2.0339E+001; 2.0000E+000; 2.0038E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9259E+001;
 3.0000E+000; 9.3267E+001; 3.0000E+000; 4.6944E+001; 3.0000E+000; 2.7330E+001; 3.0000E+000; 2.1467E+001; 3.0000E+000; 2.0227E+001; 3.0000E+000; 2.0038E+001; 3.0000E+000; 1.9248E+001;
 4.0000E+000; 1.0303E+002; 4.0000E+000; 5.5742E+001; 4.0000E+000; 3.2286E+001; 4.0000E+000; 2.3342E+001; 4.0000E+000; 2.0724E+001; 4.0000E+000; 2.0134E+001; 4.0000E+000; 1.9270E+001;
 5.0000E+000; 1.1142E+002; 5.0000E+000; 6.3545E+001; 5.0000E+000; 3.7372E+001; 5.0000E+000; 2.5748E+001; 5.0000E+000; 2.1570E+001; 5.0000E+000; 2.0362E+001; 5.0000E+000; 1.9305E+001;
 6.0000E+000; 1.1899E+002; 6.0000E+000; 7.0610E+001; 6.0000E+000; 4.2394E+001; 6.0000E+000; 2.8491E+001; 6.0000E+000; 2.2738E+001; 6.0000E+000; 2.0754E+001; 6.0000E+000; 1.9343E+001;
 7.0000E+000; 1.2603E+002; 7.0000E+000; 7.7130E+001; 7.0000E+000; 4.7283E+001; 7.0000E+000; 3.1437E+001; 7.0000E+000; 2.4172E+001; 7.0000E+000; 2.1322E+001; 7.0000E+000; 1.9381E+001;
 8.0000E+000; 1.3266E+002; 8.0000E+000; 8.3238E+001; 8.0000E+000; 5.2025E+001; 8.0000E+000; 3.4499E+001; 8.0000E+000; 2.5817E+001; 8.0000E+000; 2.2059E+001; 8.0000E+000; 1.9417E+001;
 9.0000E+000; 1.3896E+002; 9.0000E+000; 8.9019E+001; 9.0000E+000; 5.6626E+001; 9.0000E+000; 3.7624E+001; 9.0000E+000; 2.7627E+001; 9.0000E+000; 2.2950E+001; 9.0000E+000; 1.9450E+001;
 1.0000E+001; 1.4499E+002; 1.0000E+001; 9.4533E+001; 1.0000E+001; 6.1095E+001; 1.0000E+001; 4.0780E+001; 1.0000E+001; 2.9564E+001; 1.0000E+001; 2.3978E+001; 1.0000E+001; 1.9480E+001;
 1.1000E+001; 1.5079E+002; 1.1000E+001; 9.9822E+001; 1.1000E+001; 6.5444E+001; 1.1000E+001; 4.3945E+001; 1.1000E+001; 3.1596E+001; 1.1000E+001; 2.5126E+001; 1.1000E+001; 1.9509E+001;
 1.2000E+001; 1.5637E+002; 1.2000E+001; 1.0492E+002; 1.2000E+001; 6.9683E+001; 1.2000E+001; 4.7106E+001; 1.2000E+001; 3.3703E+001; 1.2000E+001; 2.6376E+001; 1.2000E+001; 1.9535E+001;
 1.3000E+001; 1.6175E+002; 1.3000E+001; 1.0984E+002; 1.3000E+001; 7.3822E+001; 1.3000E+001; 5.0255E+001; 1.3000E+001; 3.5866E+001; 1.3000E+001; 2.7714E+001; 1.3000E+001; 1.9561E+001;
 1.4000E+001; 1.6696E+002; 1.4000E+001; 1.1461E+002; 1.4000E+001; 7.7867E+001; 1.4000E+001; 5.3386E+001; 1.4000E+001; 3.8072E+001; 1.4000E+001; 2.9127E+001; 1.4000E+001; 1.9588E+001;
 1.5000E+001; 1.7198E+002; 1.5000E+001; 1.1923E+002; 1.5000E+001; 8.1824E+001; 1.5000E+001; 5.6495E+001; 1.5000E+001; 4.0311E+001; 1.5000E+001; 3.0604E+001; 1.5000E+001; 1.9617E+001;
 1.6000E+001; 1.7684E+002; 1.6000E+001; 1.2372E+002; 1.6000E+001; 8.5698E+001; 1.6000E+001; 5.9578E+001; 1.6000E+001; 4.2576E+001; 1.6000E+001; 3.2135E+001; 1.6000E+001; 1.9649E+001;
 1.7000E+001; 1.8153E+002; 1.7000E+001; 1.2808E+002; 1.7000E+001; 8.9492E+001; 1.7000E+001; 6.2635E+001; 1.7000E+001; 4.4858E+001; 1.7000E+001; 3.3713E+001; 1.7000E+001; 1.9686E+001;
 1.8000E+001; 1.8607E+002; 1.8000E+001; 1.3232E+002; 1.8000E+001; 9.3209E+001; 1.8000E+001; 6.5662E+001; 1.8000E+001; 4.7154E+001; 1.8000E+001; 3.5331E+001; 1.8000E+001; 1.9729E+001;
 1.9000E+001; 1.9047E+002; 1.9000E+001; 1.3644E+002; 1.9000E+001; 9.6851E+001; 1.9000E+001; 6.8659E+001; 1.9000E+001; 4.9457E+001; 1.9000E+001; 3.6983E+001; 1.9000E+001; 1.9780E+001;
 2.0000E+001; 1.9472E+002; 2.0000E+001; 1.4044E+002; 2.0000E+001; 1.0042E+002; 2.0000E+001; 7.1624E+001; 2.0000E+001; 5.1764E+001; 2.0000E+001; 3.8665E+001; 2.0000E+001; 1.9840E+001;
 2.1000E+001; 1.9883E+002; 2.1000E+001; 1.4433E+002; 2.1000E+001; 1.0392E+002; 2.1000E+001; 7.4555E+001; 2.1000E+001; 5.4072E+001; 2.1000E+001; 4.0372E+001; 2.1000E+001; 1.9911E+001;
 2.2000E+001; 2.0280E+002; 2.2000E+001; 1.4811E+002; 2.2000E+001; 1.0735E+002; 2.2000E+001; 7.7452E+001; 2.2000E+001; 5.6377E+001; 2.2000E+001; 4.2101E+001; 2.2000E+001; 1.9995E+001;
 2.3000E+001; 2.0664E+002; 2.3000E+001; 1.5178E+002; 2.3000E+001; 1.1071E+002; 2.3000E+001; 8.0315E+001; 2.3000E+001; 5.8677E+001; 2.3000E+001; 4.3846E+001; 2.3000E+001; 2.0091E+001;
 2.4000E+001; 2.1035E+002; 2.4000E+001; 1.5534E+002; 2.4000E+001; 1.1400E+002; 2.4000E+001; 8.3141E+001; 2.4000E+001; 6.0969E+001; 2.4000E+001; 4.5606E+001; 2.4000E+001; 2.0201E+001;
 2.5000E+001; 2.1392E+002; 2.5000E+001; 1.5880E+002; 2.5000E+001; 1.1722E+002; 2.5000E+001; 8.5932E+001; 2.5000E+001; 6.3252E+001; 2.5000E+001; 4.7377E+001; 2.5000E+001; 2.0326E+001;
 2.6000E+001; 2.1734E+002; 2.6000E+001; 1.6215E+002; 2.6000E+001; 1.2037E+002; 2.6000E+001; 8.8685E+001; 2.6000E+001; 6.5523E+001; 2.6000E+001; 4.9157E+001; 2.6000E+001; 2.0468E+001;
