Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3290E+001; 1.0000E+000; 2.6051E+001; 1.0000E+000; 2.0255E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9340E+001;
 2.0000E+000; 8.0613E+001; 2.0000E+000; 3.7002E+001; 2.0000E+000; 2.3042E+001; 2.0000E+000; 2.0354E+001; 2.0000E+000; 2.0040E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9229E+001;
 3.0000E+000; 9.2896E+001; 3.0000E+000; 4.6999E+001; 3.0000E+000; 2.7421E+001; 3.0000E+000; 2.1507E+001; 3.0000E+000; 2.0237E+001; 3.0000E+000; 2.0040E+001; 3.0000E+000; 1.9206E+001;
 4.0000E+000; 1.0255E+002; 4.0000E+000; 5.5774E+001; 4.0000E+000; 3.2397E+001; 4.0000E+000; 2.3410E+001; 4.0000E+000; 2.0749E+001; 4.0000E+000; 2.0141E+001; 4.0000E+000; 1.9219E+001;
 5.0000E+000; 1.1079E+002; 5.0000E+000; 6.3533E+001; 5.0000E+000; 3.7492E+001; 5.0000E+000; 2.5841E+001; 5.0000E+000; 2.1614E+001; 5.0000E+000; 2.0377E+001; 5.0000E+000; 1.9247E+001;
 6.0000E+000; 1.1820E+002; 6.0000E+000; 7.0532E+001; 6.0000E+000; 4.2509E+001; 6.0000E+000; 2.8605E+001; 6.0000E+000; 2.2802E+001; 6.0000E+000; 2.0781E+001; 6.0000E+000; 1.9282E+001;
 7.0000E+000; 1.2507E+002; 7.0000E+000; 7.6974E+001; 7.0000E+000; 4.7380E+001; 7.0000E+000; 3.1564E+001; 7.0000E+000; 2.4255E+001; 7.0000E+000; 2.1362E+001; 7.0000E+000; 1.9318E+001;
 8.0000E+000; 1.3155E+002; 8.0000E+000; 8.2995E+001; 8.0000E+000; 5.2094E+001; 8.0000E+000; 3.4632E+001; 8.0000E+000; 2.5919E+001; 8.0000E+000; 2.2114E+001; 8.0000E+000; 1.9354E+001;
 9.0000E+000; 1.3771E+002; 9.0000E+000; 8.8689E+001; 9.0000E+000; 5.6659E+001; 9.0000E+000; 3.7756E+001; 9.0000E+000; 2.7743E+001; 9.0000E+000; 2.3020E+001; 9.0000E+000; 1.9387E+001;
 1.0000E+001; 1.4363E+002; 1.0000E+001; 9.4116E+001; 1.0000E+001; 6.1086E+001; 1.0000E+001; 4.0903E+001; 1.0000E+001; 2.9689E+001; 1.0000E+001; 2.4063E+001; 1.0000E+001; 1.9419E+001;
 1.1000E+001; 1.4932E+002; 1.1000E+001; 9.9322E+001; 1.1000E+001; 6.5390E+001; 1.1000E+001; 4.4056E+001; 1.1000E+001; 3.1728E+001; 1.1000E+001; 2.5223E+001; 1.1000E+001; 1.9449E+001;
 1.2000E+001; 1.5482E+002; 1.2000E+001; 1.0434E+002; 1.2000E+001; 6.9583E+001; 1.2000E+001; 4.7200E+001; 1.2000E+001; 3.3837E+001; 1.2000E+001; 2.6485E+001; 1.2000E+001; 1.9477E+001;
 1.3000E+001; 1.6015E+002; 1.3000E+001; 1.0920E+002; 1.3000E+001; 7.3675E+001; 1.3000E+001; 5.0329E+001; 1.3000E+001; 3.5999E+001; 1.3000E+001; 2.7832E+001; 1.3000E+001; 1.9506E+001;
 1.4000E+001; 1.6530E+002; 1.4000E+001; 1.1390E+002; 1.4000E+001; 7.7675E+001; 1.4000E+001; 5.3438E+001; 1.4000E+001; 3.8202E+001; 1.4000E+001; 2.9252E+001; 1.4000E+001; 1.9535E+001;
 1.5000E+001; 1.7029E+002; 1.5000E+001; 1.1848E+002; 1.5000E+001; 8.1590E+001; 1.5000E+001; 5.6524E+001; 1.5000E+001; 4.0436E+001; 1.5000E+001; 3.0734E+001; 1.5000E+001; 1.9566E+001;
 1.6000E+001; 1.7513E+002; 1.6000E+001; 1.2292E+002; 1.6000E+001; 8.5425E+001; 1.6000E+001; 5.9585E+001; 1.6000E+001; 4.2692E+001; 1.6000E+001; 3.2267E+001; 1.6000E+001; 1.9601E+001;
