Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8485E-002; 0.0000E+000; 9.6460E-002; 0.0000E+000; 9.5051E-002; 0.0000E+000; 9.4128E-002; 0.0000E+000; 9.3606E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.6203E-002; 1.0000E+000; 9.6110E-002; 1.0000E+000; 9.5040E-002; 1.0000E+000; 9.4127E-002; 1.0000E+000; 9.3606E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.8410E-002; 2.0000E+000; 9.3916E-002; 2.0000E+000; 9.4901E-002; 2.0000E+000; 9.4117E-002; 2.0000E+000; 9.3605E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.3168E-002; 3.0000E+000; 8.4949E-002; 3.0000E+000; 9.4386E-002; 3.0000E+000; 9.4046E-002; 3.0000E+000; 9.3597E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1156E-001; 4.0000E+000; 7.6219E-002; 4.0000E+000; 9.2113E-002; 4.0000E+000; 9.3835E-002; 4.0000E+000; 9.3559E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2992E-001; 5.0000E+000; 7.1450E-002; 5.0000E+000; 8.6343E-002; 5.0000E+000; 9.3291E-002; 5.0000E+000; 9.3464E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4844E-001; 6.0000E+000; 6.9855E-002; 6.0000E+000; 7.7289E-002; 6.0000E+000; 9.1863E-002; 6.0000E+000; 9.3270E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6764E-001; 7.0000E+000; 7.0452E-002; 7.0000E+000; 6.7324E-002; 7.0000E+000; 8.8558E-002; 7.0000E+000; 9.2885E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8797E-001; 8.0000E+000; 7.2660E-002; 8.0000E+000; 5.8891E-002; 8.0000E+000; 8.2248E-002; 8.0000E+000; 9.2083E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0989E-001; 9.0000E+000; 7.6167E-002; 9.0000E+000; 5.2897E-002; 9.0000E+000; 7.2688E-002; 9.0000E+000; 9.0389E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.3412E-001; 1.0000E+001; 8.0871E-002; 1.0000E+001; 4.9191E-002; 1.0000E+001; 6.1579E-002; 1.0000E+001; 8.6952E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.6106E-001; 1.1000E+001; 8.6791E-002; 1.1000E+001; 4.7334E-002; 1.1000E+001; 5.1554E-002; 1.1000E+001; 8.0643E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.9110E-001; 1.2000E+001; 9.3968E-002; 1.2000E+001; 4.6920E-002; 1.2000E+001; 4.4013E-002; 1.2000E+001; 7.0925E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.2470E-001; 1.3000E+001; 1.0247E-001; 1.3000E+001; 4.7655E-002; 1.3000E+001; 3.8950E-002; 1.3000E+001; 5.9232E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.6236E-001; 1.4000E+001; 1.1243E-001; 1.4000E+001; 4.9365E-002; 1.4000E+001; 3.5843E-002; 1.4000E+001; 4.8399E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.0428E-001; 1.5000E+001; 1.2398E-001; 1.5000E+001; 5.1951E-002; 1.5000E+001; 3.4171E-002; 1.5000E+001; 4.0122E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.5075E-001; 1.6000E+001; 1.3724E-001; 1.6000E+001; 5.5362E-002; 1.6000E+001; 3.3553E-002; 1.6000E+001; 3.4439E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 5.0210E-001; 1.7000E+001; 1.5237E-001; 1.7000E+001; 5.9588E-002; 1.7000E+001; 3.3740E-002; 1.7000E+001; 3.0767E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 5.5843E-001; 1.8000E+001; 1.6965E-001; 1.8000E+001; 6.4663E-002; 1.8000E+001; 3.4584E-002; 1.8000E+001; 2.8516E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 6.2016E-001; 1.9000E+001; 1.8935E-001; 1.9000E+001; 7.0654E-002; 1.9000E+001; 3.6009E-002; 1.9000E+001; 2.7272E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 6.8757E-001; 2.0000E+001; 2.1178E-001; 2.0000E+001; 7.7645E-002; 2.0000E+001; 3.7976E-002; 2.0000E+001; 2.6764E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 7.6090E-001; 2.1000E+001; 2.3733E-001; 2.1000E+001; 8.5747E-002; 2.1000E+001; 4.0479E-002; 2.1000E+001; 2.6827E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 8.4024E-001; 2.2000E+001; 2.6651E-001; 2.2000E+001; 9.5110E-002; 2.2000E+001; 4.3536E-002; 2.2000E+001; 2.7362E-002; 2.2000E+001; 1.0132E-001;
 2.3000E+001; 1.0132E-001; 2.3000E+001; 9.2548E-001; 2.3000E+001; 2.9997E-001; 2.3000E+001; 1.0594E-001; 2.3000E+001; 4.7193E-002; 2.3000E+001; 2.8317E-002; 2.3000E+001; 1.0132E-001;
 2.4000E+001; 1.0132E-001; 2.4000E+001; 1.0163E+000; 2.4000E+001; 3.3830E-001; 2.4000E+001; 1.1848E-001; 2.4000E+001; 5.1516E-002; 2.4000E+001; 2.9673E-002; 2.4000E+001; 1.0132E-001;
 2.5000E+001; 1.0132E-001; 2.5000E+001; 1.1121E+000; 2.5000E+001; 3.8217E-001; 2.5000E+001; 1.3299E-001; 2.5000E+001; 5.6583E-002; 2.5000E+001; 3.1427E-002; 2.5000E+001; 1.0132E-001;
 2.6000E+001; 1.0132E-001; 2.6000E+001; 1.2115E+000; 2.6000E+001; 4.3219E-001; 2.6000E+001; 1.4979E-001; 2.6000E+001; 6.2485E-002; 2.6000E+001; 3.3590E-002; 2.6000E+001; 1.0132E-001;
 2.7000E+001; 1.0132E-001; 2.7000E+001; 1.3115E+000; 2.7000E+001; 4.8855E-001; 2.7000E+001; 1.6919E-001; 2.7000E+001; 6.9327E-002; 2.7000E+001; 3.6184E-002; 2.7000E+001; 1.0132E-001;
 2.8000E+001; 1.0132E-001; 2.8000E+001; 1.4098E+000; 2.8000E+001; 5.5055E-001; 2.8000E+001; 1.9160E-001; 2.8000E+001; 7.7229E-002; 2.8000E+001; 3.9236E-002; 2.8000E+001; 1.0132E-001;
 2.9000E+001; 1.0132E-001; 2.9000E+001; 1.5024E+000; 2.9000E+001; 6.1682E-001; 2.9000E+001; 2.1722E-001; 2.9000E+001; 8.6302E-002; 2.9000E+001; 4.2780E-002; 2.9000E+001; 1.0132E-001;
 3.0000E+001; 1.0132E-001; 3.0000E+001; 1.5870E+000; 3.0000E+001; 6.8503E-001; 3.0000E+001; 2.4611E-001; 3.0000E+001; 9.6620E-002; 3.0000E+001; 4.6838E-002; 3.0000E+001; 1.0132E-001;
 3.1000E+001; 1.0132E-001; 3.1000E+001; 1.6629E+000; 3.1000E+001; 7.5264E-001; 3.1000E+001; 2.7811E-001; 3.1000E+001; 1.0823E-001; 3.1000E+001; 5.1423E-002; 3.1000E+001; 1.0132E-001;
