Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3156E+001; 1.0000E+000; 2.6107E+001; 1.0000E+000; 2.0265E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9332E+001;
 2.0000E+000; 8.0408E+001; 2.0000E+000; 3.7052E+001; 2.0000E+000; 2.3084E+001; 2.0000E+000; 2.0364E+001; 2.0000E+000; 2.0041E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9212E+001;
 3.0000E+000; 9.2655E+001; 3.0000E+000; 4.7040E+001; 3.0000E+000; 2.7486E+001; 3.0000E+000; 2.1535E+001; 3.0000E+000; 2.0244E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9180E+001;
 4.0000E+000; 1.0224E+002; 4.0000E+000; 5.5801E+001; 4.0000E+000; 3.2476E+001; 4.0000E+000; 2.3458E+001; 4.0000E+000; 2.0767E+001; 4.0000E+000; 2.0145E+001; 4.0000E+000; 1.9187E+001;
 5.0000E+000; 1.1039E+002; 5.0000E+000; 6.3534E+001; 5.0000E+000; 3.7578E+001; 5.0000E+000; 2.5908E+001; 5.0000E+000; 2.1646E+001; 5.0000E+000; 2.0387E+001; 5.0000E+000; 1.9211E+001;
 6.0000E+000; 1.1770E+002; 6.0000E+000; 7.0494E+001; 6.0000E+000; 4.2593E+001; 6.0000E+000; 2.8685E+001; 6.0000E+000; 2.2848E+001; 6.0000E+000; 2.0800E+001; 6.0000E+000; 1.9243E+001;
 7.0000E+000; 1.2446E+002; 7.0000E+000; 7.6886E+001; 7.0000E+000; 4.7454E+001; 7.0000E+000; 3.1654E+001; 7.0000E+000; 2.4315E+001; 7.0000E+000; 2.1391E+001; 7.0000E+000; 1.9278E+001;
 8.0000E+000; 1.3084E+002; 8.0000E+000; 8.2853E+001; 8.0000E+000; 5.2151E+001; 8.0000E+000; 3.4727E+001; 8.0000E+000; 2.5991E+001; 8.0000E+000; 2.2153E+001; 8.0000E+000; 1.9313E+001;
 9.0000E+000; 1.3692E+002; 9.0000E+000; 8.8490E+001; 9.0000E+000; 5.6693E+001; 9.0000E+000; 3.7852E+001; 9.0000E+000; 2.7826E+001; 9.0000E+000; 2.3070E+001; 9.0000E+000; 1.9347E+001;
 1.0000E+001; 1.4275E+002; 1.0000E+001; 9.3860E+001; 1.0000E+001; 6.1095E+001; 1.0000E+001; 4.0996E+001; 1.0000E+001; 2.9780E+001; 1.0000E+001; 2.4123E+001; 1.0000E+001; 1.9379E+001;
 1.1000E+001; 1.4837E+002; 1.1000E+001; 9.9011E+001; 1.1000E+001; 6.5370E+001; 1.1000E+001; 4.4141E+001; 1.1000E+001; 3.1824E+001; 1.1000E+001; 2.5293E+001; 1.1000E+001; 1.9409E+001;
 1.2000E+001; 1.5381E+002; 1.2000E+001; 1.0398E+002; 1.2000E+001; 6.9532E+001; 1.2000E+001; 4.7275E+001; 1.2000E+001; 3.3935E+001; 1.2000E+001; 2.6564E+001; 1.2000E+001; 1.9439E+001;
 1.3000E+001; 1.5908E+002; 1.3000E+001; 1.0879E+002; 1.3000E+001; 7.3594E+001; 1.3000E+001; 5.0392E+001; 1.3000E+001; 3.6098E+001; 1.3000E+001; 2.7918E+001; 1.3000E+001; 1.9469E+001;
 1.4000E+001; 1.6420E+002; 1.4000E+001; 1.1345E+002; 1.4000E+001; 7.7564E+001; 1.4000E+001; 5.3487E+001; 1.4000E+001; 3.8299E+001; 1.4000E+001; 2.9343E+001; 1.4000E+001; 1.9499E+001;
 1.5000E+001; 1.6917E+002; 1.5000E+001; 1.1799E+002; 1.5000E+001; 8.1450E+001; 1.5000E+001; 5.6558E+001; 1.5000E+001; 4.0529E+001; 1.5000E+001; 3.0828E+001; 1.5000E+001; 1.9532E+001;
 1.6000E+001; 1.7399E+002; 1.6000E+001; 1.2240E+002; 1.6000E+001; 8.5257E+001; 1.6000E+001; 5.9603E+001; 1.6000E+001; 4.2782E+001; 1.6000E+001; 3.2365E+001; 1.6000E+001; 1.9569E+001;
 1.7000E+001; 1.7866E+002; 1.7000E+001; 1.2670E+002; 1.7000E+001; 8.8991E+001; 1.7000E+001; 6.2621E+001; 1.7000E+001; 4.5050E+001; 1.7000E+001; 3.3945E+001; 1.7000E+001; 1.9612E+001;
 1.8000E+001; 1.8320E+002; 1.8000E+001; 1.3089E+002; 1.8000E+001; 9.2654E+001; 1.8000E+001; 6.5611E+001; 1.8000E+001; 4.7329E+001; 1.8000E+001; 3.5564E+001; 1.8000E+001; 1.9661E+001;
