Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3084E+001; 1.0000E+000; 2.6145E+001; 1.0000E+000; 2.0272E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9328E+001;
 2.0000E+000; 8.0298E+001; 2.0000E+000; 3.7091E+001; 2.0000E+000; 2.3113E+001; 2.0000E+000; 2.0371E+001; 2.0000E+000; 2.0042E+001; 2.0000E+000; 2.0017E+001; 2.0000E+000; 1.9202E+001;
 3.0000E+000; 9.2530E+001; 3.0000E+000; 4.7076E+001; 3.0000E+000; 2.7531E+001; 3.0000E+000; 2.1555E+001; 3.0000E+000; 2.0249E+001; 3.0000E+000; 2.0042E+001; 3.0000E+000; 1.9166E+001;
 4.0000E+000; 1.0209E+002; 4.0000E+000; 5.5834E+001; 4.0000E+000; 3.2532E+001; 4.0000E+000; 2.3492E+001; 4.0000E+000; 2.0779E+001; 4.0000E+000; 2.0149E+001; 4.0000E+000; 1.9169E+001;
 5.0000E+000; 1.1018E+002; 5.0000E+000; 6.3555E+001; 5.0000E+000; 3.7641E+001; 5.0000E+000; 2.5954E+001; 5.0000E+000; 2.1668E+001; 5.0000E+000; 2.0395E+001; 5.0000E+000; 1.9191E+001;
 6.0000E+000; 1.1743E+002; 6.0000E+000; 7.0497E+001; 6.0000E+000; 4.2659E+001; 6.0000E+000; 2.8743E+001; 6.0000E+000; 2.2880E+001; 6.0000E+000; 2.0813E+001; 6.0000E+000; 1.9222E+001;
 7.0000E+000; 1.2414E+002; 7.0000E+000; 7.6864E+001; 7.0000E+000; 4.7518E+001; 7.0000E+000; 3.1720E+001; 7.0000E+000; 2.4357E+001; 7.0000E+000; 2.1412E+001; 7.0000E+000; 1.9255E+001;
 8.0000E+000; 1.3046E+002; 8.0000E+000; 8.2802E+001; 8.0000E+000; 5.2208E+001; 8.0000E+000; 3.4799E+001; 8.0000E+000; 2.6042E+001; 8.0000E+000; 2.2181E+001; 8.0000E+000; 1.9290E+001;
 9.0000E+000; 1.3649E+002; 9.0000E+000; 8.8408E+001; 9.0000E+000; 5.6740E+001; 9.0000E+000; 3.7926E+001; 9.0000E+000; 2.7885E+001; 9.0000E+000; 2.3106E+001; 9.0000E+000; 1.9323E+001;
 1.0000E+001; 1.4227E+002; 1.0000E+001; 9.3747E+001; 1.0000E+001; 6.1128E+001; 1.0000E+001; 4.1070E+001; 1.0000E+001; 2.9846E+001; 1.0000E+001; 2.4166E+001; 1.0000E+001; 1.9355E+001;
