Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8467E-002; 0.0000E+000; 9.6424E-002; 0.0000E+000; 9.4999E-002; 0.0000E+000; 9.4064E-002; 0.0000E+000; 9.3534E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.6066E-002; 1.0000E+000; 9.6069E-002; 1.0000E+000; 9.4987E-002; 1.0000E+000; 9.4063E-002; 1.0000E+000; 9.3534E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.8054E-002; 2.0000E+000; 9.3845E-002; 2.0000E+000; 9.4845E-002; 2.0000E+000; 9.4053E-002; 2.0000E+000; 9.3534E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.2823E-002; 3.0000E+000; 8.4698E-002; 3.0000E+000; 9.4328E-002; 3.0000E+000; 9.3980E-002; 3.0000E+000; 9.3525E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1120E-001; 4.0000E+000; 7.5880E-002; 4.0000E+000; 9.2024E-002; 4.0000E+000; 9.3766E-002; 4.0000E+000; 9.3486E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2946E-001; 5.0000E+000; 7.1125E-002; 5.0000E+000; 8.6137E-002; 5.0000E+000; 9.3221E-002; 5.0000E+000; 9.3390E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4778E-001; 6.0000E+000; 6.9548E-002; 6.0000E+000; 7.6930E-002; 6.0000E+000; 9.1780E-002; 6.0000E+000; 9.3195E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6672E-001; 7.0000E+000; 7.0134E-002; 7.0000E+000; 6.6878E-002; 7.0000E+000; 8.8415E-002; 7.0000E+000; 9.2809E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8672E-001; 8.0000E+000; 7.2298E-002; 8.0000E+000; 5.8435E-002; 8.0000E+000; 8.1956E-002; 8.0000E+000; 9.2005E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0824E-001; 9.0000E+000; 7.5731E-002; 9.0000E+000; 5.2460E-002; 9.0000E+000; 7.2190E-002; 9.0000E+000; 9.0293E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.3195E-001; 1.0000E+001; 8.0329E-002; 1.0000E+001; 4.8768E-002; 1.0000E+001; 6.0940E-002; 1.0000E+001; 8.6776E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.5830E-001; 1.1000E+001; 8.6109E-002; 1.1000E+001; 4.6906E-002; 1.1000E+001; 5.0895E-002; 1.1000E+001; 8.0269E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.8763E-001; 1.2000E+001; 9.3111E-002; 1.2000E+001; 4.6468E-002; 1.2000E+001; 4.3396E-002; 1.2000E+001; 7.0252E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.2040E-001; 1.3000E+001; 1.0140E-001; 1.3000E+001; 4.7158E-002; 1.3000E+001; 3.8384E-002; 1.3000E+001; 5.8334E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.5710E-001; 1.4000E+001; 1.1109E-001; 1.4000E+001; 4.8801E-002; 1.4000E+001; 3.5310E-002; 1.4000E+001; 4.7465E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 3.9790E-001; 1.5000E+001; 1.2231E-001; 1.5000E+001; 5.1299E-002; 1.5000E+001; 3.3649E-002; 1.5000E+001; 3.9264E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.4310E-001; 1.6000E+001; 1.3518E-001; 1.6000E+001; 5.4598E-002; 1.6000E+001; 3.3021E-002; 1.6000E+001; 3.3676E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 4.9301E-001; 1.7000E+001; 1.4984E-001; 1.7000E+001; 5.8684E-002; 1.7000E+001; 3.3179E-002; 1.7000E+001; 3.0077E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 5.4775E-001; 1.8000E+001; 1.6654E-001; 1.8000E+001; 6.3586E-002; 1.8000E+001; 3.3977E-002; 1.8000E+001; 2.7873E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 6.0773E-001; 1.9000E+001; 1.8553E-001; 1.9000E+001; 6.9363E-002; 1.9000E+001; 3.5337E-002; 1.9000E+001; 2.6648E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 6.7323E-001; 2.0000E+001; 2.0710E-001; 2.0000E+001; 7.6091E-002; 2.0000E+001; 3.7218E-002; 2.0000E+001; 2.6137E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 7.4453E-001; 2.1000E+001; 2.3160E-001; 2.1000E+001; 8.3871E-002; 2.1000E+001; 3.9613E-002; 2.1000E+001; 2.6178E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 8.2179E-001; 2.2000E+001; 2.5949E-001; 2.2000E+001; 9.2838E-002; 2.2000E+001; 4.2535E-002; 2.2000E+001; 2.6674E-002; 2.2000E+001; 1.0132E-001;
