Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8815E-002; 0.0000E+000; 9.7032E-002; 0.0000E+000; 9.5795E-002; 0.0000E+000; 9.4986E-002; 0.0000E+000; 9.4528E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.7242E-002; 1.0000E+000; 9.6708E-002; 1.0000E+000; 9.5784E-002; 1.0000E+000; 9.4985E-002; 1.0000E+000; 9.4528E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.0626E-002; 2.0000E+000; 9.4735E-002; 2.0000E+000; 9.5663E-002; 2.0000E+000; 9.4976E-002; 2.0000E+000; 9.4528E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.5223E-002; 3.0000E+000; 8.6746E-002; 3.0000E+000; 9.5191E-002; 3.0000E+000; 9.4914E-002; 3.0000E+000; 9.4520E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1361E-001; 4.0000E+000; 7.8453E-002; 4.0000E+000; 9.3157E-002; 4.0000E+000; 9.4723E-002; 4.0000E+000; 9.4487E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3253E-001; 5.0000E+000; 7.3556E-002; 5.0000E+000; 8.8053E-002; 5.0000E+000; 9.4220E-002; 5.0000E+000; 9.4402E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5209E-001; 6.0000E+000; 7.1827E-002; 6.0000E+000; 7.9827E-002; 6.0000E+000; 9.2926E-002; 6.0000E+000; 9.4225E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.7275E-001; 7.0000E+000; 7.2462E-002; 7.0000E+000; 7.0335E-002; 7.0000E+000; 9.0022E-002; 7.0000E+000; 9.3866E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9493E-001; 8.0000E+000; 7.4899E-002; 8.0000E+000; 6.1930E-002; 8.0000E+000; 8.4554E-002; 8.0000E+000; 9.3126E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1917E-001; 9.0000E+000; 7.8822E-002; 9.0000E+000; 5.5793E-002; 9.0000E+000; 7.6125E-002; 9.0000E+000; 9.1619E-002; 9.0000E+000; 1.0132E-001;
