Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3337E+001; 1.0000E+000; 2.6038E+001; 1.0000E+000; 2.0254E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9343E+001;
 2.0000E+000; 8.0688E+001; 2.0000E+000; 3.6996E+001; 2.0000E+000; 2.3034E+001; 2.0000E+000; 2.0352E+001; 2.0000E+000; 2.0040E+001; 2.0000E+000; 2.0017E+001; 2.0000E+000; 1.9236E+001;
 3.0000E+000; 9.2988E+001; 3.0000E+000; 4.7001E+001; 3.0000E+000; 2.7410E+001; 3.0000E+000; 2.1502E+001; 3.0000E+000; 2.0236E+001; 3.0000E+000; 2.0040E+001; 3.0000E+000; 1.9214E+001;
 4.0000E+000; 1.0267E+002; 4.0000E+000; 5.5784E+001; 4.0000E+000; 3.2386E+001; 4.0000E+000; 2.3402E+001; 4.0000E+000; 2.0746E+001; 4.0000E+000; 2.0141E+001; 4.0000E+000; 1.9229E+001;
 5.0000E+000; 1.1094E+002; 5.0000E+000; 6.3556E+001; 5.0000E+000; 3.7483E+001; 5.0000E+000; 2.5831E+001; 5.0000E+000; 2.1610E+001; 5.0000E+000; 2.0375E+001; 5.0000E+000; 1.9259E+001;
 6.0000E+000; 1.1838E+002; 6.0000E+000; 7.0571E+001; 6.0000E+000; 4.2504E+001; 6.0000E+000; 2.8593E+001; 6.0000E+000; 2.2795E+001; 6.0000E+000; 2.0778E+001; 6.0000E+000; 1.9294E+001;
 7.0000E+000; 1.2529E+002; 7.0000E+000; 7.7031E+001; 7.0000E+000; 4.7382E+001; 7.0000E+000; 3.1552E+001; 7.0000E+000; 2.4247E+001; 7.0000E+000; 2.1358E+001; 7.0000E+000; 1.9331E+001;
 8.0000E+000; 1.3180E+002; 8.0000E+000; 8.3072E+001; 8.0000E+000; 5.2104E+001; 8.0000E+000; 3.4622E+001; 8.0000E+000; 2.5909E+001; 8.0000E+000; 2.2108E+001; 8.0000E+000; 1.9367E+001;
 9.0000E+000; 1.3800E+002; 9.0000E+000; 8.8786E+001; 9.0000E+000; 5.6678E+001; 9.0000E+000; 3.7749E+001; 9.0000E+000; 2.7732E+001; 9.0000E+000; 2.3013E+001; 9.0000E+000; 1.9400E+001;
 1.0000E+001; 1.4393E+002; 1.0000E+001; 9.4232E+001; 1.0000E+001; 6.1117E+001; 1.0000E+001; 4.0901E+001; 1.0000E+001; 2.9679E+001; 1.0000E+001; 2.4055E+001; 1.0000E+001; 1.9432E+001;
 1.1000E+001; 1.4965E+002; 1.1000E+001; 9.9457E+001; 1.1000E+001; 6.5432E+001; 1.1000E+001; 4.4058E+001; 1.1000E+001; 3.1719E+001; 1.1000E+001; 2.5214E+001; 1.1000E+001; 1.9461E+001;
 1.2000E+001; 1.5517E+002; 1.2000E+001; 1.0449E+002; 1.2000E+001; 6.9636E+001; 1.2000E+001; 4.7208E+001; 1.2000E+001; 3.3829E+001; 1.2000E+001; 2.6476E+001; 1.2000E+001; 1.9490E+001;
 1.3000E+001; 1.6051E+002; 1.3000E+001; 1.0936E+002; 1.3000E+001; 7.3740E+001; 1.3000E+001; 5.0343E+001; 1.3000E+001; 3.5994E+001; 1.3000E+001; 2.7823E+001; 1.3000E+001; 1.9518E+001;
 1.4000E+001; 1.6567E+002; 1.4000E+001; 1.1409E+002; 1.4000E+001; 7.7751E+001; 1.4000E+001; 5.3459E+001; 1.4000E+001; 3.8199E+001; 1.4000E+001; 2.9244E+001; 1.4000E+001; 1.9546E+001;
 1.5000E+001; 1.7067E+002; 1.5000E+001; 1.1867E+002; 1.5000E+001; 8.1677E+001; 1.5000E+001; 5.6552E+001; 1.5000E+001; 4.0436E+001; 1.5000E+001; 3.0726E+001; 1.5000E+001; 1.9577E+001;
 1.6000E+001; 1.7552E+002; 1.6000E+001; 1.2313E+002; 1.6000E+001; 8.5522E+001; 1.6000E+001; 5.9619E+001; 1.6000E+001; 4.2697E+001; 1.6000E+001; 3.2261E+001; 1.6000E+001; 1.9612E+001;
 1.7000E+001; 1.8021E+002; 1.7000E+001; 1.2747E+002; 1.7000E+001; 8.9290E+001; 1.7000E+001; 6.2659E+001; 1.7000E+001; 4.4974E+001; 1.7000E+001; 3.3841E+001; 1.7000E+001; 1.9651E+001;
 1.8000E+001; 1.8476E+002; 1.8000E+001; 1.3168E+002; 1.8000E+001; 9.2984E+001; 1.8000E+001; 6.5671E+001; 1.8000E+001; 4.7264E+001; 1.8000E+001; 3.5461E+001; 1.8000E+001; 1.9698E+001;
 1.9000E+001; 1.8917E+002; 1.9000E+001; 1.3579E+002; 1.9000E+001; 9.6607E+001; 1.9000E+001; 6.8653E+001; 1.9000E+001; 4.9561E+001; 1.9000E+001; 3.7115E+001; 1.9000E+001; 1.9752E+001;
 2.0000E+001; 1.9344E+002; 2.0000E+001; 1.3979E+002; 2.0000E+001; 1.0016E+002; 2.0000E+001; 7.1605E+001; 2.0000E+001; 5.1862E+001; 2.0000E+001; 3.8797E+001; 2.0000E+001; 1.9816E+001;
 2.1000E+001; 1.9758E+002; 2.1000E+001; 1.4368E+002; 2.1000E+001; 1.0365E+002; 2.1000E+001; 7.4524E+001; 2.1000E+001; 5.4163E+001; 2.1000E+001; 4.0504E+001; 2.1000E+001; 1.9890E+001;
 2.2000E+001; 2.0159E+002; 2.2000E+001; 1.4747E+002; 2.2000E+001; 1.0707E+002; 2.2000E+001; 7.7411E+001; 2.2000E+001; 5.6462E+001; 2.2000E+001; 4.2232E+001; 2.2000E+001; 1.9977E+001;
 2.3000E+001; 2.0548E+002; 2.3000E+001; 1.5115E+002; 2.3000E+001; 1.1042E+002; 2.3000E+001; 8.0265E+001; 2.3000E+001; 5.8757E+001; 2.3000E+001; 4.3977E+001; 2.3000E+001; 2.0077E+001;
 2.4000E+001; 2.0924E+002; 2.4000E+001; 1.5473E+002; 2.4000E+001; 1.1371E+002; 2.4000E+001; 8.3085E+001; 2.4000E+001; 6.1045E+001; 2.4000E+001; 4.5736E+001; 2.4000E+001; 2.0192E+001;
 2.5000E+001; 2.1288E+002; 2.5000E+001; 1.5821E+002; 2.5000E+001; 1.1694E+002; 2.5000E+001; 8.5871E+001; 2.5000E+001; 6.3324E+001; 2.5000E+001; 4.7506E+001; 2.5000E+001; 2.0322E+001;
 2.6000E+001; 2.1638E+002; 2.6000E+001; 1.6159E+002; 2.6000E+001; 1.2010E+002; 2.6000E+001; 8.8621E+001; 2.6000E+001; 6.5592E+001; 2.6000E+001; 4.9286E+001; 2.6000E+001; 2.0468E+001;
 2.7000E+001; 2.1975E+002; 2.7000E+001; 1.6487E+002; 2.7000E+001; 1.2319E+002; 2.7000E+001; 9.1336E+001; 2.7000E+001; 6.7848E+001; 2.7000E+001; 5.1072E+001; 2.7000E+001; 2.0631E+001;
 2.8000E+001; 2.2297E+002; 2.8000E+001; 1.6805E+002; 2.8000E+001; 1.2622E+002; 2.8000E+001; 9.4014E+001; 2.8000E+001; 7.0091E+001; 2.8000E+001; 5.2863E+001; 2.8000E+001; 2.0812E+001;
 2.9000E+001; 2.2608E+002; 2.9000E+001; 1.7114E+002; 2.9000E+001; 1.2919E+002; 2.9000E+001; 9.6655E+001; 2.9000E+001; 7.2319E+001; 2.9000E+001; 5.4656E+001; 2.9000E+001; 2.1010E+001;
 3.0000E+001; 2.2906E+002; 3.0000E+001; 1.7414E+002; 3.0000E+001; 1.3208E+002; 3.0000E+001; 9.9258E+001; 3.0000E+001; 7.4531E+001; 3.0000E+001; 5.6450E+001; 3.0000E+001; 2.1227E+001;
 3.1000E+001; 2.3195E+002; 3.1000E+001; 1.7705E+002; 3.1000E+001; 1.3492E+002; 3.1000E+001; 1.0182E+002; 3.1000E+001; 7.6725E+001; 3.1000E+001; 5.8244E+001; 3.1000E+001; 2.1462E+001;
 3.2000E+001; 2.3474E+002; 3.2000E+001; 1.7989E+002; 3.2000E+001; 1.3769E+002; 3.2000E+001; 1.0435E+002; 3.2000E+001; 7.8901E+001; 3.2000E+001; 6.0036E+001; 3.2000E+001; 2.1716E+001;
 3.3000E+001; 2.3745E+002; 3.3000E+001; 1.8265E+002; 3.3000E+001; 1.4040E+002; 3.3000E+001; 1.0683E+002; 3.3000E+001; 8.1058E+001; 3.3000E+001; 6.1825E+001; 3.3000E+001; 2.1989E+001;
 3.4000E+001; 2.4008E+002; 3.4000E+001; 1.8534E+002; 3.4000E+001; 1.4305E+002; 3.4000E+001; 1.0928E+002; 3.4000E+001; 8.3195E+001; 3.4000E+001; 6.3609E+001; 3.4000E+001; 2.2281E+001;
 3.5000E+001; 2.4264E+002; 3.5000E+001; 1.8796E+002; 3.5000E+001; 1.4565E+002; 3.5000E+001; 1.1169E+002; 3.5000E+001; 8.5311E+001; 3.5000E+001; 6.5387E+001; 3.5000E+001; 2.2591E+001;
 3.6000E+001; 2.4513E+002; 3.6000E+001; 1.9052E+002; 3.6000E+001; 1.4819E+002; 3.6000E+001; 1.1406E+002; 3.6000E+001; 8.7405E+001; 3.6000E+001; 6.7158E+001; 3.6000E+001; 2.2920E+001;
