Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3106E+001; 1.0000E+000; 2.6134E+001; 1.0000E+000; 2.0270E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9329E+001;
 2.0000E+000; 8.0333E+001; 2.0000E+000; 3.7080E+001; 2.0000E+000; 2.3105E+001; 2.0000E+000; 2.0369E+001; 2.0000E+000; 2.0042E+001; 2.0000E+000; 2.0017E+001; 2.0000E+000; 1.9205E+001;
 3.0000E+000; 9.2570E+001; 3.0000E+000; 4.7066E+001; 3.0000E+000; 2.7518E+001; 3.0000E+000; 2.1549E+001; 3.0000E+000; 2.0248E+001; 3.0000E+000; 2.0042E+001; 3.0000E+000; 1.9170E+001;
 4.0000E+000; 1.0214E+002; 4.0000E+000; 5.5826E+001; 4.0000E+000; 3.2517E+001; 4.0000E+000; 2.3483E+001; 4.0000E+000; 2.0776E+001; 4.0000E+000; 2.0148E+001; 4.0000E+000; 1.9175E+001;
 5.0000E+000; 1.1025E+002; 5.0000E+000; 6.3551E+001; 5.0000E+000; 3.7624E+001; 5.0000E+000; 2.5941E+001; 5.0000E+000; 2.1661E+001; 5.0000E+000; 2.0393E+001; 5.0000E+000; 1.9197E+001;
 6.0000E+000; 1.1752E+002; 6.0000E+000; 7.0499E+001; 6.0000E+000; 4.2641E+001; 6.0000E+000; 2.8727E+001; 6.0000E+000; 2.2871E+001; 6.0000E+000; 2.0810E+001; 6.0000E+000; 1.9228E+001;
 7.0000E+000; 1.2424E+002; 7.0000E+000; 7.6874E+001; 7.0000E+000; 4.7501E+001; 7.0000E+000; 3.1702E+001; 7.0000E+000; 2.4346E+001; 7.0000E+000; 2.1406E+001; 7.0000E+000; 1.9262E+001;
 8.0000E+000; 1.3058E+002; 8.0000E+000; 8.2821E+001; 8.0000E+000; 5.2194E+001; 8.0000E+000; 3.4779E+001; 8.0000E+000; 2.6028E+001; 8.0000E+000; 2.2174E+001; 8.0000E+000; 1.9297E+001;
 9.0000E+000; 1.3662E+002; 9.0000E+000; 8.8436E+001; 9.0000E+000; 5.6729E+001; 9.0000E+000; 3.7906E+001; 9.0000E+000; 2.7869E+001; 9.0000E+000; 2.3096E+001; 9.0000E+000; 1.9330E+001;
 1.0000E+001; 1.4242E+002; 1.0000E+001; 9.3785E+001; 1.0000E+001; 6.1121E+001; 1.0000E+001; 4.1050E+001; 1.0000E+001; 2.9828E+001; 1.0000E+001; 2.4154E+001; 1.0000E+001; 1.9362E+001;
 1.1000E+001; 1.4802E+002; 1.1000E+001; 9.8915E+001; 1.1000E+001; 6.5386E+001; 1.1000E+001; 4.4194E+001; 1.1000E+001; 3.1875E+001; 1.1000E+001; 2.5330E+001; 1.1000E+001; 1.9393E+001;
 1.2000E+001; 1.5343E+002; 1.2000E+001; 1.0386E+002; 1.2000E+001; 6.9538E+001; 1.2000E+001; 4.7326E+001; 1.2000E+001; 3.3990E+001; 1.2000E+001; 2.6605E+001; 1.2000E+001; 1.9423E+001;
 1.3000E+001; 1.5869E+002; 1.3000E+001; 1.0865E+002; 1.3000E+001; 7.3589E+001; 1.3000E+001; 5.0439E+001; 1.3000E+001; 3.6154E+001; 1.3000E+001; 2.7963E+001; 1.3000E+001; 1.9454E+001;
 1.4000E+001; 1.6378E+002; 1.4000E+001; 1.1330E+002; 1.4000E+001; 7.7548E+001; 1.4000E+001; 5.3530E+001; 1.4000E+001; 3.8356E+001; 1.4000E+001; 2.9392E+001; 1.4000E+001; 1.9485E+001;
 1.5000E+001; 1.6874E+002; 1.5000E+001; 1.1782E+002; 1.5000E+001; 8.1423E+001; 1.5000E+001; 5.6596E+001; 1.5000E+001; 4.0586E+001; 1.5000E+001; 3.0880E+001; 1.5000E+001; 1.9519E+001;
 1.6000E+001; 1.7355E+002; 1.6000E+001; 1.2222E+002; 1.6000E+001; 8.5221E+001; 1.6000E+001; 5.9637E+001; 1.6000E+001; 4.2838E+001; 1.6000E+001; 3.2418E+001; 1.6000E+001; 1.9556E+001;
 1.7000E+001; 1.7822E+002; 1.7000E+001; 1.2651E+002; 1.7000E+001; 8.8946E+001; 1.7000E+001; 6.2650E+001; 1.7000E+001; 4.5105E+001; 1.7000E+001; 3.4001E+001; 1.7000E+001; 1.9600E+001;
 1.8000E+001; 1.8276E+002; 1.8000E+001; 1.3069E+002; 1.8000E+001; 9.2601E+001; 1.8000E+001; 6.5635E+001; 1.8000E+001; 4.7383E+001; 1.8000E+001; 3.5621E+001; 1.8000E+001; 1.9650E+001;
 1.9000E+001; 1.8717E+002; 1.9000E+001; 1.3477E+002; 1.9000E+001; 9.6188E+001; 1.9000E+001; 6.8591E+001; 1.9000E+001; 4.9668E+001; 1.9000E+001; 3.7273E+001; 1.9000E+001; 1.9708E+001;
 2.0000E+001; 1.9146E+002; 2.0000E+001; 1.3875E+002; 2.0000E+001; 9.9712E+001; 2.0000E+001; 7.1518E+001; 2.0000E+001; 5.1956E+001; 2.0000E+001; 3.8953E+001; 2.0000E+001; 1.9777E+001;
 2.1000E+001; 1.9562E+002; 2.1000E+001; 1.4263E+002; 2.1000E+001; 1.0317E+002; 2.1000E+001; 7.4416E+001; 2.1000E+001; 5.4245E+001; 2.1000E+001; 4.0657E+001; 2.1000E+001; 1.9856E+001;
 2.2000E+001; 1.9966E+002; 2.2000E+001; 1.4642E+002; 2.2000E+001; 1.0657E+002; 2.2000E+001; 7.7283E+001; 2.2000E+001; 5.6532E+001; 2.2000E+001; 4.2381E+001; 2.2000E+001; 1.9949E+001;
 2.3000E+001; 2.0359E+002; 2.3000E+001; 1.5011E+002; 2.3000E+001; 1.0991E+002; 2.3000E+001; 8.0119E+001; 2.3000E+001; 5.8815E+001; 2.3000E+001; 4.4122E+001; 2.3000E+001; 2.0054E+001;
 2.4000E+001; 2.0741E+002; 2.4000E+001; 1.5371E+002; 2.4000E+001; 1.1319E+002; 2.4000E+001; 8.2923E+001; 2.4000E+001; 6.1092E+001; 2.4000E+001; 4.5877E+001; 2.4000E+001; 2.0175E+001;
 2.5000E+001; 2.1111E+002; 2.5000E+001; 1.5721E+002; 2.5000E+001; 1.1640E+002; 2.5000E+001; 8.5695E+001; 2.5000E+001; 6.3360E+001; 2.5000E+001; 4.7643E+001; 2.5000E+001; 2.0312E+001;
 2.6000E+001; 2.1470E+002; 2.6000E+001; 1.6062E+002; 2.6000E+001; 1.1956E+002; 2.6000E+001; 8.8435E+001; 2.6000E+001; 6.5620E+001; 2.6000E+001; 4.9418E+001; 2.6000E+001; 2.0465E+001;
 2.7000E+001; 2.1818E+002; 2.7000E+001; 1.6394E+002; 2.7000E+001; 1.2267E+002; 2.7000E+001; 9.1142E+001; 2.7000E+001; 6.7868E+001; 2.7000E+001; 5.1201E+001; 2.7000E+001; 2.0635E+001;
 2.8000E+001; 2.2152E+002; 2.8000E+001; 1.6716E+002; 2.8000E+001; 1.2571E+002; 2.8000E+001; 9.3815E+001; 2.8000E+001; 7.0104E+001; 2.8000E+001; 5.2988E+001; 2.8000E+001; 2.0823E+001;
 2.9000E+001; 2.2474E+002; 2.9000E+001; 1.7030E+002; 2.9000E+001; 1.2869E+002; 2.9000E+001; 9.6454E+001; 2.9000E+001; 7.2327E+001; 2.9000E+001; 5.4779E+001; 2.9000E+001; 2.1029E+001;
 3.0000E+001; 2.2784E+002; 3.0000E+001; 1.7334E+002; 3.0000E+001; 1.3161E+002; 3.0000E+001; 9.9058E+001; 3.0000E+001; 7.4535E+001; 3.0000E+001; 5.6571E+001; 3.0000E+001; 2.1253E+001;
 3.1000E+001; 2.3081E+002; 3.1000E+001; 1.7629E+002; 3.1000E+001; 1.3447E+002; 3.1000E+001; 1.0163E+002; 3.1000E+001; 7.6728E+001; 3.1000E+001; 5.8363E+001; 3.1000E+001; 2.1497E+001;
 3.2000E+001; 2.3368E+002; 3.2000E+001; 1.7916E+002; 3.2000E+001; 1.3727E+002; 3.2000E+001; 1.0416E+002; 3.2000E+001; 7.8903E+001; 3.2000E+001; 6.0154E+001; 3.2000E+001; 2.1759E+001;
