Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8883E-002; 0.0000E+000; 9.7144E-002; 0.0000E+000; 9.5935E-002; 0.0000E+000; 9.5144E-002; 0.0000E+000; 9.4696E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.7333E-002; 1.0000E+000; 9.6819E-002; 1.0000E+000; 9.5924E-002; 1.0000E+000; 9.5143E-002; 1.0000E+000; 9.4696E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.0705E-002; 2.0000E+000; 9.4872E-002; 2.0000E+000; 9.5805E-002; 2.0000E+000; 9.5135E-002; 2.0000E+000; 9.4695E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.5274E-002; 3.0000E+000; 8.6904E-002; 3.0000E+000; 9.5342E-002; 3.0000E+000; 9.5073E-002; 3.0000E+000; 9.4688E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1364E-001; 4.0000E+000; 7.8586E-002; 4.0000E+000; 9.3336E-002; 4.0000E+000; 9.4886E-002; 4.0000E+000; 9.4655E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3254E-001; 5.0000E+000; 7.3647E-002; 5.0000E+000; 8.8265E-002; 5.0000E+000; 9.4393E-002; 5.0000E+000; 9.4572E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5209E-001; 6.0000E+000; 7.1883E-002; 6.0000E+000; 8.0051E-002; 6.0000E+000; 9.3122E-002; 6.0000E+000; 9.4399E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.7275E-001; 7.0000E+000; 7.2492E-002; 7.0000E+000; 7.0534E-002; 7.0000E+000; 9.0257E-002; 7.0000E+000; 9.4047E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9494E-001; 8.0000E+000; 7.4914E-002; 8.0000E+000; 6.2088E-002; 8.0000E+000; 8.4832E-002; 8.0000E+000; 9.3324E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1920E-001; 9.0000E+000; 7.8826E-002; 9.0000E+000; 5.5911E-002; 9.0000E+000; 7.6429E-002; 9.0000E+000; 9.1847E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.4630E-001; 1.0000E+001; 8.4137E-002; 1.0000E+001; 5.2062E-002; 1.0000E+001; 6.6124E-002; 1.0000E+001; 8.8969E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.7670E-001; 1.1000E+001; 9.0870E-002; 1.1000E+001; 5.0186E-002; 1.1000E+001; 5.6195E-002; 1.1000E+001; 8.3813E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.1081E-001; 1.2000E+001; 9.9076E-002; 1.2000E+001; 4.9890E-002; 1.2000E+001; 4.8340E-002; 1.2000E+001; 7.5761E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.4926E-001; 1.3000E+001; 1.0886E-001; 1.3000E+001; 5.0876E-002; 1.3000E+001; 4.2903E-002; 1.3000E+001; 6.5432E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.9255E-001; 1.4000E+001; 1.2043E-001; 1.4000E+001; 5.2971E-002; 1.4000E+001; 3.9530E-002; 1.4000E+001; 5.4918E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.4094E-001; 1.5000E+001; 1.3393E-001; 1.5000E+001; 5.6084E-002; 1.5000E+001; 3.7740E-002; 1.5000E+001; 4.6194E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.9478E-001; 1.6000E+001; 1.4958E-001; 1.6000E+001; 6.0175E-002; 1.6000E+001; 3.7145E-002; 1.6000E+001; 3.9870E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 5.5433E-001; 1.7000E+001; 1.6762E-001; 1.7000E+001; 6.5255E-002; 1.7000E+001; 3.7481E-002; 1.7000E+001; 3.5655E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 6.1958E-001; 1.8000E+001; 1.8850E-001; 1.8000E+001; 7.1398E-002; 1.8000E+001; 3.8595E-002; 1.8000E+001; 3.3045E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 6.9088E-001; 1.9000E+001; 2.1261E-001; 1.9000E+001; 7.8714E-002; 1.9000E+001; 4.0411E-002; 1.9000E+001; 3.1616E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 7.6828E-001; 2.0000E+001; 2.4044E-001; 2.0000E+001; 8.7338E-002; 2.0000E+001; 4.2898E-002; 2.0000E+001; 3.1074E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 8.5162E-001; 2.1000E+001; 2.7258E-001; 2.1000E+001; 9.7449E-002; 2.1000E+001; 4.6062E-002; 2.1000E+001; 3.1230E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 9.4048E-001; 2.2000E+001; 3.0978E-001; 2.2000E+001; 1.0928E-001; 2.2000E+001; 4.9941E-002; 2.2000E+001; 3.1972E-002; 2.2000E+001; 1.0132E-001;
 2.3000E+001; 1.0132E-001; 2.3000E+001; 1.0340E+000; 2.3000E+001; 3.5289E-001; 2.3000E+001; 1.2317E-001; 2.3000E+001; 5.4612E-002; 2.3000E+001; 3.3244E-002; 2.3000E+001; 1.0132E-001;
 2.4000E+001; 1.0132E-001; 2.4000E+001; 1.1307E+000; 2.4000E+001; 4.0249E-001; 2.4000E+001; 1.3947E-001; 2.4000E+001; 6.0172E-002; 2.4000E+001; 3.5025E-002; 2.4000E+001; 1.0132E-001;
 2.5000E+001; 1.0132E-001; 2.5000E+001; 1.2287E+000; 2.5000E+001; 4.5891E-001; 2.5000E+001; 1.5854E-001; 2.5000E+001; 6.6729E-002; 2.5000E+001; 3.7316E-002; 2.5000E+001; 1.0132E-001;
