Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3241E+001; 1.0000E+000; 2.6076E+001; 1.0000E+000; 2.0260E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9337E+001;
 2.0000E+000; 8.0543E+001; 2.0000E+000; 3.7028E+001; 2.0000E+000; 2.3062E+001; 2.0000E+000; 2.0359E+001; 2.0000E+000; 2.0041E+001; 2.0000E+000; 2.0017E+001; 2.0000E+000; 1.9223E+001;
 3.0000E+000; 9.2817E+001; 3.0000E+000; 4.7025E+001; 3.0000E+000; 2.7452E+001; 3.0000E+000; 2.1520E+001; 3.0000E+000; 2.0240E+001; 3.0000E+000; 2.0041E+001; 3.0000E+000; 1.9196E+001;
 4.0000E+000; 1.0245E+002; 4.0000E+000; 5.5798E+001; 4.0000E+000; 3.2437E+001; 4.0000E+000; 2.3433E+001; 4.0000E+000; 2.0758E+001; 4.0000E+000; 2.0143E+001; 4.0000E+000; 1.9206E+001;
 5.0000E+000; 1.1065E+002; 5.0000E+000; 6.3550E+001; 5.0000E+000; 3.7537E+001; 5.0000E+000; 2.5874E+001; 5.0000E+000; 2.1630E+001; 5.0000E+000; 2.0382E+001; 5.0000E+000; 1.9233E+001;
 6.0000E+000; 1.1802E+002; 6.0000E+000; 7.0537E+001; 6.0000E+000; 4.2556E+001; 6.0000E+000; 2.8645E+001; 6.0000E+000; 2.2824E+001; 6.0000E+000; 2.0790E+001; 6.0000E+000; 1.9267E+001;
 7.0000E+000; 1.2486E+002; 7.0000E+000; 7.6961E+001; 7.0000E+000; 4.7426E+001; 7.0000E+000; 3.1610E+001; 7.0000E+000; 2.4285E+001; 7.0000E+000; 2.1377E+001; 7.0000E+000; 1.9303E+001;
 8.0000E+000; 1.3130E+002; 8.0000E+000; 8.2964E+001; 8.0000E+000; 5.2135E+001; 8.0000E+000; 3.4682E+001; 8.0000E+000; 2.5955E+001; 8.0000E+000; 2.2133E+001; 8.0000E+000; 1.9338E+001;
 9.0000E+000; 1.3743E+002; 9.0000E+000; 8.8637E+001; 9.0000E+000; 5.6693E+001; 9.0000E+000; 3.7808E+001; 9.0000E+000; 2.7785E+001; 9.0000E+000; 2.3045E+001; 9.0000E+000; 1.9372E+001;
 1.0000E+001; 1.4331E+002; 1.0000E+001; 9.4044E+001; 1.0000E+001; 6.1113E+001; 1.0000E+001; 4.0957E+001; 1.0000E+001; 2.9736E+001; 1.0000E+001; 2.4093E+001; 1.0000E+001; 1.9404E+001;
 1.1000E+001; 1.4898E+002; 1.1000E+001; 9.9231E+001; 1.1000E+001; 6.5407E+001; 1.1000E+001; 4.4108E+001; 1.1000E+001; 3.1779E+001; 1.1000E+001; 2.5259E+001; 1.1000E+001; 1.9434E+001;
 1.2000E+001; 1.5446E+002; 1.2000E+001; 1.0423E+002; 1.2000E+001; 6.9590E+001; 1.2000E+001; 4.7250E+001; 1.2000E+001; 3.3890E+001; 1.2000E+001; 2.6525E+001; 1.2000E+001; 1.9463E+001;
 1.3000E+001; 1.5977E+002; 1.3000E+001; 1.0907E+002; 1.3000E+001; 7.3672E+001; 1.3000E+001; 5.0376E+001; 1.3000E+001; 3.6054E+001; 1.3000E+001; 2.7877E+001; 1.3000E+001; 1.9492E+001;
 1.4000E+001; 1.6491E+002; 1.4000E+001; 1.1376E+002; 1.4000E+001; 7.7663E+001; 1.4000E+001; 5.3482E+001; 1.4000E+001; 3.8258E+001; 1.4000E+001; 2.9300E+001; 1.4000E+001; 1.9522E+001;
 1.5000E+001; 1.6989E+002; 1.5000E+001; 1.1832E+002; 1.5000E+001; 8.1568E+001; 1.5000E+001; 5.6564E+001; 1.5000E+001; 4.0492E+001; 1.5000E+001; 3.0784E+001; 1.5000E+001; 1.9554E+001;
 1.6000E+001; 1.7473E+002; 1.6000E+001; 1.2276E+002; 1.6000E+001; 8.5394E+001; 1.6000E+001; 5.9620E+001; 1.6000E+001; 4.2749E+001; 1.6000E+001; 3.2320E+001; 1.6000E+001; 1.9590E+001;
 1.7000E+001; 1.7941E+002; 1.7000E+001; 1.2708E+002; 1.7000E+001; 8.9145E+001; 1.7000E+001; 6.2649E+001; 1.7000E+001; 4.5022E+001; 1.7000E+001; 3.3902E+001; 1.7000E+001; 1.9631E+001;
 1.8000E+001; 1.8396E+002; 1.8000E+001; 1.3128E+002; 1.8000E+001; 9.2824E+001; 1.8000E+001; 6.5650E+001; 1.8000E+001; 4.7306E+001; 1.8000E+001; 3.5521E+001; 1.8000E+001; 1.9678E+001;
 1.9000E+001; 1.8837E+002; 1.9000E+001; 1.3538E+002; 1.9000E+001; 9.6433E+001; 1.9000E+001; 6.8622E+001; 1.9000E+001; 4.9598E+001; 1.9000E+001; 3.7174E+001; 1.9000E+001; 1.9734E+001;
 2.0000E+001; 1.9265E+002; 2.0000E+001; 1.3937E+002; 2.0000E+001; 9.9975E+001; 2.0000E+001; 7.1564E+001; 2.0000E+001; 5.1894E+001; 2.0000E+001; 3.8855E+001; 2.0000E+001; 1.9800E+001;
 2.1000E+001; 1.9680E+002; 2.1000E+001; 1.4326E+002; 2.1000E+001; 1.0345E+002; 2.1000E+001; 7.4475E+001; 2.1000E+001; 5.4190E+001; 2.1000E+001; 4.0561E+001; 2.1000E+001; 1.9877E+001;
 2.2000E+001; 2.0083E+002; 2.2000E+001; 1.4705E+002; 2.2000E+001; 1.0686E+002; 2.2000E+001; 7.7354E+001; 2.2000E+001; 5.6485E+001; 2.2000E+001; 4.2287E+001; 2.2000E+001; 1.9965E+001;
 2.3000E+001; 2.0474E+002; 2.3000E+001; 1.5073E+002; 2.3000E+001; 1.1021E+002; 2.3000E+001; 8.0201E+001; 2.3000E+001; 5.8775E+001; 2.3000E+001; 4.4030E+001; 2.3000E+001; 2.0068E+001;
 2.4000E+001; 2.0852E+002; 2.4000E+001; 1.5432E+002; 2.4000E+001; 1.1350E+002; 2.4000E+001; 8.3015E+001; 2.4000E+001; 6.1058E+001; 2.4000E+001; 4.5787E+001; 2.4000E+001; 2.0185E+001;
 2.5000E+001; 2.1219E+002; 2.5000E+001; 1.5782E+002; 2.5000E+001; 1.1672E+002; 2.5000E+001; 8.5795E+001; 2.5000E+001; 6.3333E+001; 2.5000E+001; 4.7556E+001; 2.5000E+001; 2.0317E+001;
 2.6000E+001; 2.1573E+002; 2.6000E+001; 1.6121E+002; 2.6000E+001; 1.1988E+002; 2.6000E+001; 8.8542E+001; 2.6000E+001; 6.5598E+001; 2.6000E+001; 4.9334E+001; 2.6000E+001; 2.0466E+001;
 2.7000E+001; 2.1914E+002; 2.7000E+001; 1.6450E+002; 2.7000E+001; 1.2298E+002; 2.7000E+001; 9.1254E+001; 2.7000E+001; 6.7851E+001; 2.7000E+001; 5.1118E+001; 2.7000E+001; 2.0632E+001;
 2.8000E+001; 2.2242E+002; 2.8000E+001; 1.6770E+002; 2.8000E+001; 1.2602E+002; 2.8000E+001; 9.3930E+001; 2.8000E+001; 7.0091E+001; 2.8000E+001; 5.2908E+001; 2.8000E+001; 2.0815E+001;
 2.9000E+001; 2.2557E+002; 2.9000E+001; 1.7081E+002; 2.9000E+001; 1.2899E+002; 2.9000E+001; 9.6571E+001; 2.9000E+001; 7.2317E+001; 2.9000E+001; 5.4700E+001; 2.9000E+001; 2.1017E+001;
 3.0000E+001; 2.2860E+002; 3.0000E+001; 1.7382E+002; 3.0000E+001; 1.3190E+002; 3.0000E+001; 9.9175E+001; 3.0000E+001; 7.4527E+001; 3.0000E+001; 5.6493E+001; 3.0000E+001; 2.1236E+001;
 3.1000E+001; 2.3151E+002; 3.1000E+001; 1.7675E+002; 3.1000E+001; 1.3474E+002; 3.1000E+001; 1.0174E+002; 3.1000E+001; 7.6721E+001; 3.1000E+001; 5.8287E+001; 3.1000E+001; 2.1475E+001;
 3.2000E+001; 2.3433E+002; 3.2000E+001; 1.7960E+002; 3.2000E+001; 1.3752E+002; 3.2000E+001; 1.0427E+002; 3.2000E+001; 7.8898E+001; 3.2000E+001; 6.0078E+001; 3.2000E+001; 2.1732E+001;
