Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8325E-002; 0.0000E+000; 9.6176E-002; 0.0000E+000; 9.4677E-002; 0.0000E+000; 9.3692E-002; 0.0000E+000; 9.3134E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.5630E-002; 1.0000E+000; 9.5813E-002; 1.0000E+000; 9.4665E-002; 1.0000E+000; 9.3691E-002; 1.0000E+000; 9.3134E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.7201E-002; 2.0000E+000; 9.3481E-002; 2.0000E+000; 9.4515E-002; 2.0000E+000; 9.3680E-002; 2.0000E+000; 9.3133E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.2021E-002; 3.0000E+000; 8.3917E-002; 3.0000E+000; 9.3977E-002; 3.0000E+000; 9.3603E-002; 3.0000E+000; 9.3124E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1041E-001; 4.0000E+000; 7.4965E-002; 4.0000E+000; 9.1555E-002; 4.0000E+000; 9.3380E-002; 4.0000E+000; 9.3083E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2848E-001; 5.0000E+000; 7.0308E-002; 5.0000E+000; 8.5362E-002; 5.0000E+000; 9.2814E-002; 5.0000E+000; 9.2982E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4643E-001; 6.0000E+000; 6.8816E-002; 6.0000E+000; 7.5828E-002; 6.0000E+000; 9.1305E-002; 6.0000E+000; 9.2779E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6483E-001; 7.0000E+000; 6.9414E-002; 7.0000E+000; 6.5651E-002; 7.0000E+000; 8.7737E-002; 7.0000E+000; 9.2379E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8417E-001; 8.0000E+000; 7.1515E-002; 8.0000E+000; 5.7265E-002; 8.0000E+000; 8.0883E-002; 8.0000E+000; 9.1542E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0485E-001; 9.0000E+000; 7.4817E-002; 9.0000E+000; 5.1393E-002; 9.0000E+000; 7.0661E-002; 9.0000E+000; 8.9729E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.2755E-001; 1.0000E+001; 7.9213E-002; 1.0000E+001; 4.7776E-002; 1.0000E+001; 5.9188E-002; 1.0000E+001; 8.5941E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.5268E-001; 1.1000E+001; 8.4722E-002; 1.1000E+001; 4.5937E-002; 1.1000E+001; 4.9210E-002; 1.1000E+001; 7.8887E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.8058E-001; 1.2000E+001; 9.1378E-002; 1.2000E+001; 4.5470E-002; 1.2000E+001; 4.1892E-002; 1.2000E+001; 6.8182E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.1166E-001; 1.3000E+001; 9.9235E-002; 1.3000E+001; 4.6084E-002; 1.3000E+001; 3.7049E-002; 1.3000E+001; 5.5882E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.4637E-001; 1.4000E+001; 1.0840E-001; 1.4000E+001; 4.7606E-002; 1.4000E+001; 3.4087E-002; 1.4000E+001; 4.5102E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 3.8490E-001; 1.5000E+001; 1.1898E-001; 1.5000E+001; 4.9935E-002; 1.5000E+001; 3.2478E-002; 1.5000E+001; 3.7193E-002; 1.5000E+001; 1.0132E-001;
