Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0012E+001; 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0012E+001;
 1.0000E+000; 6.3623E+001; 1.0000E+000; 2.5927E+001; 1.0000E+000; 2.0234E+001; 1.0000E+000; 2.0013E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 1.9362E+001;
 2.0000E+000; 8.1086E+001; 2.0000E+000; 3.6893E+001; 2.0000E+000; 2.2950E+001; 2.0000E+000; 2.0331E+001; 2.0000E+000; 2.0036E+001; 2.0000E+000; 2.0015E+001; 2.0000E+000; 1.9277E+001;
 3.0000E+000; 9.3458E+001; 3.0000E+000; 4.6910E+001; 3.0000E+000; 2.7278E+001; 3.0000E+000; 2.1444E+001; 3.0000E+000; 2.0221E+001; 3.0000E+000; 2.0037E+001; 3.0000E+000; 1.9273E+001;
 4.0000E+000; 1.0328E+002; 4.0000E+000; 5.5719E+001; 4.0000E+000; 3.2222E+001; 4.0000E+000; 2.3303E+001; 4.0000E+000; 2.0710E+001; 4.0000E+000; 2.0130E+001; 4.0000E+000; 1.9299E+001;
 5.0000E+000; 1.1176E+002; 5.0000E+000; 6.3547E+001; 5.0000E+000; 3.7303E+001; 5.0000E+000; 2.5694E+001; 5.0000E+000; 2.1545E+001; 5.0000E+000; 2.0353E+001; 5.0000E+000; 1.9336E+001;
 6.0000E+000; 1.1942E+002; 6.0000E+000; 7.0647E+001; 6.0000E+000; 4.2327E+001; 6.0000E+000; 2.8426E+001; 6.0000E+000; 2.2701E+001; 6.0000E+000; 2.0739E+001; 6.0000E+000; 1.9376E+001;
 7.0000E+000; 1.2654E+002; 7.0000E+000; 7.7210E+001; 7.0000E+000; 4.7225E+001; 7.0000E+000; 3.1363E+001; 7.0000E+000; 2.4123E+001; 7.0000E+000; 2.1299E+001; 7.0000E+000; 1.9414E+001;
 8.0000E+000; 1.3325E+002; 8.0000E+000; 8.3363E+001; 8.0000E+000; 5.1981E+001; 8.0000E+000; 3.4422E+001; 8.0000E+000; 2.5759E+001; 8.0000E+000; 2.2027E+001; 8.0000E+000; 1.9450E+001;
 9.0000E+000; 1.3963E+002; 9.0000E+000; 8.9191E+001; 9.0000E+000; 5.6601E+001; 9.0000E+000; 3.7547E+001; 9.0000E+000; 2.7560E+001; 9.0000E+000; 2.2910E+001; 9.0000E+000; 1.9483E+001;
