Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3117E+001; 1.0000E+000; 2.6131E+001; 1.0000E+000; 2.0269E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9330E+001;
 2.0000E+000; 8.0350E+001; 2.0000E+000; 3.7079E+001; 2.0000E+000; 2.3103E+001; 2.0000E+000; 2.0368E+001; 2.0000E+000; 2.0042E+001; 2.0000E+000; 2.0017E+001; 2.0000E+000; 1.9206E+001;
 3.0000E+000; 9.2592E+001; 3.0000E+000; 4.7067E+001; 3.0000E+000; 2.7516E+001; 3.0000E+000; 2.1548E+001; 3.0000E+000; 2.0248E+001; 3.0000E+000; 2.0042E+001; 3.0000E+000; 1.9172E+001;
 4.0000E+000; 1.0216E+002; 4.0000E+000; 5.5829E+001; 4.0000E+000; 3.2515E+001; 4.0000E+000; 2.3481E+001; 4.0000E+000; 2.0775E+001; 4.0000E+000; 2.0148E+001; 4.0000E+000; 1.9177E+001;
 5.0000E+000; 1.1028E+002; 5.0000E+000; 6.3557E+001; 5.0000E+000; 3.7622E+001; 5.0000E+000; 2.5939E+001; 5.0000E+000; 2.1660E+001; 5.0000E+000; 2.0393E+001; 5.0000E+000; 1.9200E+001;
 6.0000E+000; 1.1756E+002; 6.0000E+000; 7.0509E+001; 6.0000E+000; 4.2641E+001; 6.0000E+000; 2.8725E+001; 6.0000E+000; 2.2869E+001; 6.0000E+000; 2.0809E+001; 6.0000E+000; 1.9231E+001;
 7.0000E+000; 1.2429E+002; 7.0000E+000; 7.6888E+001; 7.0000E+000; 4.7502E+001; 7.0000E+000; 3.1700E+001; 7.0000E+000; 2.4344E+001; 7.0000E+000; 2.1405E+001; 7.0000E+000; 1.9265E+001;
 8.0000E+000; 1.3064E+002; 8.0000E+000; 8.2839E+001; 8.0000E+000; 5.2197E+001; 8.0000E+000; 3.4778E+001; 8.0000E+000; 2.6026E+001; 8.0000E+000; 2.2173E+001; 8.0000E+000; 1.9300E+001;
 9.0000E+000; 1.3669E+002; 9.0000E+000; 8.8459E+001; 9.0000E+000; 5.6734E+001; 9.0000E+000; 3.7905E+001; 9.0000E+000; 2.7867E+001; 9.0000E+000; 2.3095E+001; 9.0000E+000; 1.9333E+001;
 1.0000E+001; 1.4249E+002; 1.0000E+001; 9.3813E+001; 1.0000E+001; 6.1129E+001; 1.0000E+001; 4.1051E+001; 1.0000E+001; 2.9826E+001; 1.0000E+001; 2.4153E+001; 1.0000E+001; 1.9365E+001;
 1.1000E+001; 1.4809E+002; 1.1000E+001; 9.8947E+001; 1.1000E+001; 6.5397E+001; 1.1000E+001; 4.4196E+001; 1.1000E+001; 3.1874E+001; 1.1000E+001; 2.5328E+001; 1.1000E+001; 1.9396E+001;
 1.2000E+001; 1.5351E+002; 1.2000E+001; 1.0390E+002; 1.2000E+001; 6.9552E+001; 1.2000E+001; 4.7329E+001; 1.2000E+001; 3.3989E+001; 1.2000E+001; 2.6603E+001; 1.2000E+001; 1.9426E+001;
 1.3000E+001; 1.5877E+002; 1.3000E+001; 1.0869E+002; 1.3000E+001; 7.3605E+001; 1.3000E+001; 5.0444E+001; 1.3000E+001; 3.6154E+001; 1.3000E+001; 2.7962E+001; 1.3000E+001; 1.9456E+001;
 1.4000E+001; 1.6387E+002; 1.4000E+001; 1.1334E+002; 1.4000E+001; 7.7567E+001; 1.4000E+001; 5.3536E+001; 1.4000E+001; 3.8357E+001; 1.4000E+001; 2.9391E+001; 1.4000E+001; 1.9488E+001;
 1.5000E+001; 1.6883E+002; 1.5000E+001; 1.1787E+002; 1.5000E+001; 8.1445E+001; 1.5000E+001; 5.6604E+001; 1.5000E+001; 4.0588E+001; 1.5000E+001; 3.0879E+001; 1.5000E+001; 1.9521E+001;
