Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3337E+001; 1.0000E+000; 2.6031E+001; 1.0000E+000; 2.0252E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 1.9343E+001;
 2.0000E+000; 8.0682E+001; 2.0000E+000; 3.6984E+001; 2.0000E+000; 2.3028E+001; 2.0000E+000; 2.0350E+001; 2.0000E+000; 2.0039E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9236E+001;
 3.0000E+000; 9.2977E+001; 3.0000E+000; 4.6984E+001; 3.0000E+000; 2.7399E+001; 3.0000E+000; 2.1497E+001; 3.0000E+000; 2.0234E+001; 3.0000E+000; 2.0039E+001; 3.0000E+000; 1.9215E+001;
 4.0000E+000; 1.0265E+002; 4.0000E+000; 5.5763E+001; 4.0000E+000; 3.2370E+001; 4.0000E+000; 2.3394E+001; 4.0000E+000; 2.0743E+001; 4.0000E+000; 2.0139E+001; 4.0000E+000; 1.9230E+001;
 5.0000E+000; 1.1092E+002; 5.0000E+000; 6.3531E+001; 5.0000E+000; 3.7462E+001; 5.0000E+000; 2.5819E+001; 5.0000E+000; 2.1604E+001; 5.0000E+000; 2.0373E+001; 5.0000E+000; 1.9260E+001;
 6.0000E+000; 1.1837E+002; 6.0000E+000; 7.0545E+001; 6.0000E+000; 4.2480E+001; 6.0000E+000; 2.8577E+001; 6.0000E+000; 2.2786E+001; 6.0000E+000; 2.0774E+001; 6.0000E+000; 1.9296E+001;
 7.0000E+000; 1.2528E+002; 7.0000E+000; 7.7003E+001; 7.0000E+000; 4.7354E+001; 7.0000E+000; 3.1533E+001; 7.0000E+000; 2.4235E+001; 7.0000E+000; 2.1353E+001; 7.0000E+000; 1.9332E+001;
 8.0000E+000; 1.3179E+002; 8.0000E+000; 8.3043E+001; 8.0000E+000; 5.2074E+001; 8.0000E+000; 3.4599E+001; 8.0000E+000; 2.5894E+001; 8.0000E+000; 2.2101E+001; 8.0000E+000; 1.9368E+001;
 9.0000E+000; 1.3799E+002; 9.0000E+000; 8.8757E+001; 9.0000E+000; 5.6646E+001; 9.0000E+000; 3.7723E+001; 9.0000E+000; 2.7715E+001; 9.0000E+000; 2.3003E+001; 9.0000E+000; 1.9402E+001;
 1.0000E+001; 1.4393E+002; 1.0000E+001; 9.4203E+001; 1.0000E+001; 6.1083E+001; 1.0000E+001; 4.0872E+001; 1.0000E+001; 2.9659E+001; 1.0000E+001; 2.4042E+001; 1.0000E+001; 1.9433E+001;
 1.1000E+001; 1.4964E+002; 1.1000E+001; 9.9428E+001; 1.1000E+001; 6.5397E+001; 1.1000E+001; 4.4027E+001; 1.1000E+001; 3.1696E+001; 1.1000E+001; 2.5200E+001; 1.1000E+001; 1.9463E+001;
 1.2000E+001; 1.5517E+002; 1.2000E+001; 1.0446E+002; 1.2000E+001; 6.9600E+001; 1.2000E+001; 4.7175E+001; 1.2000E+001; 3.3804E+001; 1.2000E+001; 2.6459E+001; 1.2000E+001; 1.9491E+001;
 1.3000E+001; 1.6050E+002; 1.3000E+001; 1.0933E+002; 1.3000E+001; 7.3702E+001; 1.3000E+001; 5.0308E+001; 1.3000E+001; 3.5966E+001; 1.3000E+001; 2.7804E+001; 1.3000E+001; 1.9519E+001;
 1.4000E+001; 1.6567E+002; 1.4000E+001; 1.1406E+002; 1.4000E+001; 7.7712E+001; 1.4000E+001; 5.3422E+001; 1.4000E+001; 3.8169E+001; 1.4000E+001; 2.9222E+001; 1.4000E+001; 1.9547E+001;
 1.5000E+001; 1.7067E+002; 1.5000E+001; 1.1864E+002; 1.5000E+001; 8.1637E+001; 1.5000E+001; 5.6513E+001; 1.5000E+001; 4.0404E+001; 1.5000E+001; 3.0702E+001; 1.5000E+001; 1.9578E+001;
 1.6000E+001; 1.7552E+002; 1.6000E+001; 1.2310E+002; 1.6000E+001; 8.5480E+001; 1.6000E+001; 5.9578E+001; 1.6000E+001; 4.2662E+001; 1.6000E+001; 3.2235E+001; 1.6000E+001; 1.9612E+001;
