Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8723E-002; 0.0000E+000; 9.6879E-002; 0.0000E+000; 9.5602E-002; 0.0000E+000; 9.4768E-002; 0.0000E+000; 9.4297E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.7057E-002; 1.0000E+000; 9.6554E-002; 1.0000E+000; 9.5591E-002; 1.0000E+000; 9.4767E-002; 1.0000E+000; 9.4297E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.0324E-002; 2.0000E+000; 9.4537E-002; 2.0000E+000; 9.5467E-002; 2.0000E+000; 9.4759E-002; 2.0000E+000; 9.4297E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.4960E-002; 3.0000E+000; 8.6434E-002; 3.0000E+000; 9.4983E-002; 3.0000E+000; 9.4694E-002; 3.0000E+000; 9.4289E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1336E-001; 4.0000E+000; 7.8113E-002; 4.0000E+000; 9.2902E-002; 4.0000E+000; 9.4499E-002; 4.0000E+000; 9.4255E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3224E-001; 5.0000E+000; 7.3254E-002; 5.0000E+000; 8.7707E-002; 5.0000E+000; 9.3983E-002; 5.0000E+000; 9.4168E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5169E-001; 6.0000E+000; 7.1560E-002; 6.0000E+000; 7.9391E-002; 6.0000E+000; 9.2655E-002; 6.0000E+000; 9.3986E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.7220E-001; 7.0000E+000; 7.2205E-002; 7.0000E+000; 6.9863E-002; 7.0000E+000; 8.9681E-002; 7.0000E+000; 9.3617E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9418E-001; 8.0000E+000; 7.4627E-002; 8.0000E+000; 6.1478E-002; 8.0000E+000; 8.4099E-002; 8.0000E+000; 9.2856E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1817E-001; 9.0000E+000; 7.8510E-002; 9.0000E+000; 5.5380E-002; 9.0000E+000; 7.5539E-002; 9.0000E+000; 9.1304E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.4494E-001; 1.0000E+001; 8.3761E-002; 1.0000E+001; 5.1590E-002; 1.0000E+001; 6.5167E-002; 1.0000E+001; 8.8290E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.7492E-001; 1.1000E+001; 9.0405E-002; 1.1000E+001; 4.9746E-002; 1.1000E+001; 5.5290E-002; 1.1000E+001; 8.2926E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.0852E-001; 1.2000E+001; 9.8492E-002; 1.2000E+001; 4.9456E-002; 1.2000E+001; 4.7541E-002; 1.2000E+001; 7.4630E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.4635E-001; 1.3000E+001; 1.0812E-001; 1.3000E+001; 5.0424E-002; 1.3000E+001; 4.2206E-002; 1.3000E+001; 6.4142E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.8892E-001; 1.4000E+001; 1.1949E-001; 1.4000E+001; 5.2480E-002; 1.4000E+001; 3.8907E-002; 1.4000E+001; 5.3640E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.3648E-001; 1.5000E+001; 1.3275E-001; 1.5000E+001; 5.5533E-002; 1.5000E+001; 3.7160E-002; 1.5000E+001; 4.5047E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.8936E-001; 1.6000E+001; 1.4810E-001; 1.6000E+001; 5.9543E-002; 1.6000E+001; 3.6581E-002; 1.6000E+001; 3.8876E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 5.4786E-001; 1.7000E+001; 1.6577E-001; 1.7000E+001; 6.4518E-002; 1.7000E+001; 3.6911E-002; 1.7000E+001; 3.4788E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 6.1197E-001; 1.8000E+001; 1.8619E-001; 1.8000E+001; 7.0530E-002; 1.8000E+001; 3.8000E-002; 1.8000E+001; 3.2265E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 6.8207E-001; 1.9000E+001; 2.0974E-001; 1.9000E+001; 7.7683E-002; 1.9000E+001; 3.9775E-002; 1.9000E+001; 3.0890E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 7.5827E-001; 2.0000E+001; 2.3688E-001; 2.0000E+001; 8.6107E-002; 2.0000E+001; 4.2203E-002; 2.0000E+001; 3.0375E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 8.4046E-001; 2.1000E+001; 2.6819E-001; 2.1000E+001; 9.5975E-002; 2.1000E+001; 4.5292E-002; 2.1000E+001; 3.0537E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 9.2832E-001; 2.2000E+001; 3.0439E-001; 2.2000E+001; 1.0751E-001; 2.2000E+001; 4.9077E-002; 2.2000E+001; 3.1268E-002; 2.2000E+001; 1.0132E-001;
 2.3000E+001; 1.0132E-001; 2.3000E+001; 1.0210E+000; 2.3000E+001; 3.4633E-001; 2.3000E+001; 1.2105E-001; 2.3000E+001; 5.3634E-002; 2.3000E+001; 3.2515E-002; 2.3000E+001; 1.0132E-001;
 2.4000E+001; 1.0132E-001; 2.4000E+001; 1.1175E+000; 2.4000E+001; 3.9461E-001; 2.4000E+001; 1.3691E-001; 2.4000E+001; 5.9058E-002; 2.4000E+001; 3.4258E-002; 2.4000E+001; 1.0132E-001;
 2.5000E+001; 1.0132E-001; 2.5000E+001; 1.2156E+000; 2.5000E+001; 4.4965E-001; 2.5000E+001; 1.5547E-001; 2.5000E+001; 6.5456E-002; 2.5000E+001; 3.6499E-002; 2.5000E+001; 1.0132E-001;
 2.6000E+001; 1.0132E-001; 2.6000E+001; 1.3125E+000; 2.6000E+001; 5.1124E-001; 2.6000E+001; 1.7712E-001; 2.6000E+001; 7.2949E-002; 2.6000E+001; 3.9251E-002; 2.6000E+001; 1.0132E-001;
 2.7000E+001; 1.0132E-001; 2.7000E+001; 1.4049E+000; 2.7000E+001; 5.7809E-001; 2.7000E+001; 2.0218E-001; 2.7000E+001; 8.1661E-002; 2.7000E+001; 4.2540E-002; 2.7000E+001; 1.0132E-001;
 2.8000E+001; 1.0132E-001; 2.8000E+001; 1.4896E+000; 2.8000E+001; 6.4743E-001; 2.8000E+001; 2.3105E-001; 2.8000E+001; 9.1735E-002; 2.8000E+001; 4.6394E-002; 2.8000E+001; 1.0132E-001;
 2.9000E+001; 1.0132E-001; 2.9000E+001; 1.5653E+000; 2.9000E+001; 7.1646E-001; 2.9000E+001; 2.6364E-001; 2.9000E+001; 1.0329E-001; 2.9000E+001; 5.0849E-002; 2.9000E+001; 1.0132E-001;
 3.0000E+001; 1.0132E-001; 3.0000E+001; 1.6322E+000; 3.0000E+001; 7.8262E-001; 3.0000E+001; 2.9958E-001; 3.0000E+001; 1.1637E-001; 3.0000E+001; 5.5926E-002; 3.0000E+001; 1.0132E-001;
 3.1000E+001; 1.0132E-001; 3.1000E+001; 1.6913E+000; 3.1000E+001; 8.4428E-001; 3.1000E+001; 3.3819E-001; 3.1000E+001; 1.3099E-001; 3.1000E+001; 6.1636E-002; 3.1000E+001; 1.0132E-001;
 3.2000E+001; 1.0132E-001; 3.2000E+001; 1.7440E+000; 3.2000E+001; 9.0077E-001; 3.2000E+001; 3.7857E-001; 3.2000E+001; 1.4712E-001; 3.2000E+001; 6.7985E-002; 3.2000E+001; 1.0132E-001;
 3.3000E+001; 1.0132E-001; 3.3000E+001; 1.7915E+000; 3.3000E+001; 9.5213E-001; 3.3000E+001; 4.1979E-001; 3.3000E+001; 1.6469E-001; 3.3000E+001; 7.4974E-002; 3.3000E+001; 1.0132E-001;
 3.4000E+001; 1.0132E-001; 3.4000E+001; 1.8347E+000; 3.4000E+001; 9.9863E-001; 3.4000E+001; 4.6095E-001; 3.4000E+001; 1.8368E-001; 3.4000E+001; 8.2617E-002; 3.4000E+001; 1.0132E-001;
 3.5000E+001; 1.0132E-001; 3.5000E+001; 1.8744E+000; 3.5000E+001; 1.0410E+000; 3.5000E+001; 5.0119E-001; 3.5000E+001; 2.0390E-001; 3.5000E+001; 9.0919E-002; 3.5000E+001; 1.0132E-001;
 3.6000E+001; 1.0132E-001; 3.6000E+001; 1.9108E+000; 3.6000E+001; 1.0800E+000; 3.6000E+001; 5.3998E-001; 3.6000E+001; 2.2512E-001; 3.6000E+001; 9.9861E-002; 3.6000E+001; 1.0132E-001;
 3.7000E+001; 1.0132E-001; 3.7000E+001; 1.9437E+000; 3.7000E+001; 1.1163E+000; 3.7000E+001; 5.7707E-001; 3.7000E+001; 2.4709E-001; 3.7000E+001; 1.0941E-001; 3.7000E+001; 1.0132E-001;
 3.8000E+001; 1.0132E-001; 3.8000E+001; 1.9727E+000; 3.8000E+001; 1.1507E+000; 3.8000E+001; 6.1241E-001; 3.8000E+001; 2.6956E-001; 3.8000E+001; 1.1954E-001; 3.8000E+001; 1.0132E-001;
 3.9000E+001; 1.0132E-001; 3.9000E+001; 1.9970E+000; 3.9000E+001; 1.1836E+000; 3.9000E+001; 6.4598E-001; 3.9000E+001; 2.9239E-001; 3.9000E+001; 1.3021E-001; 3.9000E+001; 1.0132E-001;
 4.0000E+001; 1.0132E-001; 4.0000E+001; 2.0154E+000; 4.0000E+001; 1.2156E+000; 4.0000E+001; 6.7770E-001; 4.0000E+001; 3.1562E-001; 4.0000E+001; 1.4141E-001; 4.0000E+001; 1.0132E-001;
 4.1000E+001; 1.0132E-001; 4.1000E+001; 2.0267E+000; 4.1000E+001; 1.2469E+000; 4.1000E+001; 7.0800E-001; 4.1000E+001; 3.3898E-001; 4.1000E+001; 1.5313E-001; 4.1000E+001; 1.0132E-001;
 4.2000E+001; 1.0132E-001; 4.2000E+001; 2.0300E+000; 4.2000E+001; 1.2779E+000; 4.2000E+001; 7.3717E-001; 4.2000E+001; 3.6233E-001; 4.2000E+001; 1.6531E-001; 4.2000E+001; 1.0132E-001;
 4.3000E+001; 1.0132E-001; 4.3000E+001; 2.0250E+000; 4.3000E+001; 1.3087E+000; 4.3000E+001; 7.6541E-001; 4.3000E+001; 3.8558E-001; 4.3000E+001; 1.7792E-001; 4.3000E+001; 1.0132E-001;
 4.4000E+001; 1.0132E-001; 4.4000E+001; 2.0125E+000; 4.4000E+001; 1.3394E+000; 4.4000E+001; 7.9285E-001; 4.4000E+001; 4.0867E-001; 4.4000E+001; 1.9091E-001; 4.4000E+001; 1.0132E-001;
 4.5000E+001; 1.0132E-001; 4.5000E+001; 1.9937E+000; 4.5000E+001; 1.3701E+000; 4.5000E+001; 8.1958E-001; 4.5000E+001; 4.3157E-001; 4.5000E+001; 2.0423E-001; 4.5000E+001; 1.0132E-001;
 4.6000E+001; 1.0132E-001; 4.6000E+001; 1.9706E+000; 4.6000E+001; 1.4007E+000; 4.6000E+001; 8.4555E-001; 4.6000E+001; 4.5426E-001; 4.6000E+001; 2.1790E-001; 4.6000E+001; 1.0132E-001;
 4.7000E+001; 1.0132E-001; 4.7000E+001; 1.9446E+000; 4.7000E+001; 1.4313E+000; 4.7000E+001; 8.7070E-001; 4.7000E+001; 4.7666E-001; 4.7000E+001; 2.3194E-001; 4.7000E+001; 1.0132E-001;
 4.8000E+001; 1.0132E-001; 4.8000E+001; 1.9169E+000; 4.8000E+001; 1.4618E+000; 4.8000E+001; 8.9510E-001; 4.8000E+001; 4.9869E-001; 4.8000E+001; 2.4626E-001; 4.8000E+001; 1.0132E-001;
 4.9000E+001; 1.0132E-001; 4.9000E+001; 1.8884E+000; 4.9000E+001; 1.4922E+000; 4.9000E+001; 9.1878E-001; 4.9000E+001; 5.2029E-001; 4.9000E+001; 2.6078E-001; 4.9000E+001; 1.0132E-001;
 5.0000E+001; 1.0132E-001; 5.0000E+001; 1.8597E+000; 5.0000E+001; 1.5226E+000; 5.0000E+001; 9.4178E-001; 5.0000E+001; 5.4143E-001; 5.0000E+001; 2.7543E-001; 5.0000E+001; 1.0132E-001;
 5.1000E+001; 1.0132E-001; 5.1000E+001; 1.8310E+000; 5.1000E+001; 1.5528E+000; 5.1000E+001; 9.6414E-001; 5.1000E+001; 5.6208E-001; 5.1000E+001; 2.9015E-001; 5.1000E+001; 1.0132E-001;
 5.2000E+001; 1.0132E-001; 5.2000E+001; 1.8027E+000; 5.2000E+001; 1.5828E+000; 5.2000E+001; 9.8591E-001; 5.2000E+001; 5.8221E-001; 5.2000E+001; 3.0486E-001; 5.2000E+001; 1.0132E-001;
 5.3000E+001; 1.0132E-001; 5.3000E+001; 1.7749E+000; 5.3000E+001; 1.6127E+000; 5.3000E+001; 1.0071E+000; 5.3000E+001; 6.0162E-001; 5.3000E+001; 3.1967E-001; 5.3000E+001; 1.0132E-001;
 5.4000E+001; 1.0132E-001; 5.4000E+001; 1.7473E+000; 5.4000E+001; 1.6421E+000; 5.4000E+001; 1.0278E+000; 5.4000E+001; 6.2037E-001; 5.4000E+001; 3.3451E-001; 5.4000E+001; 1.0132E-001;
 5.5000E+001; 1.0132E-001; 5.5000E+001; 1.7200E+000; 5.5000E+001; 1.6710E+000; 5.5000E+001; 1.0479E+000; 5.5000E+001; 6.3855E-001; 5.5000E+001; 3.4925E-001; 5.5000E+001; 1.0132E-001;
 5.6000E+001; 1.0132E-001; 5.6000E+001; 1.6926E+000; 5.6000E+001; 1.6991E+000; 5.6000E+001; 1.0677E+000; 5.6000E+001; 6.5620E-001; 5.6000E+001; 3.6385E-001; 5.6000E+001; 1.0132E-001;
 5.7000E+001; 1.0132E-001; 5.7000E+001; 1.6649E+000; 5.7000E+001; 1.7262E+000; 5.7000E+001; 1.0870E+000; 5.7000E+001; 6.7335E-001; 5.7000E+001; 3.7825E-001; 5.7000E+001; 1.0132E-001;
 5.8000E+001; 1.0132E-001; 5.8000E+001; 1.6371E+000; 5.8000E+001; 1.7520E+000; 5.8000E+001; 1.1060E+000; 5.8000E+001; 6.9002E-001; 5.8000E+001; 3.9242E-001; 5.8000E+001; 1.0132E-001;
 5.9000E+001; 1.0132E-001; 5.9000E+001; 1.6092E+000; 5.9000E+001; 1.7762E+000; 5.9000E+001; 1.1247E+000; 5.9000E+001; 7.0625E-001; 5.9000E+001; 4.0635E-001; 5.9000E+001; 1.0132E-001;
 6.0000E+001; 1.0132E-001; 6.0000E+001; 1.5814E+000; 6.0000E+001; 1.7986E+000; 6.0000E+001; 1.1432E+000; 6.0000E+001; 7.2204E-001; 6.0000E+001; 4.2002E-001; 6.0000E+001; 1.0132E-001;
 6.1000E+001; 1.0132E-001; 6.1000E+001; 1.5540E+000; 6.1000E+001; 1.8188E+000; 6.1000E+001; 1.1615E+000; 6.1000E+001; 7.3736E-001; 6.1000E+001; 4.3344E-001; 6.1000E+001; 1.0132E-001;
 6.2000E+001; 1.0132E-001; 6.2000E+001; 1.5273E+000; 6.2000E+001; 1.8364E+000; 6.2000E+001; 1.1796E+000; 6.2000E+001; 7.5227E-001; 6.2000E+001; 4.4656E-001; 6.2000E+001; 1.0132E-001;
 6.3000E+001; 1.0132E-001; 6.3000E+001; 1.5014E+000; 6.3000E+001; 1.8513E+000; 6.3000E+001; 1.1976E+000; 6.3000E+001; 7.6681E-001; 6.3000E+001; 4.5939E-001; 6.3000E+001; 1.0132E-001;
 6.4000E+001; 1.0132E-001; 6.4000E+001; 1.4765E+000; 6.4000E+001; 1.8630E+000; 6.4000E+001; 1.2155E+000; 6.4000E+001; 7.8103E-001; 6.4000E+001; 4.7192E-001; 6.4000E+001; 1.0132E-001;
 6.5000E+001; 1.0132E-001; 6.5000E+001; 1.4526E+000; 6.5000E+001; 1.8714E+000; 6.5000E+001; 1.2334E+000; 6.5000E+001; 7.9493E-001; 6.5000E+001; 4.8416E-001; 6.5000E+001; 1.0132E-001;
 6.6000E+001; 1.0132E-001; 6.6000E+001; 1.4297E+000; 6.6000E+001; 1.8763E+000; 6.6000E+001; 1.2513E+000; 6.6000E+001; 8.0854E-001; 6.6000E+001; 4.9611E-001; 6.6000E+001; 1.0132E-001;
 6.7000E+001; 1.0132E-001; 6.7000E+001; 1.4076E+000; 6.7000E+001; 1.8778E+000; 6.7000E+001; 1.2692E+000; 6.7000E+001; 8.2187E-001; 6.7000E+001; 5.0776E-001; 6.7000E+001; 1.0132E-001;
 6.8000E+001; 1.0132E-001; 6.8000E+001; 1.3862E+000; 6.8000E+001; 1.8761E+000; 6.8000E+001; 1.2871E+000; 6.8000E+001; 8.3491E-001; 6.8000E+001; 5.1900E-001; 6.8000E+001; 1.0132E-001;
 6.9000E+001; 1.0132E-001; 6.9000E+001; 1.3654E+000; 6.9000E+001; 1.8713E+000; 6.9000E+001; 1.3050E+000; 6.9000E+001; 8.4764E-001; 6.9000E+001; 5.2988E-001; 6.9000E+001; 1.0132E-001;
 7.0000E+001; 1.0132E-001; 7.0000E+001; 1.3450E+000; 7.0000E+001; 1.8638E+000; 7.0000E+001; 1.3229E+000; 7.0000E+001; 8.6009E-001; 7.0000E+001; 5.4044E-001; 7.0000E+001; 1.0132E-001;
 7.1000E+001; 1.0132E-001; 7.1000E+001; 1.3249E+000; 7.1000E+001; 1.8541E+000; 7.1000E+001; 1.3408E+000; 7.1000E+001; 8.7227E-001; 7.1000E+001; 5.5070E-001; 7.1000E+001; 1.0132E-001;
 7.2000E+001; 1.0132E-001; 7.2000E+001; 1.3051E+000; 7.2000E+001; 1.8425E+000; 7.2000E+001; 1.3587E+000; 7.2000E+001; 8.8418E-001; 7.2000E+001; 5.6065E-001; 7.2000E+001; 1.0132E-001;
 7.3000E+001; 1.0132E-001; 7.3000E+001; 1.2855E+000; 7.3000E+001; 1.8294E+000; 7.3000E+001; 1.3765E+000; 7.3000E+001; 8.9586E-001; 7.3000E+001; 5.7030E-001; 7.3000E+001; 1.0132E-001;
 7.4000E+001; 1.0132E-001; 7.4000E+001; 1.2662E+000; 7.4000E+001; 1.8152E+000; 7.4000E+001; 1.3943E+000; 7.4000E+001; 9.0729E-001; 7.4000E+001; 5.7967E-001; 7.4000E+001; 1.0132E-001;
 7.5000E+001; 1.0132E-001; 7.5000E+001; 1.2472E+000; 7.5000E+001; 1.8002E+000; 7.5000E+001; 1.4119E+000; 7.5000E+001; 9.1852E-001; 7.5000E+001; 5.8874E-001; 7.5000E+001; 1.0132E-001;
 7.6000E+001; 1.0132E-001; 7.6000E+001; 1.2286E+000; 7.6000E+001; 1.7845E+000; 7.6000E+001; 1.4293E+000; 7.6000E+001; 9.2952E-001; 7.6000E+001; 5.9750E-001; 7.6000E+001; 1.0132E-001;
 7.7000E+001; 1.0132E-001; 7.7000E+001; 1.2105E+000; 7.7000E+001; 1.7683E+000; 7.7000E+001; 1.4464E+000; 7.7000E+001; 9.4031E-001; 7.7000E+001; 6.0596E-001; 7.7000E+001; 1.0132E-001;
 7.8000E+001; 1.0132E-001; 7.8000E+001; 1.1928E+000; 7.8000E+001; 1.7516E+000; 7.8000E+001; 1.4631E+000; 7.8000E+001; 9.5089E-001; 7.8000E+001; 6.1415E-001; 7.8000E+001; 1.0132E-001;
 7.9000E+001; 1.0132E-001; 7.9000E+001; 1.1755E+000; 7.9000E+001; 1.7345E+000; 7.9000E+001; 1.4792E+000; 7.9000E+001; 9.6127E-001; 7.9000E+001; 6.2206E-001; 7.9000E+001; 1.0132E-001;
 8.0000E+001; 1.0132E-001; 8.0000E+001; 1.1588E+000; 8.0000E+001; 1.7171E+000; 8.0000E+001; 1.4947E+000; 8.0000E+001; 9.7144E-001; 8.0000E+001; 6.2972E-001; 8.0000E+001; 1.0132E-001;
 8.1000E+001; 1.0132E-001; 8.1000E+001; 1.1424E+000; 8.1000E+001; 1.6993E+000; 8.1000E+001; 1.5094E+000; 8.1000E+001; 9.8143E-001; 8.1000E+001; 6.3712E-001; 8.1000E+001; 1.0132E-001;
 8.2000E+001; 1.0132E-001; 8.2000E+001; 1.1264E+000; 8.2000E+001; 1.6812E+000; 8.2000E+001; 1.5231E+000; 8.2000E+001; 9.9121E-001; 8.2000E+001; 6.4425E-001; 8.2000E+001; 1.0132E-001;
 8.3000E+001; 1.0132E-001; 8.3000E+001; 1.1107E+000; 8.3000E+001; 1.6628E+000; 8.3000E+001; 1.5359E+000; 8.3000E+001; 1.0008E+000; 8.3000E+001; 6.5112E-001; 8.3000E+001; 1.0132E-001;
