Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3106E+001; 1.0000E+000; 2.6137E+001; 1.0000E+000; 2.0271E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9329E+001;
 2.0000E+000; 8.0334E+001; 2.0000E+000; 3.7085E+001; 2.0000E+000; 2.3107E+001; 2.0000E+000; 2.0370E+001; 2.0000E+000; 2.0042E+001; 2.0000E+000; 2.0017E+001; 2.0000E+000; 1.9205E+001;
 3.0000E+000; 9.2574E+001; 3.0000E+000; 4.7073E+001; 3.0000E+000; 2.7523E+001; 3.0000E+000; 2.1551E+001; 3.0000E+000; 2.0248E+001; 3.0000E+000; 2.0042E+001; 3.0000E+000; 1.9170E+001;
 4.0000E+000; 1.0214E+002; 4.0000E+000; 5.5834E+001; 4.0000E+000; 3.2523E+001; 4.0000E+000; 2.3486E+001; 4.0000E+000; 2.0777E+001; 4.0000E+000; 2.0149E+001; 4.0000E+000; 1.9174E+001;
 5.0000E+000; 1.1025E+002; 5.0000E+000; 6.3561E+001; 5.0000E+000; 3.7632E+001; 5.0000E+000; 2.5946E+001; 5.0000E+000; 2.1664E+001; 5.0000E+000; 2.0394E+001; 5.0000E+000; 1.9197E+001;
 6.0000E+000; 1.1752E+002; 6.0000E+000; 7.0510E+001; 6.0000E+000; 4.2650E+001; 6.0000E+000; 2.8733E+001; 6.0000E+000; 2.2874E+001; 6.0000E+000; 2.0811E+001; 6.0000E+000; 1.9228E+001;
 7.0000E+000; 1.2425E+002; 7.0000E+000; 7.6885E+001; 7.0000E+000; 4.7512E+001; 7.0000E+000; 3.1710E+001; 7.0000E+000; 2.4350E+001; 7.0000E+000; 2.1408E+001; 7.0000E+000; 1.9262E+001;
 8.0000E+000; 1.3058E+002; 8.0000E+000; 8.2832E+001; 8.0000E+000; 5.2205E+001; 8.0000E+000; 3.4788E+001; 8.0000E+000; 2.6034E+001; 8.0000E+000; 2.2176E+001; 8.0000E+000; 1.9296E+001;
 9.0000E+000; 1.3663E+002; 9.0000E+000; 8.8448E+001; 9.0000E+000; 5.6741E+001; 9.0000E+000; 3.7916E+001; 9.0000E+000; 2.7875E+001; 9.0000E+000; 2.3100E+001; 9.0000E+000; 1.9330E+001;
 1.0000E+001; 1.4242E+002; 1.0000E+001; 9.3796E+001; 1.0000E+001; 6.1134E+001; 1.0000E+001; 4.1061E+001; 1.0000E+001; 2.9836E+001; 1.0000E+001; 2.4159E+001; 1.0000E+001; 1.9362E+001;
 1.1000E+001; 1.4802E+002; 1.1000E+001; 9.8926E+001; 1.1000E+001; 6.5400E+001; 1.1000E+001; 4.4206E+001; 1.1000E+001; 3.1884E+001; 1.1000E+001; 2.5335E+001; 1.1000E+001; 1.9393E+001;
 1.2000E+001; 1.5343E+002; 1.2000E+001; 1.0387E+002; 1.2000E+001; 6.9552E+001; 1.2000E+001; 4.7339E+001; 1.2000E+001; 3.3999E+001; 1.2000E+001; 2.6611E+001; 1.2000E+001; 1.9423E+001;
 1.3000E+001; 1.5868E+002; 1.3000E+001; 1.0866E+002; 1.3000E+001; 7.3603E+001; 1.3000E+001; 5.0453E+001; 1.3000E+001; 3.6165E+001; 1.3000E+001; 2.7971E+001; 1.3000E+001; 1.9453E+001;
 1.4000E+001; 1.6378E+002; 1.4000E+001; 1.1331E+002; 1.4000E+001; 7.7563E+001; 1.4000E+001; 5.3544E+001; 1.4000E+001; 3.8367E+001; 1.4000E+001; 2.9400E+001; 1.4000E+001; 1.9484E+001;
 1.5000E+001; 1.6874E+002; 1.5000E+001; 1.1783E+002; 1.5000E+001; 8.1439E+001; 1.5000E+001; 5.6611E+001; 1.5000E+001; 4.0599E+001; 1.5000E+001; 3.0889E+001; 1.5000E+001; 1.9518E+001;
 1.6000E+001; 1.7355E+002; 1.6000E+001; 1.2223E+002; 1.6000E+001; 8.5237E+001; 1.6000E+001; 5.9652E+001; 1.6000E+001; 4.2851E+001; 1.6000E+001; 3.2428E+001; 1.6000E+001; 1.9556E+001;
 1.7000E+001; 1.7822E+002; 1.7000E+001; 1.2652E+002; 1.7000E+001; 8.8962E+001; 1.7000E+001; 6.2666E+001; 1.7000E+001; 4.5119E+001; 1.7000E+001; 3.4011E+001; 1.7000E+001; 1.9599E+001;
 1.8000E+001; 1.8276E+002; 1.8000E+001; 1.3071E+002; 1.8000E+001; 9.2617E+001; 1.8000E+001; 6.5652E+001; 1.8000E+001; 4.7398E+001; 1.8000E+001; 3.5632E+001; 1.8000E+001; 1.9650E+001;
 1.9000E+001; 1.8717E+002; 1.9000E+001; 1.3479E+002; 1.9000E+001; 9.6206E+001; 1.9000E+001; 6.8609E+001; 1.9000E+001; 4.9683E+001; 1.9000E+001; 3.7285E+001; 1.9000E+001; 1.9708E+001;
 2.0000E+001; 1.9146E+002; 2.0000E+001; 1.3877E+002; 2.0000E+001; 9.9729E+001; 2.0000E+001; 7.1536E+001; 2.0000E+001; 5.1972E+001; 2.0000E+001; 3.8966E+001; 2.0000E+001; 1.9777E+001;
 2.1000E+001; 1.9562E+002; 2.1000E+001; 1.4265E+002; 2.1000E+001; 1.0319E+002; 2.1000E+001; 7.4434E+001; 2.1000E+001; 5.4262E+001; 2.1000E+001; 4.0670E+001; 2.1000E+001; 1.9857E+001;
 2.2000E+001; 1.9967E+002; 2.2000E+001; 1.4643E+002; 2.2000E+001; 1.0659E+002; 2.2000E+001; 7.7302E+001; 2.2000E+001; 5.6549E+001; 2.2000E+001; 4.2395E+001; 2.2000E+001; 1.9949E+001;
