Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3413E+001; 1.0000E+000; 2.6008E+001; 1.0000E+000; 2.0248E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9348E+001;
 2.0000E+000; 8.0796E+001; 2.0000E+000; 3.6968E+001; 2.0000E+000; 2.3011E+001; 2.0000E+000; 2.0346E+001; 2.0000E+000; 2.0039E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9246E+001;
 3.0000E+000; 9.3116E+001; 3.0000E+000; 4.6976E+001; 3.0000E+000; 2.7375E+001; 3.0000E+000; 2.1486E+001; 3.0000E+000; 2.0232E+001; 3.0000E+000; 2.0039E+001; 3.0000E+000; 1.9229E+001;
 4.0000E+000; 1.0283E+002; 4.0000E+000; 5.5767E+001; 4.0000E+000; 3.2342E+001; 4.0000E+000; 2.3376E+001; 4.0000E+000; 2.0736E+001; 4.0000E+000; 2.0138E+001; 4.0000E+000; 1.9247E+001;
 5.0000E+000; 1.1115E+002; 5.0000E+000; 6.3552E+001; 5.0000E+000; 3.7435E+001; 5.0000E+000; 2.5794E+001; 5.0000E+000; 2.1592E+001; 5.0000E+000; 2.0369E+001; 5.0000E+000; 1.9279E+001;
 6.0000E+000; 1.1866E+002; 6.0000E+000; 7.0590E+001; 6.0000E+000; 4.2456E+001; 6.0000E+000; 2.8548E+001; 6.0000E+000; 2.2770E+001; 6.0000E+000; 2.0768E+001; 6.0000E+000; 1.9316E+001;
 7.0000E+000; 1.2562E+002; 7.0000E+000; 7.7077E+001; 7.0000E+000; 4.7339E+001; 7.0000E+000; 3.1502E+001; 7.0000E+000; 2.4214E+001; 7.0000E+000; 2.1342E+001; 7.0000E+000; 1.9353E+001;
 8.0000E+000; 1.3218E+002; 8.0000E+000; 8.3148E+001; 8.0000E+000; 5.2070E+001; 8.0000E+000; 3.4568E+001; 8.0000E+000; 2.5868E+001; 8.0000E+000; 2.2087E+001; 8.0000E+000; 1.9389E+001;
 9.0000E+000; 1.3843E+002; 9.0000E+000; 8.8892E+001; 9.0000E+000; 5.6657E+001; 9.0000E+000; 3.7694E+001; 9.0000E+000; 2.7686E+001; 9.0000E+000; 2.2985E+001; 9.0000E+000; 1.9423E+001;
 1.0000E+001; 1.4441E+002; 1.0000E+001; 9.4369E+001; 1.0000E+001; 6.1109E+001; 1.0000E+001; 4.0848E+001; 1.0000E+001; 2.9628E+001; 1.0000E+001; 2.4021E+001; 1.0000E+001; 1.9454E+001;
 1.1000E+001; 1.5016E+002; 1.1000E+001; 9.9623E+001; 1.1000E+001; 6.5440E+001; 1.1000E+001; 4.4009E+001; 1.1000E+001; 3.1665E+001; 1.1000E+001; 2.5175E+001; 1.1000E+001; 1.9483E+001;
 1.2000E+001; 1.5571E+002; 1.2000E+001; 1.0469E+002; 1.2000E+001; 6.9660E+001; 1.2000E+001; 4.7164E+001; 1.2000E+001; 3.3774E+001; 1.2000E+001; 2.6432E+001; 1.2000E+001; 1.9510E+001;
 1.3000E+001; 1.6107E+002; 1.3000E+001; 1.0958E+002; 1.3000E+001; 7.3780E+001; 1.3000E+001; 5.0306E+001; 1.3000E+001; 3.5938E+001; 1.3000E+001; 2.7775E+001; 1.3000E+001; 1.9537E+001;
 1.4000E+001; 1.6626E+002; 1.4000E+001; 1.1433E+002; 1.4000E+001; 7.7806E+001; 1.4000E+001; 5.3429E+001; 1.4000E+001; 3.8144E+001; 1.4000E+001; 2.9193E+001; 1.4000E+001; 1.9565E+001;
 1.5000E+001; 1.7127E+002; 1.5000E+001; 1.1893E+002; 1.5000E+001; 8.1746E+001; 1.5000E+001; 5.6529E+001; 1.5000E+001; 4.0382E+001; 1.5000E+001; 3.0672E+001; 1.5000E+001; 1.9595E+001;
 1.6000E+001; 1.7612E+002; 1.6000E+001; 1.2340E+002; 1.6000E+001; 8.5605E+001; 1.6000E+001; 5.9604E+001; 1.6000E+001; 4.2645E+001; 1.6000E+001; 3.2206E+001; 1.6000E+001; 1.9629E+001;
 1.7000E+001; 1.8082E+002; 1.7000E+001; 1.2775E+002; 1.7000E+001; 8.9385E+001; 1.7000E+001; 6.2652E+001; 1.7000E+001; 4.4925E+001; 1.7000E+001; 3.3785E+001; 1.7000E+001; 1.9667E+001;
 1.8000E+001; 1.8536E+002; 1.8000E+001; 1.3198E+002; 1.8000E+001; 9.3090E+001; 1.8000E+001; 6.5671E+001; 1.8000E+001; 4.7217E+001; 1.8000E+001; 3.5405E+001; 1.8000E+001; 1.9712E+001;
 1.9000E+001; 1.8976E+002; 1.9000E+001; 1.3609E+002; 1.9000E+001; 9.6723E+001; 1.9000E+001; 6.8660E+001; 1.9000E+001; 4.9517E+001; 1.9000E+001; 3.7058E+001; 1.9000E+001; 1.9765E+001;
 2.0000E+001; 1.9403E+002; 2.0000E+001; 1.4009E+002; 2.0000E+001; 1.0028E+002; 2.0000E+001; 7.1618E+001; 2.0000E+001; 5.1821E+001; 2.0000E+001; 3.8740E+001; 2.0000E+001; 1.9827E+001;
 2.1000E+001; 1.9816E+002; 2.1000E+001; 1.4398E+002; 2.1000E+001; 1.0378E+002; 2.1000E+001; 7.4543E+001; 2.1000E+001; 5.4126E+001; 2.1000E+001; 4.0448E+001; 2.1000E+001; 1.9900E+001;
 2.2000E+001; 2.0215E+002; 2.2000E+001; 1.4777E+002; 2.2000E+001; 1.0720E+002; 2.2000E+001; 7.7436E+001; 2.2000E+001; 5.6428E+001; 2.2000E+001; 4.2176E+001; 2.2000E+001; 1.9985E+001;
 2.3000E+001; 2.0602E+002; 2.3000E+001; 1.5144E+002; 2.3000E+001; 1.1056E+002; 2.3000E+001; 8.0294E+001; 2.3000E+001; 5.8725E+001; 2.3000E+001; 4.3921E+001; 2.3000E+001; 2.0084E+001;
