Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3387E+001; 1.0000E+000; 2.6014E+001; 1.0000E+000; 2.0249E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9346E+001;
 2.0000E+000; 8.0757E+001; 2.0000E+000; 3.6971E+001; 2.0000E+000; 2.3015E+001; 2.0000E+000; 2.0347E+001; 2.0000E+000; 2.0039E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9243E+001;
 3.0000E+000; 9.3067E+001; 3.0000E+000; 4.6975E+001; 3.0000E+000; 2.7380E+001; 3.0000E+000; 2.1489E+001; 3.0000E+000; 2.0232E+001; 3.0000E+000; 2.0039E+001; 3.0000E+000; 1.9225E+001;
 4.0000E+000; 1.0277E+002; 4.0000E+000; 5.5761E+001; 4.0000E+000; 3.2348E+001; 4.0000E+000; 2.3380E+001; 4.0000E+000; 2.0738E+001; 4.0000E+000; 2.0138E+001; 4.0000E+000; 1.9242E+001;
 5.0000E+000; 1.1107E+002; 5.0000E+000; 6.3540E+001; 5.0000E+000; 3.7439E+001; 5.0000E+000; 2.5800E+001; 5.0000E+000; 2.1595E+001; 5.0000E+000; 2.0370E+001; 5.0000E+000; 1.9273E+001;
 6.0000E+000; 1.1856E+002; 6.0000E+000; 7.0569E+001; 6.0000E+000; 4.2458E+001; 6.0000E+000; 2.8554E+001; 6.0000E+000; 2.2773E+001; 6.0000E+000; 2.0769E+001; 6.0000E+000; 1.9309E+001;
 7.0000E+000; 1.2550E+002; 7.0000E+000; 7.7046E+001; 7.0000E+000; 4.7338E+001; 7.0000E+000; 3.1508E+001; 7.0000E+000; 2.4218E+001; 7.0000E+000; 2.1345E+001; 7.0000E+000; 1.9346E+001;
 8.0000E+000; 1.3205E+002; 8.0000E+000; 8.3106E+001; 8.0000E+000; 5.2065E+001; 8.0000E+000; 3.4573E+001; 8.0000E+000; 2.5874E+001; 8.0000E+000; 2.2090E+001; 8.0000E+000; 1.9382E+001;
 9.0000E+000; 1.3828E+002; 9.0000E+000; 8.8840E+001; 9.0000E+000; 5.6646E+001; 9.0000E+000; 3.7698E+001; 9.0000E+000; 2.7692E+001; 9.0000E+000; 2.2989E+001; 9.0000E+000; 1.9416E+001;
 1.0000E+001; 1.4425E+002; 1.0000E+001; 9.4307E+001; 1.0000E+001; 6.1093E+001; 1.0000E+001; 4.0850E+001; 1.0000E+001; 2.9634E+001; 1.0000E+001; 2.4025E+001; 1.0000E+001; 1.9447E+001;
 1.1000E+001; 1.4999E+002; 1.1000E+001; 9.9551E+001; 1.1000E+001; 6.5417E+001; 1.1000E+001; 4.4008E+001; 1.1000E+001; 3.1670E+001; 1.1000E+001; 2.5180E+001; 1.1000E+001; 1.9476E+001;
 1.2000E+001; 1.5553E+002; 1.2000E+001; 1.0461E+002; 1.2000E+001; 6.9632E+001; 1.2000E+001; 4.7160E+001; 1.2000E+001; 3.3778E+001; 1.2000E+001; 2.6437E+001; 1.2000E+001; 1.9504E+001;
 1.3000E+001; 1.6088E+002; 1.3000E+001; 1.0949E+002; 1.3000E+001; 7.3745E+001; 1.3000E+001; 5.0299E+001; 1.3000E+001; 3.5941E+001; 1.3000E+001; 2.7781E+001; 1.3000E+001; 1.9531E+001;
