Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3382E+001; 1.0000E+000; 2.6016E+001; 1.0000E+000; 2.0249E+001; 1.0000E+000; 2.0014E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9346E+001;
 2.0000E+000; 8.0750E+001; 2.0000E+000; 3.6973E+001; 2.0000E+000; 2.3017E+001; 2.0000E+000; 2.0348E+001; 2.0000E+000; 2.0039E+001; 2.0000E+000; 2.0016E+001; 2.0000E+000; 1.9242E+001;
 3.0000E+000; 9.3060E+001; 3.0000E+000; 4.6978E+001; 3.0000E+000; 2.7383E+001; 3.0000E+000; 2.1490E+001; 3.0000E+000; 2.0233E+001; 3.0000E+000; 2.0039E+001; 3.0000E+000; 1.9224E+001;
 4.0000E+000; 1.0276E+002; 4.0000E+000; 5.5763E+001; 4.0000E+000; 3.2351E+001; 4.0000E+000; 2.3382E+001; 4.0000E+000; 2.0738E+001; 4.0000E+000; 2.0138E+001; 4.0000E+000; 1.9240E+001;
 5.0000E+000; 1.1106E+002; 5.0000E+000; 6.3541E+001; 5.0000E+000; 3.7443E+001; 5.0000E+000; 2.5802E+001; 5.0000E+000; 2.1596E+001; 5.0000E+000; 2.0371E+001; 5.0000E+000; 1.9272E+001;
 6.0000E+000; 1.1854E+002; 6.0000E+000; 7.0569E+001; 6.0000E+000; 4.2463E+001; 6.0000E+000; 2.8558E+001; 6.0000E+000; 2.2775E+001; 6.0000E+000; 2.0770E+001; 6.0000E+000; 1.9308E+001;
 7.0000E+000; 1.2548E+002; 7.0000E+000; 7.7045E+001; 7.0000E+000; 4.7342E+001; 7.0000E+000; 3.1512E+001; 7.0000E+000; 2.4221E+001; 7.0000E+000; 2.1346E+001; 7.0000E+000; 1.9345E+001;
 8.0000E+000; 1.3203E+002; 8.0000E+000; 8.3104E+001; 8.0000E+000; 5.2069E+001; 8.0000E+000; 3.4578E+001; 8.0000E+000; 2.5877E+001; 8.0000E+000; 2.2091E+001; 8.0000E+000; 1.9381E+001;
 9.0000E+000; 1.3825E+002; 9.0000E+000; 8.8836E+001; 9.0000E+000; 5.6649E+001; 9.0000E+000; 3.7703E+001; 9.0000E+000; 2.7695E+001; 9.0000E+000; 2.2991E+001; 9.0000E+000; 1.9414E+001;
 1.0000E+001; 1.4422E+002; 1.0000E+001; 9.4300E+001; 1.0000E+001; 6.1095E+001; 1.0000E+001; 4.0854E+001; 1.0000E+001; 2.9638E+001; 1.0000E+001; 2.4028E+001; 1.0000E+001; 1.9446E+001;
 1.1000E+001; 1.4996E+002; 1.1000E+001; 9.9543E+001; 1.1000E+001; 6.5419E+001; 1.1000E+001; 4.4012E+001; 1.1000E+001; 3.1674E+001; 1.1000E+001; 2.5183E+001; 1.1000E+001; 1.9475E+001;
 1.2000E+001; 1.5549E+002; 1.2000E+001; 1.0460E+002; 1.2000E+001; 6.9632E+001; 1.2000E+001; 4.7164E+001; 1.2000E+001; 3.3783E+001; 1.2000E+001; 2.6440E+001; 1.2000E+001; 1.9503E+001;
