Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0014E+001;
 1.0000E+000; 6.3064E+001; 1.0000E+000; 2.6160E+001; 1.0000E+000; 2.0274E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9327E+001;
 2.0000E+000; 8.0268E+001; 2.0000E+000; 3.7107E+001; 2.0000E+000; 2.3124E+001; 2.0000E+000; 2.0374E+001; 2.0000E+000; 2.0043E+001; 2.0000E+000; 2.0017E+001; 2.0000E+000; 1.9199E+001;
 3.0000E+000; 9.2499E+001; 3.0000E+000; 4.7094E+001; 3.0000E+000; 2.7549E+001; 3.0000E+000; 2.1563E+001; 3.0000E+000; 2.0251E+001; 3.0000E+000; 2.0043E+001; 3.0000E+000; 1.9162E+001;
 4.0000E+000; 1.0205E+002; 4.0000E+000; 5.5852E+001; 4.0000E+000; 3.2556E+001; 4.0000E+000; 2.3505E+001; 4.0000E+000; 2.0784E+001; 4.0000E+000; 2.0151E+001; 4.0000E+000; 1.9164E+001;
 5.0000E+000; 1.1013E+002; 5.0000E+000; 6.3572E+001; 5.0000E+000; 3.7668E+001; 5.0000E+000; 2.5973E+001; 5.0000E+000; 2.1676E+001; 5.0000E+000; 2.0398E+001; 5.0000E+000; 1.9185E+001;
 6.0000E+000; 1.1737E+002; 6.0000E+000; 7.0509E+001; 6.0000E+000; 4.2688E+001; 6.0000E+000; 2.8766E+001; 6.0000E+000; 2.2892E+001; 6.0000E+000; 2.0819E+001; 6.0000E+000; 1.9215E+001;
 7.0000E+000; 1.2406E+002; 7.0000E+000; 7.6870E+001; 7.0000E+000; 4.7548E+001; 7.0000E+000; 3.1748E+001; 7.0000E+000; 2.4374E+001; 7.0000E+000; 2.1420E+001; 7.0000E+000; 1.9248E+001;
 8.0000E+000; 1.3036E+002; 8.0000E+000; 8.2800E+001; 8.0000E+000; 5.2237E+001; 8.0000E+000; 3.4829E+001; 8.0000E+000; 2.6063E+001; 8.0000E+000; 2.2193E+001; 8.0000E+000; 1.9282E+001;
 9.0000E+000; 1.3637E+002; 9.0000E+000; 8.8397E+001; 9.0000E+000; 5.6766E+001; 9.0000E+000; 3.7958E+001; 9.0000E+000; 2.7910E+001; 9.0000E+000; 2.3120E+001; 9.0000E+000; 1.9316E+001;
 1.0000E+001; 1.4214E+002; 1.0000E+001; 9.3727E+001; 1.0000E+001; 6.1152E+001; 1.0000E+001; 4.1103E+001; 1.0000E+001; 2.9873E+001; 1.0000E+001; 2.4184E+001; 1.0000E+001; 1.9348E+001;
 1.1000E+001; 1.4771E+002; 1.1000E+001; 9.8839E+001; 1.1000E+001; 6.5409E+001; 1.1000E+001; 4.4247E+001; 1.1000E+001; 3.1925E+001; 1.1000E+001; 2.5364E+001; 1.1000E+001; 1.9379E+001;
 1.2000E+001; 1.5310E+002; 1.2000E+001; 1.0377E+002; 1.2000E+001; 6.9552E+001; 1.2000E+001; 4.7377E+001; 1.2000E+001; 3.4042E+001; 1.2000E+001; 2.6644E+001; 1.2000E+001; 1.9410E+001;
 1.3000E+001; 1.5834E+002; 1.3000E+001; 1.0854E+002; 1.3000E+001; 7.3593E+001; 1.3000E+001; 5.0488E+001; 1.3000E+001; 3.6208E+001; 1.3000E+001; 2.8006E+001; 1.3000E+001; 1.9440E+001;
 1.4000E+001; 1.6342E+002; 1.4000E+001; 1.1318E+002; 1.4000E+001; 7.7543E+001; 1.4000E+001; 5.3575E+001; 1.4000E+001; 3.8411E+001; 1.4000E+001; 2.9438E+001; 1.4000E+001; 1.9472E+001;
 1.5000E+001; 1.6837E+002; 1.5000E+001; 1.1768E+002; 1.5000E+001; 8.1409E+001; 1.5000E+001; 5.6638E+001; 1.5000E+001; 4.0642E+001; 1.5000E+001; 3.0929E+001; 1.5000E+001; 1.9506E+001;
 1.6000E+001; 1.7317E+002; 1.6000E+001; 1.2207E+002; 1.6000E+001; 8.5198E+001; 1.6000E+001; 5.9674E+001; 1.6000E+001; 4.2894E+001; 1.6000E+001; 3.2470E+001; 1.6000E+001; 1.9545E+001;
 1.7000E+001; 1.7784E+002; 1.7000E+001; 1.2635E+002; 1.7000E+001; 8.8915E+001; 1.7000E+001; 6.2683E+001; 1.7000E+001; 4.5161E+001; 1.7000E+001; 3.4054E+001; 1.7000E+001; 1.9589E+001;
 1.8000E+001; 1.8237E+002; 1.8000E+001; 1.3053E+002; 1.8000E+001; 9.2562E+001; 1.8000E+001; 6.5664E+001; 1.8000E+001; 4.7438E+001; 1.8000E+001; 3.5676E+001; 1.8000E+001; 1.9640E+001;
