Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8920E-002; 0.0000E+000; 9.7213E-002; 0.0000E+000; 9.6029E-002; 0.0000E+000; 9.5255E-002; 0.0000E+000; 9.4817E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.7549E-002; 1.0000E+000; 9.6897E-002; 1.0000E+000; 9.6018E-002; 1.0000E+000; 9.5254E-002; 1.0000E+000; 9.4817E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.1283E-002; 2.0000E+000; 9.4985E-002; 2.0000E+000; 9.5903E-002; 2.0000E+000; 9.5246E-002; 2.0000E+000; 9.4817E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.5818E-002; 3.0000E+000; 8.7261E-002; 3.0000E+000; 9.5443E-002; 3.0000E+000; 9.5186E-002; 3.0000E+000; 9.4809E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1420E-001; 4.0000E+000; 7.9102E-002; 4.0000E+000; 9.3474E-002; 4.0000E+000; 9.5002E-002; 4.0000E+000; 9.4778E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3329E-001; 5.0000E+000; 7.4179E-002; 5.0000E+000; 8.8547E-002; 5.0000E+000; 9.4511E-002; 5.0000E+000; 9.4696E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5316E-001; 6.0000E+000; 7.2418E-002; 6.0000E+000; 8.0555E-002; 6.0000E+000; 9.3254E-002; 6.0000E+000; 9.4524E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.7425E-001; 7.0000E+000; 7.3069E-002; 7.0000E+000; 7.1216E-002; 7.0000E+000; 9.0455E-002; 7.0000E+000; 9.4173E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9699E-001; 8.0000E+000; 7.5581E-002; 8.0000E+000; 6.2842E-002; 8.0000E+000; 8.5207E-002; 8.0000E+000; 9.3451E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.2194E-001; 9.0000E+000; 7.9636E-002; 9.0000E+000; 5.6678E-002; 9.0000E+000; 7.7092E-002; 9.0000E+000; 9.1993E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.4989E-001; 1.0000E+001; 8.5144E-002; 1.0000E+001; 5.2835E-002; 1.0000E+001; 6.7064E-002; 1.0000E+001; 8.9195E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.8130E-001; 1.1000E+001; 9.2133E-002; 1.1000E+001; 5.0987E-002; 1.1000E+001; 5.7270E-002; 1.1000E+001; 8.4251E-002; 1.1000E+001; 1.0132E-001;
