Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8716E-002; 0.0000E+000; 9.6851E-002; 0.0000E+000; 9.5551E-002; 0.0000E+000; 9.4697E-002; 0.0000E+000; 9.4213E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.6736E-002; 1.0000E+000; 9.6508E-002; 1.0000E+000; 9.5539E-002; 1.0000E+000; 9.4696E-002; 1.0000E+000; 9.4213E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.9335E-002; 2.0000E+000; 9.4442E-002; 2.0000E+000; 9.5409E-002; 2.0000E+000; 9.4687E-002; 2.0000E+000; 9.4212E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.4002E-002; 3.0000E+000; 8.5877E-002; 3.0000E+000; 9.4925E-002; 3.0000E+000; 9.4620E-002; 3.0000E+000; 9.4204E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1235E-001; 4.0000E+000; 7.7254E-002; 4.0000E+000; 9.2793E-002; 4.0000E+000; 9.4422E-002; 4.0000E+000; 9.4169E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3089E-001; 5.0000E+000; 7.2364E-002; 5.0000E+000; 8.7332E-002; 5.0000E+000; 9.3910E-002; 5.0000E+000; 9.4080E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4976E-001; 6.0000E+000; 7.0662E-002; 6.0000E+000; 7.8595E-002; 6.0000E+000; 9.2574E-002; 6.0000E+000; 9.3898E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6947E-001; 7.0000E+000; 7.1231E-002; 7.0000E+000; 6.8744E-002; 7.0000E+000; 8.9491E-002; 7.0000E+000; 9.3536E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9046E-001; 8.0000E+000; 7.3491E-002; 8.0000E+000; 6.0237E-002; 8.0000E+000; 8.3577E-002; 8.0000E+000; 9.2786E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1322E-001; 9.0000E+000; 7.7125E-002; 9.0000E+000; 5.4119E-002; 9.0000E+000; 7.4470E-002; 9.0000E+000; 9.1220E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.3846E-001; 1.0000E+001; 8.2030E-002; 1.0000E+001; 5.0319E-002; 1.0000E+001; 6.3601E-002; 1.0000E+001; 8.8070E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.6664E-001; 1.1000E+001; 8.8228E-002; 1.1000E+001; 4.8425E-002; 1.1000E+001; 5.3513E-002; 1.1000E+001; 8.2294E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.9814E-001; 1.2000E+001; 9.5760E-002; 1.2000E+001; 4.8032E-002; 1.2000E+001; 4.5771E-002; 1.2000E+001; 7.3261E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.3348E-001; 1.3000E+001; 1.0471E-001; 1.3000E+001; 4.8842E-002; 1.3000E+001; 4.0511E-002; 1.3000E+001; 6.2017E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.7316E-001; 1.4000E+001; 1.1523E-001; 1.4000E+001; 5.0677E-002; 1.4000E+001; 3.7268E-002; 1.4000E+001; 5.1156E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.1742E-001; 1.5000E+001; 1.2745E-001; 1.5000E+001; 5.3439E-002; 1.5000E+001; 3.5527E-002; 1.5000E+001; 4.2583E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.6657E-001; 1.6000E+001; 1.4154E-001; 1.6000E+001; 5.7081E-002; 1.6000E+001; 3.4898E-002; 1.6000E+001; 3.6576E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 5.2093E-001; 1.7000E+001; 1.5767E-001; 1.7000E+001; 6.1597E-002; 1.7000E+001; 3.5123E-002; 1.7000E+001; 3.2650E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 5.8058E-001; 1.8000E+001; 1.7618E-001; 1.8000E+001; 6.7036E-002; 1.8000E+001; 3.6052E-002; 1.8000E+001; 3.0234E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 6.4593E-001; 1.9000E+001; 1.9738E-001; 1.9000E+001; 7.3476E-002; 1.9000E+001; 3.7604E-002; 1.9000E+001; 2.8899E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 7.1721E-001; 2.0000E+001; 2.2163E-001; 2.0000E+001; 8.1016E-002; 2.0000E+001; 3.9743E-002; 2.0000E+001; 2.8361E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 7.9455E-001; 2.1000E+001; 2.4941E-001; 2.1000E+001; 8.9792E-002; 2.1000E+001; 4.2467E-002; 2.1000E+001; 2.8442E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 8.7788E-001; 2.2000E+001; 2.8129E-001; 2.2000E+001; 9.9977E-002; 2.2000E+001; 4.5798E-002; 2.2000E+001; 2.9038E-002; 2.2000E+001; 1.0132E-001;
