Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8226E-002; 0.0000E+000; 9.6001E-002; 0.0000E+000; 9.4444E-002; 0.0000E+000; 9.3421E-002; 0.0000E+000; 9.2840E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.5260E-002; 1.0000E+000; 9.5629E-002; 1.0000E+000; 9.4433E-002; 1.0000E+000; 9.3420E-002; 1.0000E+000; 9.2840E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.6449E-002; 2.0000E+000; 9.3203E-002; 2.0000E+000; 9.4275E-002; 2.0000E+000; 9.3409E-002; 2.0000E+000; 9.2840E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.1298E-002; 3.0000E+000; 8.3243E-002; 3.0000E+000; 9.3722E-002; 3.0000E+000; 9.3328E-002; 3.0000E+000; 9.2830E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.0969E-001; 4.0000E+000; 7.4167E-002; 4.0000E+000; 9.1194E-002; 4.0000E+000; 9.3097E-002; 4.0000E+000; 9.2787E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2758E-001; 5.0000E+000; 6.9596E-002; 5.0000E+000; 8.4714E-002; 5.0000E+000; 9.2516E-002; 5.0000E+000; 9.2682E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4518E-001; 6.0000E+000; 6.8179E-002; 6.0000E+000; 7.4878E-002; 6.0000E+000; 9.0947E-002; 6.0000E+000; 9.2473E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6311E-001; 7.0000E+000; 6.8786E-002; 7.0000E+000; 6.4597E-002; 7.0000E+000; 8.7193E-002; 7.0000E+000; 9.2063E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8184E-001; 8.0000E+000; 7.0830E-002; 8.0000E+000; 5.6265E-002; 8.0000E+000; 7.9967E-002; 8.0000E+000; 9.1200E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0178E-001; 9.0000E+000; 7.4014E-002; 9.0000E+000; 5.0484E-002; 9.0000E+000; 6.9332E-002; 9.0000E+000; 8.9298E-002; 9.0000E+000; 1.0132E-001;
