Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8858E-002; 0.0000E+000; 9.7098E-002; 0.0000E+000; 9.5873E-002; 0.0000E+000; 9.5069E-002; 0.0000E+000; 9.4614E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.7190E-002; 1.0000E+000; 9.6767E-002; 1.0000E+000; 9.5862E-002; 1.0000E+000; 9.5068E-002; 1.0000E+000; 9.4614E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.0324E-002; 2.0000E+000; 9.4796E-002; 2.0000E+000; 9.5740E-002; 2.0000E+000; 9.5060E-002; 2.0000E+000; 9.4613E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.4915E-002; 3.0000E+000; 8.6662E-002; 3.0000E+000; 9.5274E-002; 3.0000E+000; 9.4997E-002; 3.0000E+000; 9.4606E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1326E-001; 4.0000E+000; 7.8241E-002; 4.0000E+000; 9.3243E-002; 4.0000E+000; 9.4808E-002; 4.0000E+000; 9.4573E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3205E-001; 5.0000E+000; 7.3297E-002; 5.0000E+000; 8.8073E-002; 5.0000E+000; 9.4314E-002; 5.0000E+000; 9.4488E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5139E-001; 6.0000E+000; 7.1536E-002; 6.0000E+000; 7.9708E-002; 6.0000E+000; 9.3033E-002; 6.0000E+000; 9.4314E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.7176E-001; 7.0000E+000; 7.2122E-002; 7.0000E+000; 7.0078E-002; 7.0000E+000; 9.0121E-002; 7.0000E+000; 9.3963E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9359E-001; 8.0000E+000; 7.4487E-002; 8.0000E+000; 6.1591E-002; 8.0000E+000; 8.4573E-002; 8.0000E+000; 9.3238E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1740E-001; 9.0000E+000; 7.8310E-002; 9.0000E+000; 5.5412E-002; 9.0000E+000; 7.5973E-002; 9.0000E+000; 9.1748E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.4395E-001; 1.0000E+001; 8.3494E-002; 1.0000E+001; 5.1564E-002; 1.0000E+001; 6.5487E-002; 1.0000E+001; 8.8812E-002; 1.0000E+001; 1.0132E-001;
