Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8818E-002; 0.0000E+000; 9.7032E-002; 0.0000E+000; 9.5789E-002; 0.0000E+000; 9.4975E-002; 0.0000E+000; 9.4514E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.7145E-002; 1.0000E+000; 9.6702E-002; 1.0000E+000; 9.5778E-002; 1.0000E+000; 9.4974E-002; 1.0000E+000; 9.4514E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 8.0303E-002; 2.0000E+000; 9.4717E-002; 2.0000E+000; 9.5656E-002; 2.0000E+000; 9.4966E-002; 2.0000E+000; 9.4513E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.4910E-002; 3.0000E+000; 8.6580E-002; 3.0000E+000; 9.5185E-002; 3.0000E+000; 9.4902E-002; 3.0000E+000; 9.4506E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1328E-001; 4.0000E+000; 7.8182E-002; 4.0000E+000; 9.3138E-002; 4.0000E+000; 9.4711E-002; 4.0000E+000; 9.4472E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.3208E-001; 5.0000E+000; 7.3266E-002; 5.0000E+000; 8.7953E-002; 5.0000E+000; 9.4211E-002; 5.0000E+000; 9.4387E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.5145E-001; 6.0000E+000; 7.1529E-002; 6.0000E+000; 7.9591E-002; 6.0000E+000; 9.2917E-002; 6.0000E+000; 9.4211E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.7183E-001; 7.0000E+000; 7.2133E-002; 7.0000E+000; 6.9984E-002; 7.0000E+000; 8.9984E-002; 7.0000E+000; 9.3855E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.9368E-001; 8.0000E+000; 7.4513E-002; 8.0000E+000; 6.1527E-002; 8.0000E+000; 8.4416E-002; 8.0000E+000; 9.3120E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.1750E-001; 9.0000E+000; 7.8348E-002; 9.0000E+000; 5.5375E-002; 9.0000E+000; 7.5812E-002; 9.0000E+000; 9.1613E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.4406E-001; 1.0000E+001; 8.3542E-002; 1.0000E+001; 5.1545E-002; 1.0000E+001; 6.5346E-002; 1.0000E+001; 8.8651E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.7381E-001; 1.1000E+001; 9.0118E-002; 1.1000E+001; 4.9668E-002; 1.1000E+001; 5.5373E-002; 1.1000E+001; 8.3315E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 3.0715E-001; 1.2000E+001; 9.8125E-002; 1.2000E+001; 4.9345E-002; 1.2000E+001; 4.7556E-002; 1.2000E+001; 7.4982E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.4467E-001; 1.3000E+001; 1.0766E-001; 1.3000E+001; 5.0279E-002; 1.3000E+001; 4.2175E-002; 1.3000E+001; 6.4385E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.8688E-001; 1.4000E+001; 1.1891E-001; 1.4000E+001; 5.2297E-002; 1.4000E+001; 3.8844E-002; 1.4000E+001; 5.3761E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 4.3404E-001; 1.5000E+001; 1.3203E-001; 1.5000E+001; 5.5304E-002; 1.5000E+001; 3.7070E-002; 1.5000E+001; 4.5078E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.8647E-001; 1.6000E+001; 1.4720E-001; 1.6000E+001; 5.9258E-002; 1.6000E+001; 3.6465E-002; 1.6000E+001; 3.8849E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 5.4448E-001; 1.7000E+001; 1.6466E-001; 1.7000E+001; 6.4165E-002; 1.7000E+001; 3.6767E-002; 1.7000E+001; 3.4723E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 6.0807E-001; 1.8000E+001; 1.8481E-001; 1.8000E+001; 7.0092E-002; 1.8000E+001; 3.7824E-002; 1.8000E+001; 3.2173E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 6.7762E-001; 1.9000E+001; 2.0801E-001; 1.9000E+001; 7.7137E-002; 1.9000E+001; 3.9559E-002; 1.9000E+001; 3.0774E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 7.5325E-001; 2.0000E+001; 2.3473E-001; 2.0000E+001; 8.5426E-002; 2.0000E+001; 4.1938E-002; 2.0000E+001; 3.0233E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 8.3491E-001; 2.1000E+001; 2.6552E-001; 2.1000E+001; 9.5123E-002; 2.1000E+001; 4.4966E-002; 2.1000E+001; 3.0367E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 9.2229E-001; 2.2000E+001; 3.0107E-001; 2.2000E+001; 1.0644E-001; 2.2000E+001; 4.8676E-002; 2.2000E+001; 3.1064E-002; 2.2000E+001; 1.0132E-001;
 2.3000E+001; 1.0132E-001; 2.3000E+001; 1.0146E+000; 2.3000E+001; 3.4221E-001; 2.3000E+001; 1.1970E-001; 2.3000E+001; 5.3137E-002; 2.3000E+001; 3.2270E-002; 2.3000E+001; 1.0132E-001;
