Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0016E+001; 0.0000E+000; 2.0014E+001;
 1.0000E+000; 6.2977E+001; 1.0000E+000; 2.6204E+001; 1.0000E+000; 2.0282E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0016E+001; 1.0000E+000; 1.9322E+001;
 2.0000E+000; 8.0128E+001; 2.0000E+000; 3.7150E+001; 2.0000E+000; 2.3157E+001; 2.0000E+000; 2.0382E+001; 2.0000E+000; 2.0044E+001; 2.0000E+000; 2.0017E+001; 2.0000E+000; 1.9189E+001;
 3.0000E+000; 9.2337E+001; 3.0000E+000; 4.7130E+001; 3.0000E+000; 2.7600E+001; 3.0000E+000; 2.1585E+001; 3.0000E+000; 2.0257E+001; 3.0000E+000; 2.0044E+001; 3.0000E+000; 1.9146E+001;
 4.0000E+000; 1.0185E+002; 4.0000E+000; 5.5882E+001; 4.0000E+000; 3.2619E+001; 4.0000E+000; 2.3543E+001; 4.0000E+000; 2.0798E+001; 4.0000E+000; 2.0154E+001; 4.0000E+000; 1.9144E+001;
 5.0000E+000; 1.0988E+002; 5.0000E+000; 6.3588E+001; 5.0000E+000; 3.7738E+001; 5.0000E+000; 2.6025E+001; 5.0000E+000; 2.1701E+001; 5.0000E+000; 2.0407E+001; 5.0000E+000; 1.9162E+001;
 6.0000E+000; 1.1704E+002; 6.0000E+000; 7.0501E+001; 6.0000E+000; 4.2759E+001; 6.0000E+000; 2.8830E+001; 6.0000E+000; 2.2928E+001; 6.0000E+000; 2.0834E+001; 6.0000E+000; 1.9189E+001;
 7.0000E+000; 1.2366E+002; 7.0000E+000; 7.6830E+001; 7.0000E+000; 4.7614E+001; 7.0000E+000; 3.1820E+001; 7.0000E+000; 2.4421E+001; 7.0000E+000; 2.1443E+001; 7.0000E+000; 1.9221E+001;
 8.0000E+000; 1.2990E+002; 8.0000E+000; 8.2725E+001; 8.0000E+000; 5.2293E+001; 8.0000E+000; 3.4907E+001; 8.0000E+000; 2.6121E+001; 8.0000E+000; 2.2224E+001; 8.0000E+000; 1.9255E+001;
 9.0000E+000; 1.3585E+002; 9.0000E+000; 8.8284E+001; 9.0000E+000; 5.6809E+001; 9.0000E+000; 3.8038E+001; 9.0000E+000; 2.7975E+001; 9.0000E+000; 2.3160E+001; 9.0000E+000; 1.9288E+001;
 1.0000E+001; 1.4156E+002; 1.0000E+001; 9.3576E+001; 1.0000E+001; 6.1178E+001; 1.0000E+001; 4.1182E+001; 1.0000E+001; 2.9946E+001; 1.0000E+001; 2.4232E+001; 1.0000E+001; 1.9320E+001;
 1.1000E+001; 1.4707E+002; 1.1000E+001; 9.8649E+001; 1.1000E+001; 6.5416E+001; 1.1000E+001; 4.4322E+001; 1.1000E+001; 3.2002E+001; 1.1000E+001; 2.5420E+001; 1.1000E+001; 1.9351E+001;
 1.2000E+001; 1.5242E+002; 1.2000E+001; 1.0354E+002; 1.2000E+001; 6.9538E+001; 1.2000E+001; 4.7446E+001; 1.2000E+001; 3.4122E+001; 1.2000E+001; 2.6707E+001; 1.2000E+001; 1.9382E+001;
 1.3000E+001; 1.5762E+002; 1.3000E+001; 1.0828E+002; 1.3000E+001; 7.3559E+001; 1.3000E+001; 5.0549E+001; 1.3000E+001; 3.6290E+001; 1.3000E+001; 2.8075E+001; 1.3000E+001; 1.9413E+001;
 1.4000E+001; 1.6267E+002; 1.4000E+001; 1.1288E+002; 1.4000E+001; 7.7488E+001; 1.4000E+001; 5.3628E+001; 1.4000E+001; 3.8493E+001; 1.4000E+001; 2.9511E+001; 1.4000E+001; 1.9446E+001;
 1.5000E+001; 1.6759E+002; 1.5000E+001; 1.1736E+002; 1.5000E+001; 8.1334E+001; 1.5000E+001; 5.6680E+001; 1.5000E+001; 4.0722E+001; 1.5000E+001; 3.1005E+001; 1.5000E+001; 1.9482E+001;
 1.6000E+001; 1.7237E+002; 1.6000E+001; 1.2173E+002; 1.6000E+001; 8.5103E+001; 1.6000E+001; 5.9706E+001; 1.6000E+001; 4.2972E+001; 1.6000E+001; 3.2549E+001; 1.6000E+001; 1.9522E+001;
 1.7000E+001; 1.7703E+002; 1.7000E+001; 1.2599E+002; 1.7000E+001; 8.8802E+001; 1.7000E+001; 6.2704E+001; 1.7000E+001; 4.5235E+001; 1.7000E+001; 3.4135E+001; 1.7000E+001; 1.9567E+001;
 1.8000E+001; 1.8155E+002; 1.8000E+001; 1.3014E+002; 1.8000E+001; 9.2432E+001; 1.8000E+001; 6.5675E+001; 1.8000E+001; 4.7508E+001; 1.8000E+001; 3.5758E+001; 1.8000E+001; 1.9620E+001;
 1.9000E+001; 1.8596E+002; 1.9000E+001; 1.3420E+002; 1.9000E+001; 9.5998E+001; 1.9000E+001; 6.8617E+001; 1.9000E+001; 4.9788E+001; 1.9000E+001; 3.7412E+001; 1.9000E+001; 1.9681E+001;
 2.0000E+001; 1.9025E+002; 2.0000E+001; 1.3817E+002; 2.0000E+001; 9.9502E+001; 2.0000E+001; 7.1530E+001; 2.0000E+001; 5.2070E+001; 2.0000E+001; 3.9093E+001; 2.0000E+001; 1.9753E+001;
 2.1000E+001; 1.9442E+002; 2.1000E+001; 1.4204E+002; 2.1000E+001; 1.0295E+002; 2.1000E+001; 7.4415E+001; 2.1000E+001; 5.4353E+001; 2.1000E+001; 4.0797E+001; 2.1000E+001; 1.9836E+001;
 2.2000E+001; 1.9848E+002; 2.2000E+001; 1.4582E+002; 2.2000E+001; 1.0633E+002; 2.2000E+001; 7.7270E+001; 2.2000E+001; 5.6634E+001; 2.2000E+001; 4.2521E+001; 2.2000E+001; 1.9932E+001;
 2.3000E+001; 2.0243E+002; 2.3000E+001; 1.4951E+002; 2.3000E+001; 1.0966E+002; 2.3000E+001; 8.0096E+001; 2.3000E+001; 5.8911E+001; 2.3000E+001; 4.4261E+001; 2.3000E+001; 2.0043E+001;
 2.4000E+001; 2.0627E+002; 2.4000E+001; 1.5311E+002; 2.4000E+001; 1.1293E+002; 2.4000E+001; 8.2891E+001; 2.4000E+001; 6.1183E+001; 2.4000E+001; 4.6015E+001; 2.4000E+001; 2.0168E+001;
 2.5000E+001; 2.1001E+002; 2.5000E+001; 1.5663E+002; 2.5000E+001; 1.1614E+002; 2.5000E+001; 8.5655E+001; 2.5000E+001; 6.3446E+001; 2.5000E+001; 4.7781E+001; 2.5000E+001; 2.0309E+001;
 2.6000E+001; 2.1364E+002; 2.6000E+001; 1.6005E+002; 2.6000E+001; 1.1930E+002; 2.6000E+001; 8.8389E+001; 2.6000E+001; 6.5701E+001; 2.6000E+001; 4.9555E+001; 2.6000E+001; 2.0467E+001;
