Time(min)   ;PG_00mm(MPa);Time(min)   ;PG_10mm(MPa);Time(min)   ;PG_20mm(MPa);Time(min)   ;PG_30mm(MPa);Time(min)   ;PG_40mm(MPa);Time(min)   ;PG_50mm(MPa);Time(min)   ;PG_120mm(MPa;
 0.0000E+000; 1.0132E-001; 0.0000E+000; 9.8477E-002; 0.0000E+000; 9.6432E-002; 0.0000E+000; 9.5000E-002; 0.0000E+000; 9.4058E-002; 0.0000E+000; 9.3523E-002; 0.0000E+000; 1.0132E-001;
 1.0000E+000; 1.0132E-001; 1.0000E+000; 8.5948E-002; 1.0000E+000; 9.6070E-002; 1.0000E+000; 9.4989E-002; 1.0000E+000; 9.4057E-002; 1.0000E+000; 9.3523E-002; 1.0000E+000; 1.0132E-001;
 2.0000E+000; 1.0132E-001; 2.0000E+000; 7.7682E-002; 2.0000E+000; 9.3823E-002; 2.0000E+000; 9.4844E-002; 2.0000E+000; 9.4047E-002; 2.0000E+000; 9.3522E-002; 2.0000E+000; 1.0132E-001;
 3.0000E+000; 1.0132E-001; 3.0000E+000; 9.2453E-002; 3.0000E+000; 8.4473E-002; 3.0000E+000; 9.4327E-002; 3.0000E+000; 9.3973E-002; 3.0000E+000; 9.3513E-002; 3.0000E+000; 1.0132E-001;
 4.0000E+000; 1.0132E-001; 4.0000E+000; 1.1081E-001; 4.0000E+000; 7.5545E-002; 4.0000E+000; 9.1997E-002; 4.0000E+000; 9.3758E-002; 4.0000E+000; 9.3474E-002; 4.0000E+000; 1.0132E-001;
 5.0000E+000; 1.0132E-001; 5.0000E+000; 1.2895E-001; 5.0000E+000; 7.0799E-002; 5.0000E+000; 8.5986E-002; 5.0000E+000; 9.3214E-002; 5.0000E+000; 9.3377E-002; 5.0000E+000; 1.0132E-001;
 6.0000E+000; 1.0132E-001; 6.0000E+000; 1.4705E-001; 6.0000E+000; 6.9234E-002; 6.0000E+000; 7.6605E-002; 6.0000E+000; 9.1769E-002; 6.0000E+000; 9.3182E-002; 6.0000E+000; 1.0132E-001;
 7.0000E+000; 1.0132E-001; 7.0000E+000; 1.6568E-001; 7.0000E+000; 6.9802E-002; 7.0000E+000; 6.6447E-002; 7.0000E+000; 8.8348E-002; 7.0000E+000; 9.2799E-002; 7.0000E+000; 1.0132E-001;
 8.0000E+000; 1.0132E-001; 8.0000E+000; 1.8531E-001; 8.0000E+000; 7.1915E-002; 8.0000E+000; 5.7984E-002; 8.0000E+000; 8.1729E-002; 8.0000E+000; 9.1999E-002; 8.0000E+000; 1.0132E-001;
 9.0000E+000; 1.0132E-001; 9.0000E+000; 2.0636E-001; 9.0000E+000; 7.5263E-002; 9.0000E+000; 5.2023E-002; 9.0000E+000; 7.1732E-002; 9.0000E+000; 9.0278E-002; 9.0000E+000; 1.0132E-001;
 1.0000E+001; 1.0132E-001; 1.0000E+001; 2.2950E-001; 1.0000E+001; 7.9740E-002; 1.0000E+001; 4.8339E-002; 1.0000E+001; 6.0319E-002; 1.0000E+001; 8.6687E-002; 1.0000E+001; 1.0132E-001;
 1.1000E+001; 1.0132E-001; 1.1000E+001; 2.5517E-001; 1.1000E+001; 8.5363E-002; 1.1000E+001; 4.6467E-002; 1.1000E+001; 5.0242E-002; 1.1000E+001; 7.9966E-002; 1.1000E+001; 1.0132E-001;
 1.2000E+001; 1.0132E-001; 1.2000E+001; 2.8371E-001; 1.2000E+001; 9.2168E-002; 1.2000E+001; 4.5997E-002; 1.2000E+001; 4.2780E-002; 1.2000E+001; 6.9617E-002; 1.2000E+001; 1.0132E-001;
 1.3000E+001; 1.0132E-001; 1.3000E+001; 3.1555E-001; 1.3000E+001; 1.0021E-001; 1.3000E+001; 4.6634E-002; 1.3000E+001; 3.7813E-002; 1.3000E+001; 5.7447E-002; 1.3000E+001; 1.0132E-001;
 1.4000E+001; 1.0132E-001; 1.4000E+001; 3.5115E-001; 1.4000E+001; 1.0961E-001; 1.4000E+001; 4.8203E-002; 1.4000E+001; 3.4768E-002; 1.4000E+001; 4.6533E-002; 1.4000E+001; 1.0132E-001;
 1.5000E+001; 1.0132E-001; 1.5000E+001; 3.9070E-001; 1.5000E+001; 1.2047E-001; 1.5000E+001; 5.0601E-002; 1.5000E+001; 3.3114E-002; 1.5000E+001; 3.8403E-002; 1.5000E+001; 1.0132E-001;
 1.6000E+001; 1.0132E-001; 1.6000E+001; 4.3447E-001; 1.6000E+001; 1.3290E-001; 1.6000E+001; 5.3775E-002; 1.6000E+001; 3.2470E-002; 1.6000E+001; 3.2906E-002; 1.6000E+001; 1.0132E-001;
 1.7000E+001; 1.0132E-001; 1.7000E+001; 4.8275E-001; 1.7000E+001; 1.4704E-001; 1.7000E+001; 5.7706E-002; 1.7000E+001; 3.2594E-002; 1.7000E+001; 2.9378E-002; 1.7000E+001; 1.0132E-001;
 1.8000E+001; 1.0132E-001; 1.8000E+001; 5.3568E-001; 1.8000E+001; 1.6310E-001; 1.8000E+001; 6.2417E-002; 1.8000E+001; 3.3339E-002; 1.8000E+001; 2.7215E-002; 1.8000E+001; 1.0132E-001;
 1.9000E+001; 1.0132E-001; 1.9000E+001; 5.9365E-001; 1.9000E+001; 1.8131E-001; 1.9000E+001; 6.7959E-002; 1.9000E+001; 3.4625E-002; 1.9000E+001; 2.6005E-002; 1.9000E+001; 1.0132E-001;
 2.0000E+001; 1.0132E-001; 2.0000E+001; 6.5696E-001; 2.0000E+001; 2.0193E-001; 2.0000E+001; 7.4397E-002; 2.0000E+001; 3.6411E-002; 2.0000E+001; 2.5487E-002; 2.0000E+001; 1.0132E-001;
 2.1000E+001; 1.0132E-001; 2.1000E+001; 7.2589E-001; 2.1000E+001; 2.2527E-001; 2.1000E+001; 8.1824E-002; 2.1000E+001; 3.8685E-002; 2.1000E+001; 2.5501E-002; 2.1000E+001; 1.0132E-001;
 2.2000E+001; 1.0132E-001; 2.2000E+001; 8.0065E-001; 2.2000E+001; 2.5175E-001; 2.2000E+001; 9.0357E-002; 2.2000E+001; 4.1458E-002; 2.2000E+001; 2.5951E-002; 2.2000E+001; 1.0132E-001;
 2.3000E+001; 1.0132E-001; 2.3000E+001; 8.8132E-001; 2.3000E+001; 2.8191E-001; 2.3000E+001; 1.0016E-001; 2.3000E+001; 4.4766E-002; 2.3000E+001; 2.6785E-002; 2.3000E+001; 1.0132E-001;
 2.4000E+001; 1.0132E-001; 2.4000E+001; 9.6789E-001; 2.4000E+001; 3.1625E-001; 2.4000E+001; 1.1144E-001; 2.4000E+001; 4.8660E-002; 2.4000E+001; 2.7983E-002; 2.4000E+001; 1.0132E-001;
 2.5000E+001; 1.0132E-001; 2.5000E+001; 1.0601E+000; 2.5000E+001; 3.5539E-001; 2.5000E+001; 1.2440E-001; 2.5000E+001; 5.3204E-002; 2.5000E+001; 2.9537E-002; 2.5000E+001; 1.0132E-001;
 2.6000E+001; 1.0132E-001; 2.6000E+001; 1.1572E+000; 2.6000E+001; 3.9998E-001; 2.6000E+001; 1.3931E-001; 2.6000E+001; 5.8478E-002; 2.6000E+001; 3.1457E-002; 2.6000E+001; 1.0132E-001;
 2.7000E+001; 1.0132E-001; 2.7000E+001; 1.2575E+000; 2.7000E+001; 4.5052E-001; 2.7000E+001; 1.5646E-001; 2.7000E+001; 6.4572E-002; 2.7000E+001; 3.3762E-002; 2.7000E+001; 1.0132E-001;
 2.8000E+001; 1.0132E-001; 2.8000E+001; 1.3586E+000; 2.8000E+001; 5.0698E-001; 2.8000E+001; 1.7620E-001; 2.8000E+001; 7.1595E-002; 2.8000E+001; 3.6478E-002; 2.8000E+001; 1.0132E-001;
