Time(min)   ;T_00mm      ;Time(min)   ;T_10mm      ;Time(min)   ;T_20mm      ;Time(min)   ;T_30mm      ;Time(min)   ;T_40mm      ;Time(min)   ;T_50mm      ;Time(min)   ;T_120mm     ;
 0.0000E+000; 2.0013E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0014E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0015E+001; 0.0000E+000; 2.0013E+001;
 1.0000E+000; 6.3130E+001; 1.0000E+000; 2.6126E+001; 1.0000E+000; 2.0269E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 2.0015E+001; 1.0000E+000; 1.9331E+001;
 2.0000E+000; 8.0373E+001; 2.0000E+000; 3.7075E+001; 2.0000E+000; 2.3099E+001; 2.0000E+000; 2.0368E+001; 2.0000E+000; 2.0042E+001; 2.0000E+000; 2.0017E+001; 2.0000E+000; 1.9208E+001;
 3.0000E+000; 9.2619E+001; 3.0000E+000; 4.7065E+001; 3.0000E+000; 2.7510E+001; 3.0000E+000; 2.1546E+001; 3.0000E+000; 2.0247E+001; 3.0000E+000; 2.0042E+001; 3.0000E+000; 1.9175E+001;
 4.0000E+000; 1.0220E+002; 4.0000E+000; 5.5829E+001; 4.0000E+000; 3.2508E+001; 4.0000E+000; 2.3477E+001; 4.0000E+000; 2.0774E+001; 4.0000E+000; 2.0148E+001; 4.0000E+000; 1.9180E+001;
 5.0000E+000; 1.1033E+002; 5.0000E+000; 6.3560E+001; 5.0000E+000; 3.7616E+001; 5.0000E+000; 2.5934E+001; 5.0000E+000; 2.1658E+001; 5.0000E+000; 2.0392E+001; 5.0000E+000; 1.9203E+001;
 6.0000E+000; 1.1761E+002; 6.0000E+000; 7.0515E+001; 6.0000E+000; 4.2634E+001; 6.0000E+000; 2.8718E+001; 6.0000E+000; 2.2865E+001; 6.0000E+000; 2.0808E+001; 6.0000E+000; 1.9235E+001;
 7.0000E+000; 1.2436E+002; 7.0000E+000; 7.6900E+001; 7.0000E+000; 4.7497E+001; 7.0000E+000; 3.1693E+001; 7.0000E+000; 2.4339E+001; 7.0000E+000; 2.1403E+001; 7.0000E+000; 1.9269E+001;
 8.0000E+000; 1.3071E+002; 8.0000E+000; 8.2857E+001; 8.0000E+000; 5.2194E+001; 8.0000E+000; 3.4770E+001; 8.0000E+000; 2.6020E+001; 8.0000E+000; 2.2169E+001; 8.0000E+000; 1.9304E+001;
 9.0000E+000; 1.3677E+002; 9.0000E+000; 8.8483E+001; 9.0000E+000; 5.6734E+001; 9.0000E+000; 3.7898E+001; 9.0000E+000; 2.7860E+001; 9.0000E+000; 2.3091E+001; 9.0000E+000; 1.9337E+001;
 1.0000E+001; 1.4258E+002; 1.0000E+001; 9.3842E+001; 1.0000E+001; 6.1132E+001; 1.0000E+001; 4.1044E+001; 1.0000E+001; 2.9819E+001; 1.0000E+001; 2.4148E+001; 1.0000E+001; 1.9369E+001;
 1.1000E+001; 1.4819E+002; 1.1000E+001; 9.8983E+001; 1.1000E+001; 6.5403E+001; 1.1000E+001; 4.4190E+001; 1.1000E+001; 3.1867E+001; 1.1000E+001; 2.5323E+001; 1.1000E+001; 1.9400E+001;
 1.2000E+001; 1.5362E+002; 1.2000E+001; 1.0394E+002; 1.2000E+001; 6.9561E+001; 1.2000E+001; 4.7325E+001; 1.2000E+001; 3.3981E+001; 1.2000E+001; 2.6597E+001; 1.2000E+001; 1.9430E+001;
 1.3000E+001; 1.5888E+002; 1.3000E+001; 1.0874E+002; 1.3000E+001; 7.3618E+001; 1.3000E+001; 5.0441E+001; 1.3000E+001; 3.6146E+001; 1.3000E+001; 2.7955E+001; 1.3000E+001; 1.9460E+001;
 1.4000E+001; 1.6399E+002; 1.4000E+001; 1.1339E+002; 1.4000E+001; 7.7583E+001; 1.4000E+001; 5.3536E+001; 1.4000E+001; 3.8350E+001; 1.4000E+001; 2.9384E+001; 1.4000E+001; 1.9491E+001;
 1.5000E+001; 1.6895E+002; 1.5000E+001; 1.1792E+002; 1.5000E+001; 8.1464E+001; 1.5000E+001; 5.6605E+001; 1.5000E+001; 4.0582E+001; 1.5000E+001; 3.0872E+001; 1.5000E+001; 1.9525E+001;
